category,strategy,avg_return,n_samples,t_stat,significant
DOW_RET,Monday_AfterUp_H1,-0.0001548310837516811,411000,-1.7199465043336208,False
DOW_RET,Monday_AfterDn_H1,0.0004692636210226873,378639,3.3054249493548586,True
DOW_RET,Monday_AfterBigUp_H1,-0.0009534884456177671,110570,-3.3933657876528684,True
DOW_RET,Monday_AfterBigDn_H1,0.0006401048502069041,119715,1.5152306146225185,False
DOW_RET,Monday_AfterUp_H5,0.0024112610045325727,408173,8.664912446067419,True
DOW_RET,Monday_AfterDn_H5,0.0056418719446592325,372425,21.13441611624488,True
DOW_RET,Monday_AfterBigUp_H5,0.004281944821647062,109870,4.5082335969819685,True
DOW_RET,Monday_AfterBigDn_H5,0.00966349834682953,117718,13.574479647739095,True
DOW_RET,Tuesday_AfterUp_H1,0.0007584036593700832,453039,11.073498079455062,True
DOW_RET,Tuesday_AfterDn_H1,0.002651814901459212,418981,25.50842267532082,True
DOW_RET,Tuesday_AfterBigUp_H1,0.0012585207273404344,121182,5.893627396155668,True
DOW_RET,Tuesday_AfterBigDn_H1,0.004999208247130821,129751,16.984641027663027,True
DOW_RET,Tuesday_AfterUp_H5,0.0019472567762068248,449305,9.92170957243578,True
DOW_RET,Tuesday_AfterDn_H5,0.00437294405604237,413633,13.591399028172155,True
DOW_RET,Tuesday_AfterBigUp_H5,0.0019503255549108596,120604,3.40904271930588,True
DOW_RET,Tuesday_AfterBigDn_H5,0.009794714648230536,127593,10.31751309292675,True
DOW_RET,Wednesday_AfterUp_H1,0.0008758108695183068,418559,8.924033898581925,True
DOW_RET,Wednesday_AfterDn_H1,-0.000839554259059116,427568,-9.976249362664209,True
DOW_RET,Wednesday_AfterBigUp_H1,0.0018593349369838044,114363,5.5825900177048275,True
DOW_RET,Wednesday_AfterBigDn_H1,-0.001916259222844878,129285,-9.362815940845307,True
DOW_RET,Wednesday_AfterUp_H5,0.003194684978917285,415137,15.969252379702626,True
DOW_RET,Wednesday_AfterDn_H5,0.15196082641425282,422140,1.0263941889871704,False
DOW_RET,Wednesday_AfterBigUp_H5,0.006088104572962038,113472,9.41841326863626,True
DOW_RET,Wednesday_AfterBigDn_H5,0.49174481161205763,127958,1.0067782720959928,False
DOW_RET,Thursday_AfterUp_H1,-0.0002755704499915592,422496,-3.6444992565415535,True
DOW_RET,Thursday_AfterDn_H1,0.0005208700703642923,396877,5.321048144603151,True
DOW_RET,Thursday_AfterBigUp_H1,0.00041696879350946905,118149,1.8448574704681244,False
