category,strategy,avg_return,n_samples,t_stat,significant,source_file
BOLLINGER,BB50_1.5std_AboveUp_H15,0.0031422333371639,640019,11.381110524319883,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.0std_BelowLow_H1,0.0037481710130877,197503,10.765697402384305,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.0std_AboveUp_H1,-0.0001805115793337,278573,-1.2552476488003712,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.0std_BelowLow_H3,0.008113469258676,196732,19.436766779050657,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.0std_AboveUp_H3,-0.0001685050938951,277495,-0.7287027005017227,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.0std_BelowLow_H5,0.0118415016468728,196242,24.633236696759496,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.0std_AboveUp_H5,-0.0001050940695385,275570,-0.353906110677113,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.0std_BelowLow_H10,0.0197401254389924,195243,36.17151479842714,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.0std_AboveUp_H10,0.0014881191365579,271059,3.6418228756803135,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.0std_BelowLow_H15,0.025254939144139,194423,40.77422474167549,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.0std_AboveUp_H15,0.0026583230539555,267598,5.613994253964088,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.5std_BelowLow_H1,0.0055901426258458,73453,7.987914538648119,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.5std_AboveUp_H1,-0.0001561298747832,101612,-0.4466592955928529,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.5std_BelowLow_H3,0.0109400885982707,73205,15.921291264483823,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.5std_AboveUp_H3,0.000188560134364,101304,0.3446833202381759,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.5std_BelowLow_H5,0.0159584596784816,73055,18.46356318772749,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.5std_AboveUp_H5,0.0002111168593185,100708,0.3068515990213619,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.5std_BelowLow_H10,0.0241274564340775,72708,26.54493348465813,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.5std_AboveUp_H10,0.0015314152970866,99092,1.6292355653315085,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.5std_BelowLow_H15,0.0335125020687846,72478,30.16041274150192,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_2.5std_AboveUp_H15,0.0018119153423362,97994,1.7590411920176638,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_3.0std_BelowLow_H1,0.0077896377950237,26259,4.457478412615472,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_3.0std_AboveUp_H1,-0.0002645394300942,37827,-0.3061173473899918,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_3.0std_BelowLow_H3,0.0147346161299265,26171,10.178794043230903,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_3.0std_AboveUp_H3,-0.0005083853909837,37733,-0.4046169356415148,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_3.0std_BelowLow_H5,0.0203942167455054,26127,11.78772329211542,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_3.0std_AboveUp_H5,6.0213718504974174e-05,37580,0.0386254227968454,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_3.0std_BelowLow_H10,0.0269587599196614,26006,19.012758929560984,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_3.0std_AboveUp_H10,0.0007274976627517,37122,0.3421423113301918,False,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_3.0std_BelowLow_H15,0.0401490660329801,25926,20.824664350328188,True,MEGA_TEST_RESULTS.csv
BOLLINGER,BB50_3.0std_AboveUp_H15,-0.0009295417223402,36836,-0.4383789875803097,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_1.5x_H1,0.1090047387846823,580082,1.0117223983390944,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_1.5x_H1,0.0005818661036939,297772,3.350714330744005,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_1.5x_H1,0.2357129349753809,267309,1.0081467457295998,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_1.5x_H3,0.1185683945591906,577846,1.410048389490044,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_1.5x_H3,0.0019295731571058,297011,7.398843587316672,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_1.5x_H3,0.0983878762045931,265905,1.046508090517215,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_1.5x_H5,0.185426737950547,575451,1.5387249808726855,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_1.5x_H5,0.0024224625370398,296136,7.5151766136328435,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_1.5x_H5,0.1009382798641807,264462,1.067806806801754,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_1.5x_H10,0.2206964356485926,568861,2.481634425101776,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_1.5x_H10,0.0617890650040372,292363,1.0839034128373073,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_1.5x_H10,0.1933400040966652,261832,1.490243218973474,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_2.0x_H1,0.241317591110813,261063,1.0080010513219926,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_2.0x_H1,0.0008215889265309,137029,2.4310119059701565,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_2.0x_H1,0.5399603323296274,116412,1.0057416021535683,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_2.0x_H3,0.0996572027086205,260085,1.0368077639197355,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_2.0x_H3,0.0020702115357164,136688,4.161896660088146,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_2.0x_H3,0.2210541051491628,115813,1.024075070028179,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_2.0x_H5,0.1016228782229562,259066,1.0531119097144883,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_2.0x_H5,0.0028101020512316,136276,4.561555821228062,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_2.0x_H5,0.2246487269624699,115242,1.035594891461073,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_2.0x_H10,0.2605196036458084,256119,1.7634412803747987,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_2.0x_H10,0.1290802628789734,134605,1.0425142227160489,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_2.0x_H10,0.4316582257086194,114064,1.4494525356157395,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_2.5x_H1,0.0025563098655956,143465,6.182780848810475,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_2.5x_H1,0.0012514491977457,76575,2.2041567751677285,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_2.5x_H1,0.0039608554860239,62262,6.156471085696165,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_2.5x_H3,0.0033385957939066,142890,6.31494276906488,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_2.5x_H3,0.0015800240416259,76362,2.1506816458317752,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_2.5x_H3,0.0053219208768878,61929,6.565220609282157,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_2.5x_H5,0.0048974387280938,142319,7.703401860196943,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_2.5x_H5,0.0025073330871586,76123,2.792013060777246,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_2.5x_H5,0.0075667080179902,61623,7.968776018402769,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_2.5x_H10,0.0077402631113841,140745,8.023628924812295,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_2.5x_H10,0.0048908152002293,75223,3.2143731874849304,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_2.5x_H10,0.0107635976786204,60998,9.204070385603426,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_3.0x_H1,0.0032678872270663,83762,5.873005898020717,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_3.0x_H1,0.002055802797508,45729,2.27676451994862,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_3.0x_H1,0.0045846336708572,35037,7.592448481439871,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_3.0x_H3,0.0028824594520314,83409,4.045909141510863,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_3.0x_H3,0.0007038662893465,45597,0.6604137031251636,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_3.0x_H3,0.005566564256883,34837,5.728496129474282,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_3.0x_H5,0.004566683502315,83067,5.102299207072523,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_3.0x_H5,0.0014901567249159,45444,1.151941667394038,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_3.0x_H5,0.0081440966949565,34667,6.318394148534956,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_3.0x_H10,0.0063717858109416,82139,5.531176959239348,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_3.0x_H10,0.0021974384002867,44903,1.321767405685739,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_3.0x_H10,0.011243128967141,34307,6.795620304565918,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_4.0x_H1,0.0060200066421853,30788,5.266747194823796,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_4.0x_H1,0.0029721469791576,17570,1.6923306901608195,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_4.0x_H1,0.0101103594749153,11794,7.192102876277662,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_4.0x_H3,0.0015982802805933,30670,1.2152452538438836,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_4.0x_H3,-0.0027034990133548,17517,-1.33654636761197,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_4.0x_H3,0.0072453038404704,11742,4.506100250263642,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_4.0x_H5,0.0025627353081206,30516,1.5482508760830371,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_4.0x_H5,-0.0040424855804759,17447,-1.6851881213273698,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_4.0x_H5,0.0111841246751775,11667,4.797699778096624,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_4.0x_H10,0.0004853903632997,30145,0.2554743894712334,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_4.0x_H10,-0.0075232787966473,17229,-2.6956289356178766,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_4.0x_H10,0.0103064922169333,11524,4.092746272855178,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_5.0x_H1,0.001712388474067,3556,1.5925919736595244,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_5.0x_H1,-0.002194058151117,1706,-1.8937270372281951,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_5.0x_H1,0.00568203529721,1464,2.760323943219376,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_5.0x_H3,0.0052688868655125,3541,2.3483822131872816,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_5.0x_H3,-0.0008058222247262,1704,-0.3351666060788514,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_5.0x_H3,0.0114335821914589,1454,2.57095042627072,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_5.0x_H5,0.0098809563468369,3520,3.0960938020388054,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_5.0x_H5,0.0007105065669676,1696,0.2235872995559391,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_5.0x_H5,0.0148069974366707,1443,3.064473267628459,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike5_5.0x_H10,0.0133490209247564,3468,2.6362539411608954,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp5_5.0x_H10,-0.0001160373698013,1676,-0.0299858135315592,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn5_5.0x_H10,0.0181209221017629,1417,2.065904635251817,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_1.5x_H1,0.1049624773817684,602706,1.01219958518773,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_1.5x_H1,0.0004559870432058,309328,2.6292121565944786,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_1.5x_H1,0.2259458897179685,279182,1.0092960998698302,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_1.5x_H3,0.1142765297883919,599984,1.411073699649242,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_1.5x_H3,0.0017320774496388,308329,6.80673262430037,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_1.5x_H3,0.0947318012681289,277542,1.0517165827908823,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_1.5x_H5,0.2038384482640843,597180,1.7157090369454415,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_1.5x_H5,0.0510416209895038,307255,1.0455682812196514,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_1.5x_H5,0.0970792123608406,275894,1.0713761831543085,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_1.5x_H10,0.1738590829086088,589771,2.300184209189001,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_1.5x_H10,0.1147266027094544,302960,1.474695548560111,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_1.5x_H10,0.0947753556032227,272979,1.1248857410056723,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_2.0x_H1,0.2064879691262688,305241,1.008472961242439,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_2.0x_H1,0.0007505057477222,159870,2.471210658722673,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_2.0x_H1,0.4566940803494463,137675,1.006021460911335,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_2.0x_H3,0.2232323687226356,303978,1.3965386643717117,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_2.0x_H3,0.0020841262014225,159398,4.671196832910358,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_2.0x_H3,0.1885752836338989,136924,1.0328552522514078,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_2.0x_H5,0.3492274828912366,302697,1.524395036263001,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_2.0x_H5,0.002443823322036,158893,4.588938128238467,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_2.0x_H5,0.1917479060068885,136191,1.0446086280420064,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_2.0x_H10,0.2245446231208596,299033,1.774597349892618,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_2.0x_H10,0.0051206927357592,156800,5.405512932691912,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_2.0x_H10,0.1824990871692279,134732,1.0690980878017515,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_2.5x_H1,0.3388550847061814,185627,1.006425981795008,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_2.5x_H1,0.0008512189399751,98546,1.851516573590552,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_2.5x_H1,0.7647020041514719,82113,1.0046874107185275,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_2.5x_H3,0.3642642679153243,184845,1.3857301769560066,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_2.5x_H3,0.0016775021024554,98262,2.501440366442746,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_2.5x_H3,0.312009609946874,81642,1.0189615205172768,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_2.5x_H5,0.2314098960046433,184054,1.4176050611874105,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_2.5x_H5,0.0020745354480153,97949,2.6962019352182858,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_2.5x_H5,0.3164158560092606,81194,1.0276795911783363,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_2.5x_H10,0.2260419934676253,181851,1.4472484205212632,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_2.5x_H10,0.0045439000154959,96696,3.1836389820534285,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_2.5x_H10,0.2980097811389633,80315,1.0406748302628626,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_3.0x_H1,0.0026670478429335,124753,5.302365862905253,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_3.0x_H1,0.0013482111528392,67358,2.07231949816189,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_3.0x_H1,0.0040362349549965,53909,4.87316621206763,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_3.0x_H3,0.0031547924238872,124210,5.1984925067314185,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_3.0x_H3,0.0012537856250045,67159,1.5250767291777343,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_3.0x_H3,0.0053900057147731,53586,5.663371885347685,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_3.0x_H5,0.0048102484660856,123673,6.447310297622165,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_3.0x_H5,0.0019425794419738,66944,1.994240140369672,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_3.0x_H5,0.0081999874637525,53286,6.758533225438343,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_3.0x_H10,0.0069540512889075,122209,6.155616766765143,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_3.0x_H10,0.0032736240789343,66102,1.9403033900242512,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_3.0x_H10,0.0111661055348095,52715,7.33357064907046,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_4.0x_H1,0.0038815077653747,67324,4.665628564172656,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_4.0x_H1,0.002222324777499,37248,2.019435694727129,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_4.0x_H1,0.0056354497480727,28024,4.16467020880568,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_4.0x_H3,0.0031433778380369,67027,3.237937659247581,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_4.0x_H3,0.0004591256791644,37133,0.3503335760845447,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_4.0x_H3,0.0063987593871217,27859,4.1522689525483125,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_4.0x_H5,0.0048273913749084,66724,4.162049028611765,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_4.0x_H5,0.0009804960150089,37004,0.6219300871412055,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_4.0x_H5,0.0094599762868831,27699,5.219673362535313,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_4.0x_H10,0.0052215645245815,65922,3.7875068798702,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_4.0x_H10,2.585745560617177e-05,36539,0.0131863499433141,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_4.0x_H10,0.0111696040246835,27387,5.607099752161699,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_5.0x_H1,0.004424242283433,41259,4.830603877395454,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_5.0x_H1,0.0022516185511749,23449,1.6159410837165535,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_5.0x_H1,0.0068601674548257,16454,6.055583598205936,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_5.0x_H3,0.0023591934918702,41079,1.892685788412618,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_5.0x_H3,-0.0012421515485952,23374,-0.702535472113559,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_5.0x_H3,0.0068955951305649,16362,3.7636159829034,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_5.0x_H5,0.0038293573586826,40874,2.456675439560754,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_5.0x_H5,-0.0015111547810788,23278,-0.7020685530578473,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_5.0x_H5,0.0104640915024437,16263,4.409244496116336,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike10_5.0x_H10,0.0029124787843392,40356,1.5607018910785504,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp10_5.0x_H10,-0.0021433625202399,22975,-0.7627249476592083,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn10_5.0x_H10,0.0085665771072028,16059,3.708205140307805,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_1.5x_H1,0.106735970410705,592291,1.0115154560696689,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_1.5x_H1,0.0003013722785398,303928,1.7269428240634734,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_1.5x_H1,0.2290138001293415,275478,1.009427956351854,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_1.5x_H3,0.0457969304115146,589451,1.0798209618690118,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_1.5x_H3,0.0019514470623326,302846,7.592258513256074,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_1.5x_H3,0.0962050444984761,273807,1.0536885488065155,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_1.5x_H5,0.0473076007334925,586713,1.110255765196083,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_1.5x_H5,0.002466235287945,301782,7.85642206151092,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_1.5x_H5,0.0988810594328659,272214,1.0766962971113203,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_1.5x_H10,0.0486723330369828,580096,1.2275764317877569,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_1.5x_H10,0.0059702291480859,297989,10.90508518472089,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_1.5x_H10,0.0971967551320485,269558,1.1391611960357326,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_2.0x_H1,0.0015424786744259,315927,6.958083649373474,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_2.0x_H1,0.000556389926993,165140,1.8867734075883096,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_2.0x_H1,0.0025526044599254,143566,7.372138240913936,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_2.0x_H3,0.0034389285868238,314535,11.200802356185978,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_2.0x_H3,0.0018544705209761,164600,4.393466089870135,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_2.0x_H3,0.0051576125887333,142766,11.157925535895082,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_2.0x_H5,0.0047603551653687,313214,12.844581651841002,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_2.0x_H5,0.0022341618956726,164082,4.415176751688479,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_2.0x_H5,0.0075545716915241,142010,13.369376380813732,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_2.0x_H10,0.0084647686264312,309704,14.33384691209975,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_2.0x_H10,0.0054893230156647,162079,6.047007419068332,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_2.0x_H10,0.0116712909876396,140602,15.35271817678164,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_2.5x_H1,0.0018299821746259,200884,5.656770420280825,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_2.5x_H1,0.0008256847112684,106645,1.9095761618978564,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_2.5x_H1,0.0028856341867825,89503,5.675926469558378,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_2.5x_H3,0.0034308333638111,200026,7.795858973912828,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_2.5x_H3,0.0016982275052159,106311,2.759866649340999,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_2.5x_H3,0.0054285720567947,89015,8.26106293816769,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_2.5x_H5,0.0049099490580577,199192,9.203074009474118,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_2.5x_H5,0.0023448371575045,105980,3.191089857363955,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_2.5x_H5,0.0078419593574047,88546,9.701329497858056,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_2.5x_H10,0.0080537887457174,196944,9.526818854756293,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_2.5x_H10,0.005265788096016,104694,3.91968131381617,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_2.5x_H10,0.011146624234835,87648,11.118178233825049,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_3.0x_H1,0.0021678011919,140961,4.942985122517808,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_3.0x_H1,0.0007481138495081,75796,1.3276760003374062,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_3.0x_H1,0.0037081503753548,61726,5.151332867570385,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_3.0x_H3,0.0035161756504423,140329,5.929161471326051,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeUp20_3.0x_H3,0.0012076057897255,75546,1.480281989636559,False,MEGA_TEST_RESULTS.csv
VOLUME,VolSpikeDn20_3.0x_H3,0.0062031850267767,61371,6.850744348237904,True,MEGA_TEST_RESULTS.csv
VOLUME,VolSpike20_3.0x_H5,0.0045964177066496,139683,6.668120708861894,True,MEGA_TEST_RESULTS.csv
