close,high,low,open,volume,rsi_9,rsi_14,macd,macd_signal,macd_hist,atr_14,adx,ema_5,ema_13,ema_diff_5_13,sma_20,vol_sma_20,vol_ratio,returns_1,returns_5,obv,volume_ma_10,volume_ma_50,volume_ratio_10,volume_momentum_5,volume_momentum_10,volume_trend,volume_spike,volatility_10,volatility_20,volatility_50,volatility_ratio,atr_ratio,bb_width,stochastic_k,stochastic_d,roc_10,roc_20,ma_10,ma_50,ma_200,ma_conv_short,price_vs_ma20,price_vs_ma50,ema_8,ema_21,ema_55,ribbon_alignment,ret_21d,macd_rising,ma_conv_long,trend_slope_20,spread_proxy,order_flow_clv,institutional_activity,vw_clv,ticker,date,forward_return_7d,label
46.601036071777344,47.504532035793474,45.8044827851011,47.46455720613541,509728000.0,67.0643539036007,59.06363116356462,1.945e-320,0.4721584725292587,-0.4721584725292587,1.1903362012813143,48.21957248112984,47.8957160949707,48.699175321138824,0.5215693263263574,49.03213176727295,400600300.0,1.9298537719517435,0.02209020788982996,0.07399144839197724,509728000.0,402894400.0,465696000.0,0.6267324638912827,-0.19057418858685415,-0.5209209617678447,1.2307176784855356,0,0.01638587016181649,0.020457861344922376,0.030715382287358844,1.8758057105211237,0.024725948586351677,0.11989365566268627,28.953908315297713,33.50974946152413,5.687685399579023,16.563374710691114,48.495381927490236,58.40808082580566,93.90956228256226,0.2755168396749639,0.08317567853073925,0.3438940162298231,48.39853525161743,49.2839226495652,60.246727752685544,1.0,0.17575646793736377,0,21.883505954742418,0.1419786983862847,0.03648093248557541,-0.06290563481989313,1.0,0.0,NVDA,2023-12-11,0.031827128967135465,0
47.630462646484375,47.63945650611494,46.02035970624614,46.02035970624614,372387000.0,67.0643539036007,59.06363116356462,1.945e-320,0.4721584725292587,-0.4721584725292587,1.1903362012813143,48.21957248112984,47.8957160949707,48.699175321138824,0.5215693263263574,49.03213176727295,400600300.0,1.9298537719517435,0.02209020788982996,0.07399144839197724,882115000.0,402894400.0,465696000.0,0.6267324638912827,-0.19057418858685415,-0.5209209617678447,1.2307176784855356,0,0.01638587016181649,0.020457861344922376,0.030715382287358844,1.8758057105211237,0.024725948586351677,0.11989365566268627,28.953908315297713,33.50974946152413,5.687685399579023,16.563374710691114,48.495381927490236,58.40808082580566,93.90956228256226,0.2755168396749639,0.08317567853073925,0.3438940162298231,48.39853525161743,49.2839226495652,60.246727752685544,1.0,0.17575646793736377,0,21.883505954742418,0.1419786983862847,0.03399288417342941,0.9888902755767375,1.0,0.0,NVDA,2023-12-12,0.027970757742246555,0
48.06122970581055,48.56694852407048,47.58149738885303,47.60248560623417,447792000.0,67.0643539036007,59.06363116356462,1.945e-320,0.4721584725292587,-0.4721584725292587,1.1903362012813143,48.21957248112984,47.8957160949707,48.699175321138824,0.5215693263263574,49.03213176727295,400600300.0,1.9298537719517435,0.00904394027249622,0.07399144839197724,1329907000.0,402894400.0,465696000.0,0.6267324638912827,-0.19057418858685415,-0.5209209617678447,1.2307176784855356,0,0.01638587016181649,0.020457861344922376,0.030715382287358844,1.8758057105211237,0.024725948586351677,0.11989365566268627,28.953908315297713,33.50974946152413,5.687685399579023,16.563374710691114,48.495381927490236,58.40808082580566,93.90956228256226,0.2755168396749639,0.08317567853073925,0.3438940162298231,48.39853525161743,49.2839226495652,60.246727752685544,1.0,0.17575646793736377,0,21.883505954742418,0.1419786983862847,0.020504076596656717,-0.026370157153135128,1.0,0.0,NVDA,2023-12-13,0.015430000072228056,0
48.32307434082031,48.64289584092454,47.395593515547255,48.36305298147659,391232000.0,67.0643539036007,59.06363116356462,1.945e-320,0.4721584725292587,-0.4721584725292587,1.1903362012813143,48.21957248112984,47.8957160949707,48.699175321138824,0.5215693263263574,49.03213176727295,400600300.0,1.9298537719517435,0.005448146803828324,0.07399144839197724,1721139000.0,402894400.0,465696000.0,0.6267324638912827,-0.19057418858685415,-0.5209209617678447,1.2307176784855356,0,0.01638587016181649,0.020457861344922376,0.030715382287358844,1.8758057105211237,0.024725948586351677,0.11989365566268627,28.953908315297713,33.50974946152413,5.687685399579023,16.563374710691114,48.495381927490236,58.40808082580566,93.90956228256226,0.2755168396749639,0.08317567853073925,0.3438940162298231,48.39853525161743,49.2839226495652,60.246727752685544,1.0,0.17575646793736377,0,21.883505954742418,0.1419786983862847,0.025811733677789633,0.4871788601733165,1.0,0.0,NVDA,2023-12-14,0.01921405184437397,0
48.86277770996094,49.37649145661912,48.09320598416868,48.16716609290554,479948000.0,67.0643539036007,59.06363116356462,1.945e-320,0.4721584725292587,-0.4721584725292587,1.1903362012813143,48.21957248112984,47.8957160949707,48.699175321138824,0.5215693263263574,49.03213176727295,400600300.0,1.9298537719517435,0.011168647204317317,0.07399144839197724,2201087000.0,402894400.0,465696000.0,0.6267324638912827,-0.19057418858685415,-0.5209209617678447,1.2307176784855356,0,0.01638587016181649,0.020457861344922376,0.030715382287358844,1.8758057105211237,0.024725948586351677,0.11989365566268627,28.953908315297713,33.50974946152413,5.687685399579023,16.563374710691114,48.495381927490236,58.40808082580566,93.90956228256226,0.2755168396749639,0.08317567853073925,0.3438940162298231,48.39853525161743,49.2839226495652,60.246727752685544,1.0,0.17575646793736377,0,21.883505954742418,0.1419786983862847,0.02626304791896511,0.1993772894861146,0.9440687167814735,0.5832262191289326,NVDA,2023-12-15,0.010779225118673574,0
50.04911422729492,50.404914981750885,49.12263228888661,49.372493076088325,412587000.0,67.0643539036007,59.06363116356462,1.945e-320,0.4721584725292587,-0.4721584725292587,1.1903362012813143,48.21957248112984,48.61351547241211,48.699175321138824,0.5215693263263574,49.03213176727295,400600300.0,1.9298537719517435,0.02427894141376541,0.07399144839197724,2613674000.0,402894400.0,465696000.0,0.6267324638912827,-0.19057418858685415,-0.5209209617678447,1.2307176784855356,0,0.01638587016181649,0.020457861344922376,0.030715382287358844,1.8758057105211237,0.024725948586351677,0.11989365566268627,28.953908315297713,33.50974946152413,5.687685399579023,16.563374710691114,48.495381927490236,58.40808082580566,93.90956228256226,0.2755168396749639,0.08317567853073925,0.3438940162298231,48.39853525161743,49.2839226495652,60.246727752685544,1.0,0.17575646793736377,0,21.883505954742418,0.1419786983862847,0.025620487248602875,0.44505099158564054,1.0591260709275625,1.233345608973667,NVDA,2023-12-18,-0.011082939693561222,0
49.57637405395508,49.67232125952952,48.86776928450163,49.396473996646186,464444000.0,67.0643539036007,59.06363116356462,1.945e-320,0.4721584725292587,-0.4721584725292587,1.1903362012813143,48.21957248112984,48.934468332926436,48.699175321138824,0.5215693263263574,49.03213176727295,400600300.0,1.9298537719517435,-0.00944552527329301,0.040854346133762265,2149230000.0,402894400.0,465696000.0,0.6267324638912827,0.24720787782602516,-0.5209209617678447,1.2307176784855356,0,0.01638587016181649,0.020457861344922376,0.030715382287358844,1.8758057105211237,0.024725948586351677,0.11989365566268627,28.953908315297713,33.50974946152413,5.687685399579023,16.563374710691114,48.495381927490236,58.40808082580566,93.90956228256226,0.2755168396749639,0.08317567853073925,0.3438940162298231,48.39853525161743,49.2839226495652,60.246727752685544,1.0,0.17575646793736377,0,21.883505954742418,0.1419786983862847,0.0162285360795503,0.7614891056078417,1.0,2.2162026642520636,NVDA,2023-12-19,-0.001653028139335766,0
48.08421325683594,49.971162561409855,48.07122000684809,49.6273523215611,397894000.0,67.0643539036007,59.06363116356462,1.945e-320,0.4721584725292587,-0.4721584725292587,1.1903362012813143,48.21957248112984,48.6510499742296,48.699175321138824,0.5215693263263574,49.03213176727295,400600300.0,1.9298537719517435,-0.030098223712270444,0.0004782139609427194,1751336000.0,402894400.0,465696000.0,0.6267324638912827,-0.1114312002000929,-0.5209209617678447,1.2307176784855356,0,0.01638587016181649,0.020457861344922376,0.030715382287358844,1.8758057105211237,0.024725948586351677,0.11989365566268627,28.953908315297713,33.50974946152413,5.687685399579023,16.563374710691114,48.495381927490236,58.40808082580566,93.90956228256226,0.2755168396749639,0.08317567853073925,0.3438940162298231,48.39853525161743,49.2839226495652,60.246727752685544,1.0,0.17575646793736377,0,21.883505954742418,0.1419786983862847,0.03951281358007165,-0.9863224812174938,1.103655125603182,-1.595112025712759,NVDA,2023-12-20,0.0011846104097839039,0
48.96272277832031,49.06766385409553,48.39203776733346,48.783821596134075,300425000.0,67.0643539036007,59.06363116356462,1.945e-320,0.4721584725292587,-0.4721584725292587,1.1903362012813143,48.21957248112984,48.75494090892651,48.699175321138824,0.5215693263263574,49.03213176727295,400600300.0,1.9298537719517435,0.018270227627348756,0.013236915205116828,2051761000.0,402894400.0,465696000.0,0.6267324638912827,-0.23210524701455915,-0.5209209617678447,1.2307176784855356,0,0.01638587016181649,0.020457861344922376,0.030715382287358844,1.8758057105211237,0.024725948586351677,0.11989365566268627,28.953908315297713,33.50974946152413,5.687685399579023,16.563374710691114,48.495381927490236,58.40808082580566,93.90956228256226,0.2755168396749639,0.08317567853073925,0.3438940162298231,48.52391025755141,49.2839226495652,60.246727752685544,1.0,0.17575646793736377,0,21.883505954742418,0.1419786983862847,0.013798785043490651,0.6893516167259166,1.356970009387643,0.8881200292156989,NVDA,2023-12-21,-0.029005980701322986,0
48.80281448364258,49.35550417725914,48.440013817586234,49.16760912555352,252507000.0,67.0643539036007,59.06363116356462,1.945e-320,0.4721584725292587,-0.4721584725292587,1.1903362012813143,48.21957248112984,48.7708987671652,48.699175321138824,0.5215693263263574,49.03213176727295,400600300.0,1.9298537719517435,-0.0032659191647025354,-0.001227175963558369,1799254000.0,402894400.0,465696000.0,0.6267324638912827,-0.4738867543983931,-0.5209209617678447,1.2307176784855356,0,0.01638587016181649,0.020457861344922376,0.030715382287358844,1.8758057105211237,0.024725948586351677,0.11989365566268627,28.953908315297713,33.50974946152413,5.687685399579023,16.563374710691114,48.495381927490236,58.40808082580566,93.90956228256226,0.2755168396749639,0.08317567853073925,0.3438940162298231,48.58588897446056,49.2839226495652,60.246727752685544,1.0,0.17575646793736377,0,21.883505954742418,0.1419786983862847,0.018758966452226987,-0.20741783411904466,1.600983634246416,-0.23220683577115186,NVDA,2023-12-22,-0.017038754072912,0
