category,strategy,avg_return,n,t_stat,significant
DIVERGENCE,WeakRally5_H1,-0.0002894831986866269,392821,-3.9286379597781065,True
DIVERGENCE,Capitulation5_H1,0.002405676202734536,331072,10.16403532571155,True
DIVERGENCE,WeakRally5_H3,0.0012254034286456271,391870,6.968949555168987,True
DIVERGENCE,Capitulation5_H3,0.006743731867722317,329134,12.674988583394182,True
DIVERGENCE,WeakRally5_H5,0.003368472899497845,390774,10.288374266643212,True
DIVERGENCE,Capitulation5_H5,0.19969889628314696,327633,1.0468595031963932,False
DIVERGENCE,WeakRally5_H10,0.007332254127958907,387411,18.200415700304806,True
DIVERGENCE,Capitulation5_H10,0.24756353992345648,324507,1.8553362392374098,False
DIVERGENCE,WeakRally10_H1,0.0002912647701293958,492894,3.08290299688043,True
DIVERGENCE,Capitulation10_H1,0.16199162870664208,391996,1.0160135716282752,False
DIVERGENCE,WeakRally10_H3,0.001457548644475411,491579,9.71128852880244,True
DIVERGENCE,Capitulation10_H3,0.07030844304690945,390044,1.0969361761550087,False
DIVERGENCE,WeakRally10_H5,0.002463285801942086,490542,12.60710618821998,True
DIVERGENCE,Capitulation10_H5,0.07354360065929443,387808,1.1408190664388718,False
DIVERGENCE,WeakRally10_H10,0.12270666648927354,480040,1.33016095645742,False
DIVERGENCE,Capitulation10_H10,0.07722850996325442,385761,1.2952343829811626,False
DIVERGENCE,WeakRally20_H1,-2.7309487580262798e-05,553900,-0.40702518303553425,False
DIVERGENCE,Capitulation20_H1,0.0027518805315106267,440857,7.209537146284822,True
DIVERGENCE,WeakRally20_H3,0.027843353745143542,551028,1.0228872367258455,False
DIVERGENCE,Capitulation20_H3,0.0069625170323775465,439449,13.549566094449903,True
DIVERGENCE,WeakRally20_H5,0.032186473447910584,548563,1.0594264394078445,False
DIVERGENCE,Capitulation20_H5,0.1524091611491627,438077,1.0682786994922515,False
DIVERGENCE,WeakRally20_H10,0.03276156406862592,542252,1.1586159890460632,False
DIVERGENCE,Capitulation20_H10,0.18992408526931026,434316,1.904987492828666,False
CANDLESTICK,Hammer_H1,-0.00031050509280759715,156858,-1.5550786881993541,False
CANDLESTICK,ShootingStar_H1,0.3726752417278933,168599,1.0053387597019927,False
CANDLESTICK,BigBull_H1,-0.0012106453156371965,327250,-6.032183529050795,True
CANDLESTICK,BigBear_H1,0.004709726349048032,376529,9.911499106061587,True
CANDLESTICK,Doji_H1,0.09145144127152989,688348,1.0072222854037376,False
CANDLESTICK,Hammer_H3,0.26908685438011354,156339,1.0096729849477901,False
CANDLESTICK,ShootingStar_H3,0.15405181811667604,167747,1.0337049190172203,False
CANDLESTICK,BigBull_H3,0.0015271045604684044,326208,3.458709951806424,True
CANDLESTICK,BigBear_H3,0.007854985125197816,374511,12.334323763797288,True
CANDLESTICK,Doji_H3,0.12090970469097723,685115,1.628976276304704,False
CANDLESTICK,Hammer_H5,0.11105936251404161,155881,1.0387670484798475,False
CANDLESTICK,ShootingStar_H5,0.15656391626972851,167247,1.0474271991035016,False
CANDLESTICK,BigBull_H5,0.0496574142630316,325576,1.0778184737926595,False
CANDLESTICK,BigBear_H5,0.17887058866187214,371355,1.0627992114282885,False
CANDLESTICK,Doji_H5,0.0882562967896745,681924,1.7516949438276068,False
MULTI_TF,AlignedBull_5_20_H1,0.00017371159020458755,1461294,4.008466551819565,True
MULTI_TF,Pullback_5_20_H1,0.00042395962428695873,713218,7.619890759134036,True
MULTI_TF,AlignedBull_5_20_H5,0.001160540930027799,1447246,11.797986155629154,True
MULTI_TF,Pullback_5_20_H5,0.0030403155957413595,704536,22.641536385506257,True
MULTI_TF,AlignedBull_5_20_H10,0.0029718717529106935,1427536,21.850363377517976,True
MULTI_TF,Pullback_5_20_H10,0.0064077169519075,698168,27.414343107556792,True
MULTI_TF,AlignedBull_5_50_H1,0.00020158668838662013,1278592,4.585662653536335,True
MULTI_TF,Pullback_5_50_H1,0.000513076505921818,809283,9.116356026620258,True
MULTI_TF,AlignedBull_5_50_H5,0.0009830583960323894,1267427,10.107024365422477,True
MULTI_TF,Pullback_5_50_H5,0.003450352888196412,802710,28.802005534673235,True
MULTI_TF,AlignedBull_5_50_H10,0.0026946578189707467,1249983,19.739653814492154,True
