category,strategy,avg_return,n_samples,t_stat,significant
BB_WIDTH,BBWidth10_Narrow10_H1,0.0006070499490498289,455233,6.0549546350328765,True
BB_WIDTH,BBWidth10_Wide90_H1,0.0016551440659769324,495545,9.81418971295445,True
BB_WIDTH,BBWidth10_Narrow10_H5,0.0027373449261810243,449549,12.774008877754802,True
BB_WIDTH,BBWidth10_Wide90_H5,0.006511407240286186,493228,25.07844897415773,True
BB_WIDTH,BBWidth10_Narrow10_H10,0.0053846005604114965,442602,20.190942202944182,True
BB_WIDTH,BBWidth10_Wide90_H10,0.012154658029863413,490671,31.51549732972387,True
BB_WIDTH,BBWidth10_Narrow10_H20,0.009629641643571782,436674,24.63062785059302,True
BB_WIDTH,BBWidth10_Wide90_H20,0.20582765525852953,480993,2.6641971870735137,False
BB_WIDTH,BBWidth20_Narrow10_H1,0.0004691791621572726,487236,5.6938047651226755,True
BB_WIDTH,BBWidth20_Wide90_H1,0.0016184187761306157,539235,12.769834435155543,True
BB_WIDTH,BBWidth20_Narrow10_H5,0.0020895593911193317,483760,12.24036450055136,True
BB_WIDTH,BBWidth20_Wide90_H5,0.006090806430494941,536416,27.155908071323495,True
BB_WIDTH,BBWidth20_Narrow10_H10,0.0044068315156881345,479731,17.469818142418635,True
BB_WIDTH,BBWidth20_Wide90_H10,0.011340633799551266,533454,24.799450370468872,True
BB_WIDTH,BBWidth20_Narrow10_H20,0.010067597798607164,471972,27.317314497279696,True
BB_WIDTH,BBWidth20_Wide90_H20,0.015712061896174263,524148,18.96184085021273,True
ATR_RANK,ATR5_Low10_H1,0.00033976099307310816,459187,6.109322738646907,True
ATR_RANK,ATR5_High90_H1,0.0016467161843603342,519854,4.916680154332894,True
ATR_RANK,ATR5_Low10_H5,0.0023980987389198394,455409,13.183676736607024,True
ATR_RANK,ATR5_High90_H5,0.1270566627254371,517546,1.052132468476828,False
ATR_RANK,ATR5_Low10_H10,0.004339172370529452,445500,19.270579971247553,True
ATR_RANK,ATR5_High90_H10,0.1589530937540005,515608,1.8927781549897325,False
ATR_RANK,ATR5_Low10_H20,0.010589990116892375,436076,28.53669805602333,True
ATR_RANK,ATR5_High90_H20,0.4323009019737272,507642,2.6091305123034387,False
ATR_RANK,ATR14_Low10_H1,0.0002609870803328652,514878,4.7011245774817665,True
ATR_RANK,ATR14_High90_H1,0.0023451896468458257,572287,7.863801119042247,True
ATR_RANK,ATR14_Low10_H5,0.002259168445179154,508085,14.039308806151322,True
ATR_RANK,ATR14_High90_H5,0.1184673444006304,570804,1.0819563537918013,False
ATR_RANK,ATR14_Low10_H10,0.0050790851029239685,502919,22.00734025868334,True
ATR_RANK,ATR14_High90_H10,0.14695852165510725,569066,1.9313861883656884,False
ATR_RANK,ATR14_Low10_H20,0.010825761089693147,496060,31.686731785446455,True
ATR_RANK,ATR14_High90_H20,0.13645502648178096,561213,1.9893735112151825,False
ATR_RANK,ATR20_Low10_H1,0.0003480748025777966,539200,4.110400059594244,True
ATR_RANK,ATR20_High90_H1,0.10533063540005147,606216,1.0216622979338046,False
ATR_RANK,ATR20_Low10_H5,0.002227352414335916,535199,13.182614627661986,True
ATR_RANK,ATR20_High90_H5,0.1528781007978324,604562,1.3730420804481835,False
ATR_RANK,ATR20_Low10_H10,0.004825829514662944,530057,22.352767036437314,True
ATR_RANK,ATR20_High90_H10,0.17621880717486513,602661,2.166071923141288,False
ATR_RANK,ATR20_Low10_H20,0.010189045713833849,523322,32.33267585722908,True
ATR_RANK,ATR20_High90_H20,0.15360776005091661,594384,2.221936785083713,False
INSIDE_BAR,InsideBar1_H1,0.001066508206142126,737387,13.253854180876424,True
INSIDE_BAR,InsideBar2_H1,0.0013246687058704476,114718,4.698667678217134,True
INSIDE_BAR,InsideBar3_H1,0.001529051003973074,41197,2.388067969864003,False
INSIDE_BAR,InsideBar1_H3,0.07973101670070004,733997,1.3215448396012641,False
INSIDE_BAR,InsideBar2_H3,0.49945935279408654,114140,1.2873614318342672,False
INSIDE_BAR,InsideBar3_H3,1.3865259992292354,40945,1.2820167066940058,False
INSIDE_BAR,InsideBar1_H5,0.155476888135154,730944,1.6600495952144378,False
INSIDE_BAR,InsideBar2_H5,0.9797198207941499,113629,1.6261696263377463,False
INSIDE_BAR,InsideBar3_H5,2.727891882940322,40701,1.621857348733072,False
INSIDE_BAR,InsideBar1_H10,0.223380712393362,722793,2.8685071583977138,False
INSIDE_BAR,InsideBar2_H10,1.2606515978888502,112294,2.609485835612141,False
INSIDE_BAR,InsideBar3_H10,2.888478596292404,40091,2.405275690108727,False
OUTSIDE_BAR,OutsideBar_H1,0.0005848335771590651,409387,5.687469578140294,True
OUTSIDE_BAR,OutsideBarUp_H1,-0.0008658704200841188,184622,-4.879282899971169,True
OUTSIDE_BAR,OutsideBarDn_H1,0.0018089777256064005,218639,15.112926423251098,True
OUTSIDE_BAR,OutsideBar_H3,0.0022441150547903737,407034,8.141171888453533,True
OUTSIDE_BAR,OutsideBarUp_H3,0.0008171360620991365,183923,1.5847473713526259,False
OUTSIDE_BAR,OutsideBarDn_H3,0.0034771187803854684,217007,12.657158230159398,True
OUTSIDE_BAR,OutsideBar_H5,0.0035889431740502202,405179,11.144372015008496,True
OUTSIDE_BAR,OutsideBarUp_H5,0.0023736899054169034,183544,4.325008431195153,True
OUTSIDE_BAR,OutsideBarDn_H5,0.004657465501771349,215558,12.18295419154416,True
OUTSIDE_BAR,OutsideBar_H10,0.11130763643529126,400134,1.0689271910902558,False
OUTSIDE_BAR,OutsideBarUp_H10,0.006322703515880687,180707,7.668165924477237,True
OUTSIDE_BAR,OutsideBarDn_H10,0.007897173736371308,213419,17.055410744757637,True
