category,strategy,avg_return,n_samples,t_stat,significant
EMA,AboveEMA21_H1,7.400077178892953e-05,2306601,2.337242226849663,False
EMA,BelowEMA21_H1,0.03198803301194301,2052064,1.0502754689677167,False
EMA,AboveEMA21_H5,0.02220103653490457,2287544,1.8178587733765996,False
EMA,BelowEMA21_H5,0.04875320889124535,2033149,1.4725358930428543,False
EMA,AboveEMA21_H10,0.05694095903785489,2258601,2.336623367762657,False
EMA,BelowEMA21_H10,0.0590105767067696,2014627,2.424689477272803,False
EMA,AboveEMA21_H20,0.08633359159004644,2210411,3.822147091323875,True
EMA,BelowEMA21_H20,0.11357695690911966,1967887,2.7252809276095427,False
EMA,AboveEMA55_H1,0.0001614605389288443,2348538,5.054389007781602,True
EMA,BelowEMA55_H1,0.03255166714225225,2010127,1.0469393750341112,False
EMA,AboveEMA55_H5,0.0011401412726502339,2328673,17.09410409691787,True
EMA,BelowEMA55_H5,0.0739216321248894,1992020,2.020460227716085,False
EMA,AboveEMA55_H10,0.003037009054749573,2301669,32.030496090692694,True
EMA,BelowEMA55_H10,0.12198519980829928,1971559,3.2627559513402398,True
EMA,AboveEMA55_H20,0.019427358228105807,2255277,2.4782235736512517,False
EMA,BelowEMA55_H20,0.192678740033809,1923021,3.9261835124862787,True
EMA,AboveEMA200_H1,0.0002641754933745013,2433062,9.924068908579656,True
EMA,BelowEMA200_H1,0.03384364579540444,1925603,1.0427221893300833,False
EMA,AboveEMA200_H5,0.0014582930122528477,2409949,24.567145051058272,True
EMA,BelowEMA200_H5,0.07661621548289181,1910744,2.008667829468245,False
EMA,AboveEMA200_H10,0.00346951056468503,2380579,40.00960898206564,True
EMA,BelowEMA200_H10,0.12640049166661108,1892649,3.245535358061379,True
EMA,AboveEMA200_H20,0.008214074918023935,2325194,62.17284071108178,True
EMA,BelowEMA200_H20,0.21328539564224316,1853104,4.116479634010306,True
EMA_CROSS,EMA8x21_BullCross_H1,0.000312382057341429,113694,1.238275348394789,False
EMA_CROSS,EMA8x21_BearCross_H1,0.5644727077919014,110969,1.0022395317503936,False
EMA_CROSS,EMA8x21_BullCross_H5,0.14917150667890677,113059,1.0119679482712078,False
EMA_CROSS,EMA8x21_BearCross_H5,0.23264279222515893,109522,1.0192196452907392,False
EMA_CROSS,EMA8x21_BullCross_H10,0.14082369267844946,111792,1.0267726258233199,False
EMA_CROSS,EMA8x21_BearCross_H10,0.449356317132836,108703,1.4379658770856418,False
EMA_CROSS,EMA8x21_BullCross_H20,0.21251837590727718,107514,1.4507460498973364,False
EMA_CROSS,EMA8x21_BearCross_H20,0.3574043751143348,107146,1.4468554793644683,False
EMA_CROSS,EMA13x34_BullCross_H1,0.00025066172409876625,73820,0.8032484761432975,False
EMA_CROSS,EMA13x34_BearCross_H1,0.001622540070433551,71086,4.933100957243466,True
EMA_CROSS,EMA13x34_BullCross_H5,0.002079141182092083,73366,3.45014399075453,True
EMA_CROSS,EMA13x34_BearCross_H5,0.005201664177580762,70425,11.385885254222568,True
EMA_CROSS,EMA13x34_BullCross_H10,0.20943105971172055,72358,1.010329661832452,False
EMA_CROSS,EMA13x34_BearCross_H10,0.3667290016523759,69884,1.0251778596666152,False
EMA_CROSS,EMA13x34_BullCross_H20,0.07126925227489626,69610,1.0786177475354544,False
EMA_CROSS,EMA13x34_BearCross_H20,0.3404123606640297,68463,1.0486648778688443,False
EMA_CROSS,EMA21x55_BullCross_H1,0.0005357960851226519,48344,1.3456422600283153,False
EMA_CROSS,EMA21x55_BearCross_H1,0.0028786143448092673,45491,4.423603152898197,True
EMA_CROSS,EMA21x55_BullCross_H5,0.001853862263455681,47977,2.8769084630249107,False
EMA_CROSS,EMA21x55_BearCross_H5,0.006772234394656494,45113,7.790093475860066,True
EMA_CROSS,EMA21x55_BullCross_H10,0.0012214008523343581,47411,1.5212585440769604,False
EMA_CROSS,EMA21x55_BearCross_H10,0.01159480268881007,44766,8.595276729227223,True
EMA_CROSS,EMA21x55_BullCross_H20,0.003259237053796169,46293,2.9253040519816786,False
EMA_CROSS,EMA21x55_BearCross_H20,0.01392329570306368,43882,9.126857652983414,True
EMA_CROSS,EMA34x89_BullCross_H1,0.0016591245556984557,33393,3.0163763666116896,True
EMA_CROSS,EMA34x89_BearCross_H1,0.0018264237442284794,30067,5.000093803602069,True
EMA_CROSS,EMA34x89_BullCross_H5,0.002440698435067397,33207,2.943132660318275,False
EMA_CROSS,EMA34x89_BearCross_H5,0.005312585460525858,29890,8.23478384963342,True
EMA_CROSS,EMA34x89_BullCross_H10,0.002172995030067723,32946,2.0373675651675818,False
EMA_CROSS,EMA34x89_BearCross_H10,0.00899379374841625,29729,8.904512404398583,True
EMA_CROSS,EMA34x89_BullCross_H20,0.005959681572474614,32571,3.3600374860606324,True
EMA_CROSS,EMA34x89_BearCross_H20,0.009069394260169304,29196,4.804101915634977,True
EMA_CROSS,EMA55x200_BullCross_H1,0.0018464434984961854,23504,4.560475561150384,True
EMA_CROSS,EMA55x200_BearCross_H1,0.0015110180312915365,19832,3.6858169689159714,True
