category,strategy,avg_return,n,t_stat,significant
BREAKOUT,BreakHigh100_H10,0.0009309329218266188,134317,1.7362295939879393,False
BREAKOUT,BreakLow100_H10,1.216611784354913,82072,2.0365851717478543,False
BREAKOUT,BreakHigh200_H1,0.0005683855512888981,72940,1.481503323343922,False
BREAKOUT,BreakLow200_H1,1.4559280065261593,43165,1.005534979440962,False
BREAKOUT,BreakHigh200_H3,0.00032447879487891573,72734,1.0388178641928754,False
BREAKOUT,BreakLow200_H3,0.6010651560796432,42870,1.030715352211933,False
BREAKOUT,BreakHigh200_H5,8.900566008058441e-05,72214,0.20482395293054434,False
BREAKOUT,BreakLow200_H5,2.075984212587545,42586,1.3133848273608042,False
BREAKOUT,BreakHigh200_H10,0.0012801673994375547,69885,2.4902091577720187,False
BREAKOUT,BreakLow200_H10,2.3491920182002217,42185,2.0213430028750277,False
CONSECUTIVE,After2Up_H1,0.00024931585855017313,5481,0.40124523546201935,False
CONSECUTIVE,After2Dn_H1,0.003147997131289422,5406,1.2009198325762642,False
CONSECUTIVE,After2Up_H3,0.0015068465255655636,5471,1.6428223749949336,False
CONSECUTIVE,After2Dn_H3,0.003680763038485131,5388,1.4361108436439907,False
CONSECUTIVE,After2Up_H5,0.0026612066236271566,5455,2.013875264839559,False
CONSECUTIVE,After2Dn_H5,0.0063464112674850035,5346,2.1968086080904747,False
CONSECUTIVE,After3Up_H1,0.0002623474107977517,2653,0.37079917274991686,False
CONSECUTIVE,After3Dn_H1,0.00033972255031337976,2518,0.36026311105552716,False
CONSECUTIVE,After3Up_H3,0.0013590859917041436,2651,0.9974726351523825,False
CONSECUTIVE,After3Dn_H3,0.002619113413709884,2501,1.53193716090686,False
CONSECUTIVE,After3Up_H5,0.005260991494282262,2645,1.6053911876351197,False
CONSECUTIVE,After3Dn_H5,0.007980310854962768,2489,2.0391858327095758,False
CONSECUTIVE,After4Up_H1,0.0007739329288695288,1276,0.6984350317197043,False
CONSECUTIVE,After4Dn_H1,0.005103407490991519,1223,3.848336810824685,True
CONSECUTIVE,After4Up_H3,0.0022928627795486592,1275,1.065720087007271,False
