category,strategy,avg_return,n,t_stat,significant
CONSECUTIVE,After3Dn_H3,0.004806229508068053,433252,9.078196147987418,True
CONSECUTIVE,After3Up_H5,0.0010740985938613764,499229,6.852989756801101,True
CONSECUTIVE,After3Dn_H5,0.006947408614501602,431044,12.501093199538373,True
CONSECUTIVE,After4Up_H1,0.00026591421138485766,247304,2.2860317129763903,False
CONSECUTIVE,After4Dn_H1,0.003994106971398305,206054,5.167317504521528,True
CONSECUTIVE,After4Up_H3,0.00037812978358328593,246804,1.9176232766596613,False
CONSECUTIVE,After4Dn_H3,0.006863801621837359,203757,6.860218200087051,True
CONSECUTIVE,After4Up_H5,0.0006761589133280475,245610,3.1383024779376254,True
CONSECUTIVE,After4Dn_H5,0.008852188450447317,202967,8.685907711598512,True
CONSECUTIVE,After5Up_H1,-0.0002222944999566103,122738,-1.135653832017167,False
CONSECUTIVE,After5Dn_H1,0.004581083254892317,94822,2.7673428291819318,False
CONSECUTIVE,After5Up_H3,-0.00036840765277724254,122394,-1.4932299121656207,False
CONSECUTIVE,After5Dn_H3,0.007770660392671442,94085,4.7131140832911065,True
CONSECUTIVE,After5Up_H5,-0.00021850670205548657,121899,-0.723954918311143,False
CONSECUTIVE,After5Dn_H5,0.010703152490585942,93765,6.160617691684821,True
PRICE_LEVEL,Near52wkHigh_H1,0.00016344514020122925,511595,4.574065953119245,True
PRICE_LEVEL,Near52wkLow_H1,0.13062904693046307,483593,1.010753452899543,False
PRICE_LEVEL,Near52wkHigh_H5,0.0009941386858496309,500033,15.72871356052918,True
PRICE_LEVEL,Near52wkLow_H5,0.18652508114663213,476353,1.3199691749963325,False
PRICE_LEVEL,Near52wkHigh_H10,0.0026254300673344082,484675,30.440023368386512,True
PRICE_LEVEL,Near52wkLow_H10,0.213616635405657,467951,2.0388412334001718,False
