ticker,strategy,num_signals,gross_return,net_return,transaction_cost
DFAC,RSI_Reversal,28,0.009858537815466892,0.006858537815466892,0.003
DFAE,RSI_Reversal,16,0.027581407320429956,0.024581407320429956,0.003
DFAI,RSI_Reversal,29,0.012686230618392868,0.009686230618392869,0.003
DFAR,RSI_Reversal,32,0.005469261760094286,0.0024692617600942856,0.003
DFAS,RSI_Reversal,40,0.0012705581967237477,-0.0017294418032762523,0.003
DFAT,RSI_Reversal,41,0.0013486864818392514,-0.0016513135181607486,0.003
DFAU,RSI_Reversal,22,0.018634763599442414,0.015634763599442415,0.003
DFAW,RSI_Reversal,26,0.01574405047330473,0.007744050473304731,0.008
DFAX,RSI_Reversal,23,0.014620041948427977,0.011620041948427976,0.003
DFCA,RSI_Reversal,52,0.0006574707858836079,-0.007342529214116393,0.008
DFCF,RSI_Reversal,52,-0.0001446500875597013,-0.0031446500875597014,0.003
DFEM,RSI_Reversal,18,0.02208483496321538,0.01908483496321538,0.003
DFEN,RSI_Reversal,44,0.08525505994120511,0.0772550599412051,0.008
DFEV,RSI_Reversal,25,0.016700535013911368,0.008700535013911367,0.008
DFGP,RSI_Reversal,46,0.00012967435111107254,-0.0028703256488889274,0.003
DFGR,RSI_Reversal,31,0.006147311763954365,0.003147311763954365,0.003
DFGX,RSI_Reversal,35,-0.00030005210756146525,-0.008300052107561465,0.008
DFH,RSI_Reversal,87,-0.008047944400982485,-0.016047944400982485,0.008
DFIN,RSI_Reversal,51,0.013341133121230198,0.010341133121230198,0.003
DFIP,RSI_Reversal,43,0.0002378858693637853,-0.007762114130636215,0.008
DFIV,RSI_Reversal,27,0.02006495936852337,0.01706495936852337,0.003
DFJ,RSI_Reversal,32,0.0039532333608431995,-0.004046766639156801,0.008
DFLV,RSI_Reversal,26,0.010636696468357456,0.007636696468357456,0.003
DFNM,RSI_Reversal,75,0.0005547695656956675,-0.007445230434304333,0.008
DFP,RSI_Reversal,53,0.0018705544805480035,-0.006129445519451997,0.008
DFSB,RSI_Reversal,47,0.00023877933408392675,-0.007761220665916073,0.008
DFSD,RSI_Reversal,32,0.0007103263276621955,-0.0022896736723378047,0.003
DFSE,RSI_Reversal,19,0.021327238779508508,0.013327238779508508,0.008
DFSI,RSI_Reversal,23,0.014421253213152328,0.006421253213152327,0.008
DFSU,RSI_Reversal,23,0.011759804460185246,0.003759804460185246,0.008
DFSV,RSI_Reversal,40,0.0011799624248600676,-0.0018200375751399325,0.003
DFUS,RSI_Reversal,21,0.017242835096867054,0.014242835096867055,0.003
DFUV,RSI_Reversal,28,0.014078482005755424,0.011078482005755425,0.003
DG,RSI_Reversal,49,0.016922184813237554,0.015922184813237553,0.001
DGCB,RSI_Reversal,49,0.0011620087377382177,-0.0068379912622617825,0.008
DGICA,RSI_Reversal,48,0.00169875157662099,-0.00630124842337901,0.008
DGII,RSI_Reversal,58,0.011047393194904121,0.00804739319490412,0.003
DGRO,RSI_Reversal,19,0.017620876551155875,0.016620876551155874,0.001
DGRS,RSI_Reversal,46,0.005509216054800642,-0.002490783945199358,0.008
DGRW,RSI_Reversal,27,0.014679378813142017,0.011679378813142016,0.003
DGS,RSI_Reversal,37,0.012174541238895588,0.004174541238895588,0.008
DGT,RSI_Reversal,21,0.013225892889322341,0.005225892889322341,0.008
DGX,RSI_Reversal,34,0.00510101823492957,0.00410101823492957,0.001
DHI,RSI_Reversal,47,0.007517195047491142,0.006517195047491142,0.001
DHIL,RSI_Reversal,60,0.03992207994628494,0.03192207994628494,0.008
DHR,RSI_Reversal,43,0.004732334602779321,0.0037323346027793207,0.001
DHS,RSI_Reversal,22,0.002105067497543295,-0.005894932502456705,0.008
DHT,RSI_Reversal,47,0.010404874266586546,0.007404874266586546,0.003
DIA,RSI_Reversal,33,0.0058571022963370524,0.004857102296337052,0.001
DIAL,RSI_Reversal,52,7.988357869780403e-05,-0.007920116421302196,0.008
DIAX,RSI_Reversal,43,0.014627532706246492,0.006627532706246492,0.008
DIBS,RSI_Reversal,66,0.008528917240466843,0.0005289172404668429,0.008
DIG,RSI_Reversal,45,0.028599993985630182,0.020599993985630182,0.008
DIN,RSI_Reversal,67,0.024801887919324354,0.021801887919324355,0.003
DINO,RSI_Reversal,82,0.0028162432905734234,0.0018162432905734233,0.001
DIOD,RSI_Reversal,67,0.01861919897114043,0.01561919897114043,0.003
DIS,RSI_Reversal,63,0.005757975881576246,0.004757975881576246,0.001
DIV,RSI_Reversal,28,0.008662936683766501,0.0006629366837665011,0.008
DIVI,RSI_Reversal,30,0.012464073166957157,0.004464073166957157,0.008
DIVO,RSI_Reversal,33,0.010759709367112236,0.007759709367112236,0.003
