ticker,strategy,num_signals,gross_return,net_return,transaction_cost
MMTM,Low_Vol_Anomaly,92,0.009832870396427355,0.0018328703964273548,0.008
MMU,Low_Vol_Anomaly,92,0.003595015447662138,-0.004404984552337862,0.008
MMYT,Low_Vol_Anomaly,92,-0.030529670327418986,-0.033529670327418985,0.003
MNDY,Low_Vol_Anomaly,92,-0.011419059429643523,-0.012419059429643522,0.001
MNKD,Low_Vol_Anomaly,92,-0.024333225261493004,-0.027333225261493004,0.003
MNMD,Low_Vol_Anomaly,92,0.14506413258585196,0.14206413258585196,0.003
MNR,Low_Vol_Anomaly,92,-0.043129007732511444,-0.051129007732511444,0.008
MNRO,Low_Vol_Anomaly,92,-0.04676877088914586,-0.049768770889145865,0.003
MNSO,Low_Vol_Anomaly,92,-0.01693861702349114,-0.01993861702349114,0.003
MNST,Low_Vol_Anomaly,92,-0.009980157931128825,-0.010980157931128824,0.001
MNTN,Low_Vol_Anomaly,21,-0.14659249978276878,-0.1545924997827688,0.008
MO,Low_Vol_Anomaly,92,0.01650111925082318,0.015501119250823179,0.001
MOB,Low_Vol_Anomaly,92,0.3318015680931296,0.3238015680931296,0.008
MOD,Low_Vol_Anomaly,92,0.11830074674658626,0.11730074674658626,0.001
MODG,Low_Vol_Anomaly,92,-0.05693165119705977,-0.059931651197059774,0.003
MODL,Low_Vol_Anomaly,92,0.0014029926813051514,-0.0065970073186948485,0.008
MOFG,Low_Vol_Anomaly,92,0.033728333528982614,0.025728333528982614,0.008
MOH,Low_Vol_Anomaly,92,-0.06559321483364086,-0.06659321483364086,0.001
MOMO,Low_Vol_Anomaly,92,0.025577628973647574,0.017577628973647574,0.008
MOO,Low_Vol_Anomaly,92,-0.012173462146583424,-0.020173462146583422,0.008
MORN,Low_Vol_Anomaly,92,-0.006679095045143437,-0.009679095045143436,0.003
MORT,Low_Vol_Anomaly,92,-0.010323569783009216,-0.018323569783009218,0.008
MOS,Low_Vol_Anomaly,92,-0.010748188574393887,-0.011748188574393886,0.001
MOV,Low_Vol_Anomaly,92,-0.017572155333245073,-0.025572155333245073,0.008
MOVE,Low_Vol_Anomaly,92,-0.09082734198256344,-0.09882734198256343,0.008
MP,Low_Vol_Anomaly,92,0.07172465942205312,0.07072465942205312,0.001
MPAA,Low_Vol_Anomaly,92,-0.00023266862970881155,-0.008232668629708811,0.008
MPB,Low_Vol_Anomaly,92,0.012166943504322434,0.004166943504322434,0.008
MPC,Low_Vol_Anomaly,92,0.0035813475565894116,0.0025813475565894116,0.001
MPLX,Low_Vol_Anomaly,92,0.014818270115632345,0.011818270115632346,0.003
MPTI,Low_Vol_Anomaly,92,0.04222497058883952,0.03422497058883952,0.008
MPW,Low_Vol_Anomaly,92,0.05336897651333825,0.05036897651333825,0.003
MPWR,Low_Vol_Anomaly,92,0.040823907991557086,0.039823907991557085,0.001
MQQQ,Low_Vol_Anomaly,57,0.038160425121547076,0.030160425121547076,0.008
MQY,Low_Vol_Anomaly,92,-0.009352104225455413,-0.01735210422545541,0.008
MRAL,Low_Vol_Anomaly,32,0.27864641296405335,0.27064641296405334,0.008
MRAM,Low_Vol_Anomaly,92,-0.043834864881924,-0.051834864881924,0.008
MRBK,Low_Vol_Anomaly,92,-0.015607583392933685,-0.023607583392933687,0.008
MRCY,Low_Vol_Anomaly,92,0.06619227003631147,0.06319227003631146,0.003
MRK,Low_Vol_Anomaly,92,-0.008035027536969738,-0.009035027536969737,0.001
MRNA,Low_Vol_Anomaly,92,0.007095705394893218,0.006095705394893218,0.001
MRNY,Low_Vol_Anomaly,92,-0.09512000729096569,-0.10312000729096568,0.008
MRP,Low_Vol_Anomaly,36,0.046360993670749785,0.04336099367074978,0.003
MRSN,Low_Vol_Anomaly,92,-0.061704206505441984,-0.06970420650544198,0.008
MRTN,Low_Vol_Anomaly,92,-0.03164142487745603,-0.03964142487745603,0.008
MRUS,Low_Vol_Anomaly,92,0.07153666056298107,0.07053666056298107,0.001
MRVL,Low_Vol_Anomaly,92,0.05440394899349371,0.05340394899349371,0.001
MRX,Low_Vol_Anomaly,75,0.012446369145171185,0.009446369145171184,0.003
MS,Low_Vol_Anomaly,92,0.016771188883885003,0.015771188883885002,0.001
MSA,Low_Vol_Anomaly,92,-0.006584884670166256,-0.009584884670166256,0.003
MSB,Low_Vol_Anomaly,92,0.027541044294579476,0.019541044294579476,0.008
MSBI,Low_Vol_Anomaly,92,-0.011194540507645078,-0.01919454050764508,0.008
MSCI,Low_Vol_Anomaly,92,0.03678625357820057,0.03578625357820057,0.001
MSDL,Low_Vol_Anomaly,88,0.0016575624747261688,-0.0013424375252738313,0.003
MSEX,Low_Vol_Anomaly,92,0.003080581893669847,-0.004919418106330153,0.008
MSFD,Low_Vol_Anomaly,92,-0.012918610198651063,-0.020918610198651065,0.008
MSFL,Low_Vol_Anomaly,80,0.014134164629523929,0.006134164629523929,0.008
MSFO,Low_Vol_Anomaly,92,-0.025160944903561026,-0.03316094490356103,0.008
MSFT,Low_Vol_Anomaly,92,0.006250831557806831,0.005250831557806831,0.001
MSFU,Low_Vol_Anomaly,92,0.005184793296487581,0.002184793296487581,0.003
MSGE,Low_Vol_Anomaly,92,-0.008742767425901622,-0.01174276742590162,0.003
MSGS,Low_Vol_Anomaly,92,0.01873938698662496,0.01573938698662496,0.003
MSI,Low_Vol_Anomaly,92,0.033626574814018644,0.03262657481401864,0.001
MSIF,Low_Vol_Anomaly,37,-0.08268817336885771,-0.0906881733688577,0.008
MSLC,Low_Vol_Anomaly,43,0.008033226449382529,3.32264493825285e-05,0.008
MSM,Low_Vol_Anomaly,92,-0.029468093569235833,-0.032468093569235836,0.003
MSSM,Low_Vol_Anomaly,43,0.006913749759433118,-0.001086250240566882,0.008
MST,Low_Vol_Anomaly,24,-0.1307075948737436,-0.1387075948737436,0.008
MSTR,Low_Vol_Anomaly,92,-0.04185698546572102,-0.04285698546572102,0.001
MSTX,Low_Vol_Anomaly,60,-0.08065923784395658,-0.08165923784395658,0.001
MSTY,Low_Vol_Anomaly,84,-0.11721555629948241,-0.12021555629948241,0.003
MT,Low_Vol_Anomaly,92,0.010017150633851996,0.007017150633851996,0.003
MTA,Low_Vol_Anomaly,92,0.036654765201340395,0.028654765201340394,0.008
MTB,Low_Vol_Anomaly,92,-0.007925896180741429,-0.008925896180741428,0.001
MTBA,Low_Vol_Anomaly,92,-0.00551542590135108,-0.01351542590135108,0.008
MTCH,Low_Vol_Anomaly,92,-0.02476154081567754,-0.02776154081567754,0.003
MTD,Low_Vol_Anomaly,92,0.023955713442563035,0.022955713442563034,0.001
