category,strategy,avg_return,n_samples,t_stat,significant
FUSION_2F,Near52High_2Down_H1,0.0005585055646402005,312541,21.865330831629645,True
FUSION_2F,Near52High_2Down_H5,0.0023905943930257875,307234,37.3387761038128,True
FUSION_2F,Near52High_2Down_H10,0.00420374294030151,302878,45.80368038512168,True
FUSION_2F,Near52High_2Down_H20,0.006968119911048143,297920,46.9530470043277,True
FUSION_2F,Near52High_3Down_H1,0.0005149430753229589,127107,13.850986425784676,True
FUSION_2F,Near52High_3Down_H5,0.0029002888274116197,124830,32.641428895421136,True
FUSION_2F,Near52High_3Down_H10,0.004698483554294495,123020,34.95786937045693,True
FUSION_2F,Near52High_3Down_H20,0.008918376436162539,121050,33.789651764969264,True
FUSION_2F,Near52High_PosMom60_H1,0.00018196456356357066,1352565,8.61590648571201,True
FUSION_2F,Near52High_PosMom60_H5,0.0008008061776913223,1340169,15.255911168449874,True
FUSION_2F,Near52High_PosMom60_H10,0.0018870795669004709,1323674,28.597778394928334,True
FUSION_2F,Near52High_PosMom60_H20,0.0055193370740775315,1291466,54.98294523939425,True
FUSION_2F,Near52High_NegMom60_H1,0.00037287475462655003,380368,5.712460125242616,True
FUSION_2F,Near52High_NegMom60_H5,0.0017460864694303334,374372,17.76586802676875,True
FUSION_2F,Near52High_NegMom60_H10,0.0032506319967593417,367588,18.030895928328402,True
FUSION_2F,Near52High_NegMom60_H20,0.004434141084857874,356745,20.909357614139388,True
FUSION_2F,LowVol_InsideDay_H1,0.00022497688658693277,101044,10.697458883875008,True
FUSION_2F,LowVol_InsideDay_H5,0.0007578992070390113,99865,13.309679119104668,True
FUSION_2F,LowVol_InsideDay_H10,0.0019517084440727063,98710,15.066413851608027,True
FUSION_2F,LowVol_InsideDay_H20,0.0036212591926811704,96283,21.377873810907502,True
FUSION_2F,LowVol_BestMonth_H1,-0.0003034993204363712,286011,-6.513781165768936,True
FUSION_2F,LowVol_BestMonth_H5,-0.0010991443817639154,275473,-18.054624967665934,True
FUSION_2F,LowVol_BestMonth_H10,-0.0009083026268474931,262865,-11.743886317351757,True
FUSION_2F,LowVol_BestMonth_H20,0.0031935283206890094,239818,29.588117461974814,True
FUSION_2F,LowVol_Oversold_H1,0.0008820619517240195,78045,2.5143810228401695,False
FUSION_2F,LowVol_Oversold_H5,0.0029913039615854695,77244,6.329802768756404,True
FUSION_2F,LowVol_Oversold_H10,0.004847185274117457,76567,6.710229903085164,True
FUSION_2F,LowVol_Oversold_H20,0.012388899687143302,74469,10.007300699025404,True
FUSION_2F,LowVol_LowVolume_H1,0.0001734028994444843,467489,9.633704130221385,True
FUSION_2F,LowVol_LowVolume_H5,0.0008368573847940843,463455,28.83609330813397,True
FUSION_2F,LowVol_LowVolume_H10,0.001763781560192509,458301,42.27020822541553,True
FUSION_2F,LowVol_LowVolume_H20,0.0040712583605284096,448128,61.43847896675842,True
FUSION_2F,LowVol_HighVolume_H1,0.00011726876553248532,151848,5.833136082382774,True
FUSION_2F,LowVol_HighVolume_H5,0.0008728202800915996,150109,13.732347978334316,True
FUSION_2F,LowVol_HighVolume_H10,0.002153018542331816,148170,19.73126941945721,True
FUSION_2F,LowVol_HighVolume_H20,0.004472919821021861,144801,27.766046000494512,True
FUSION_2F,LowVol_2Down_H1,0.00045811641438354896,183953,25.928155918232683,True
FUSION_2F,LowVol_2Down_H5,0.00192458410265722,181286,33.75895346974313,True
FUSION_2F,LowVol_2Down_H10,0.003391104481548308,178417,44.928028119882555,True
FUSION_2F,LowVol_2Down_H20,0.005787414443016587,175480,33.70439217014126,True
FUSION_2F,LowVol_3Down_H1,0.00036848604824951626,77657,12.658622940240953,True
FUSION_2F,LowVol_3Down_H5,0.002134800101691414,76570,32.43870561984525,True
FUSION_2F,LowVol_3Down_H10,0.003506778014912741,75260,31.782701863735188,True
FUSION_2F,LowVol_3Down_H20,0.007206049983233417,74016,20.53574386177734,True
FUSION_2F,LowVol_PosMom60_H1,8.839258248608342e-05,639963,6.159383761670509,True
FUSION_2F,LowVol_PosMom60_H5,0.0005514587766049272,634527,7.509443618044729,True
FUSION_2F,LowVol_PosMom60_H10,0.001303206806474753,627977,15.868308448051911,True
FUSION_2F,LowVol_PosMom60_H20,0.004175398990826776,613703,29.674075068559212,True
FUSION_2F,LowVol_NegMom60_H1,0.00021738784049574108,287338,2.5598514945434228,False
FUSION_2F,LowVol_NegMom60_H5,0.0009256652360570384,282376,6.384929878169048,True
FUSION_2F,LowVol_NegMom60_H10,0.002345848858907717,276473,8.311106753429353,True
FUSION_2F,LowVol_NegMom60_H20,0.0038525402367808265,268021,9.41452157332139,True
FUSION_2F,InsideDay_BestMonth_H1,0.0012941510280902995,173124,9.304263800119685,True
FUSION_2F,InsideDay_BestMonth_H5,0.0029891911244090854,168723,8.901336841393586,True
FUSION_2F,InsideDay_BestMonth_H10,0.011802861661315044,163181,17.660865725501093,True
FUSION_2F,InsideDay_BestMonth_H20,0.13807578189518685,151853,1.2579698728607358,False
FUSION_2F,InsideDay_Oversold_H1,0.005211452496997857,50061,10.956102621679234,True
FUSION_2F,InsideDay_Oversold_H5,0.012195316058299268,49795,12.028331258306366,True
FUSION_2F,InsideDay_Oversold_H10,0.019822495627111324,49594,14.580708998899372,True
FUSION_2F,InsideDay_Oversold_H20,0.02685061229532056,48401,5.490139366707396,True
FUSION_2F,InsideDay_LowVolume_H1,0.00034607015167434547,254452,3.0799207080353095,True
FUSION_2F,InsideDay_LowVolume_H5,0.0029676397413269514,252728,9.406534246491029,True
FUSION_2F,InsideDay_LowVolume_H10,0.007845901147203009,250073,12.992281725027533,True
FUSION_2F,InsideDay_LowVolume_H20,0.08209469833828269,244072,1.202110843848079,False
FUSION_2F,InsideDay_HighVolume_H1,0.003026301873982432,42497,5.203762959846436,True
FUSION_2F,InsideDay_HighVolume_H5,0.005967889015859948,42073,6.366972477707936,True
FUSION_2F,InsideDay_HighVolume_H10,0.009656381732783503,41640,7.899873079751946,True
FUSION_2F,InsideDay_HighVolume_H20,0.012271648415268264,40733,9.06475997790078,True
FUSION_2F,InsideDay_2Down_H1,0.001825933962053606,68495,5.940330695590608,True
FUSION_2F,InsideDay_2Down_H5,0.005142020726991345,67690,6.983972603584741,True
FUSION_2F,InsideDay_2Down_H10,0.011305450659907838,66844,8.905867175804447,True
FUSION_2F,InsideDay_2Down_H20,0.018178571913589122,65730,8.697620298322578,True
FUSION_2F,InsideDay_3Down_H1,0.0028328053978489685,32618,9.518804685231585,True
FUSION_2F,InsideDay_3Down_H5,0.006798472489231281,32255,6.768069240427433,True
FUSION_2F,InsideDay_3Down_H10,0.013498798399288733,31952,6.915085407315458,True
FUSION_2F,InsideDay_3Down_H20,0.01883462306702244,31488,9.066534094562769,True
FUSION_2F,InsideDay_PosMom60_H1,0.00025280234932830613,241383,2.8737740205736353,False
FUSION_2F,InsideDay_PosMom60_H5,0.0011845014222392326,239288,5.2420975407403345,True
FUSION_2F,InsideDay_PosMom60_H10,0.0038321154532043665,236676,9.520789430330426,True
FUSION_2F,InsideDay_PosMom60_H20,0.008254401203146368,231660,14.615079395074234,True
FUSION_2F,InsideDay_NegMom60_H1,0.0018115411011555512,216296,11.319277083022453,True
FUSION_2F,InsideDay_NegMom60_H5,0.005652143610899465,214003,14.821044782138117,True
FUSION_2F,InsideDay_NegMom60_H10,0.01214695659555724,211086,16.306266149408614,True
FUSION_2F,InsideDay_NegMom60_H20,0.09978979427019148,204807,1.2261431053430507,False
FUSION_2F,BestMonth_Oversold_H1,0.0033209034871827425,189633,10.177707593346163,True
FUSION_2F,BestMonth_Oversold_H5,0.013884113585299864,186867,27.908394936196235,True
FUSION_2F,BestMonth_Oversold_H10,0.023419688263900944,184790,34.060447953770115,True
FUSION_2F,BestMonth_Oversold_H20,0.05055723189074689,173494,23.54813748632713,True
FUSION_2F,BestMonth_LowVolume_H1,0.0001581067616104509,493954,1.3850509278115908,False
FUSION_2F,BestMonth_LowVolume_H5,0.06928676892488438,481977,1.4893909866199095,False
FUSION_2F,BestMonth_LowVolume_H10,0.3454032400156438,464436,2.5359602127379386,False
FUSION_2F,BestMonth_LowVolume_H20,0.42635318904905983,424222,3.3919650054128994,True
FUSION_2F,BestMonth_HighVolume_H1,0.33927061442413403,184447,1.0012547915295866,False
FUSION_2F,BestMonth_HighVolume_H5,0.14443379465565112,178873,1.0334487185250503,False
FUSION_2F,BestMonth_HighVolume_H10,0.14552179307372684,172261,1.0899397854694874,False
FUSION_2F,BestMonth_HighVolume_H20,0.5714681226297083,160740,2.2612451479440803,False
FUSION_2F,BestMonth_2Down_H1,0.0006376628387895746,326336,3.040704647227756,True
FUSION_2F,BestMonth_2Down_H5,0.0074471997606175375,313879,20.00508242139303,True
FUSION_2F,BestMonth_2Down_H10,0.01380173261124447,304057,24.461256770125814,True
FUSION_2F,BestMonth_2Down_H20,0.030079750961959847,289133,31.111978554527894,True
FUSION_2F,BestMonth_3Down_H1,0.0013362960191382065,164017,4.0001993848454545,True
FUSION_2F,BestMonth_3Down_H5,0.010777050317936916,157596,19.511668945943843,True
FUSION_2F,BestMonth_3Down_H10,0.016672347829986004,153432,24.964453411307325,True
FUSION_2F,BestMonth_3Down_H20,0.034234313520959,146942,25.748770725418154,True
FUSION_2F,BestMonth_PosMom60_H1,-0.00036540634617147075,564025,-5.140112687626316,True
FUSION_2F,BestMonth_PosMom60_H5,0.00017081781325025373,546275,1.0255227113628085,False
FUSION_2F,BestMonth_PosMom60_H10,0.0026969851463668386,522553,10.943434028965257,True
FUSION_2F,BestMonth_PosMom60_H20,0.00893916669895913,474834,25.613801411174915,True
FUSION_2F,BestMonth_NegMom60_H1,0.10360249284582976,608661,1.0089559772611234,False
FUSION_2F,BestMonth_NegMom60_H5,0.2128131764531418,588597,1.7563211388288473,False
FUSION_2F,BestMonth_NegMom60_H10,0.24858400413602313,565042,2.6008250215117146,False
FUSION_2F,BestMonth_NegMom60_H20,0.534896646253583,518242,3.168281381965934,True
FUSION_2F,Oversold_LowVolume_H1,0.00282819134253305,146060,7.8440706117461065,True
FUSION_2F,Oversold_LowVolume_H5,0.010087983033371004,145192,17.2846849604483,True
FUSION_2F,Oversold_LowVolume_H10,0.016129101800179277,144443,15.066310834918005,True
FUSION_2F,Oversold_LowVolume_H20,0.021472201085045488,140288,8.132574653964094,True
FUSION_2F,Oversold_HighVolume_H1,0.004226957288250137,78792,6.93604097823566,True
FUSION_2F,Oversold_HighVolume_H5,0.01345636164578689,78297,15.19724432104723,True
FUSION_2F,Oversold_HighVolume_H10,0.023796150209122777,77910,13.154268167291972,True
FUSION_2F,Oversold_HighVolume_H20,0.034660408940969126,76151,14.427793033943413,True
FUSION_2F,Oversold_2Down_H1,0.00437337193980528,179588,4.78285776037391,True
FUSION_2F,Oversold_2Down_H5,0.014182992986396609,178460,13.695932230931984,True
FUSION_2F,Oversold_2Down_H10,0.021324621851796597,177713,19.04959326507907,True
FUSION_2F,Oversold_2Down_H20,0.028477085488832262,174113,16.83066752992524,True
FUSION_2F,Oversold_3Down_H1,0.005858566815528592,112435,4.066745504225612,True
FUSION_2F,Oversold_3Down_H5,0.01634915875871153,111650,10.561244886031917,True
FUSION_2F,Oversold_3Down_H10,0.02432852821758833,111218,15.049900132089432,True
FUSION_2F,Oversold_3Down_H20,0.03156603072548854,109148,15.074404656837595,True
FUSION_2F,Oversold_PosMom60_H1,0.0013293691757073683,90077,5.196734037985835,True
FUSION_2F,Oversold_PosMom60_H5,0.006211564442360295,89458,14.62475171914441,True
FUSION_2F,Oversold_PosMom60_H10,0.010941085501452431,88896,19.318856942741505,True
FUSION_2F,Oversold_PosMom60_H20,0.01607107721592643,86314,19.964771620069442,True
FUSION_2F,Oversold_NegMom60_H1,0.0038893802050782617,302625,6.946886405287883,True
FUSION_2F,Oversold_NegMom60_H5,0.011787531040553778,300545,17.959087994136254,True
FUSION_2F,Oversold_NegMom60_H10,0.01989555491155454,299112,23.318695420479635,True
FUSION_2F,Oversold_NegMom60_H20,0.024812943073376986,290592,15.29924690015459,True
FUSION_2F,LowVolume_2Down_H1,0.0015274799812746145,333683,10.794605052216623,True
FUSION_2F,LowVolume_2Down_H5,0.005200860429692467,329664,10.461294406192511,True
FUSION_2F,LowVolume_2Down_H10,0.009179500518485182,325974,12.9073884982572,True
FUSION_2F,LowVolume_2Down_H20,0.013771155125372308,320230,14.046659022315874,True
FUSION_2F,LowVolume_3Down_H1,0.0019854841841434804,145238,6.927653435055288,True
FUSION_2F,LowVolume_3Down_H5,0.0060981138565699335,143127,7.5239312122352455,True
FUSION_2F,LowVolume_3Down_H10,0.009882231658103906,141718,8.820106675199472,True
FUSION_2F,LowVolume_3Down_H20,0.014967688453715254,139451,9.917784785280336,True
FUSION_2F,LowVolume_PosMom60_H1,0.0001021691535968048,823043,1.6303764328740376,False
FUSION_2F,LowVolume_PosMom60_H5,0.0010733937524401132,817611,7.7034334244386065,True
FUSION_2F,LowVolume_PosMom60_H10,0.002388997148884984,808834,10.796951733247445,True
FUSION_2F,LowVolume_PosMom60_H20,0.006414940159571199,787743,20.317018122494144,True
FUSION_2F,LowVolume_NegMom60_H1,0.0009528957561665315,673569,9.9134547233886,True
FUSION_2F,LowVolume_NegMom60_H5,0.030194975724154787,667059,1.2085017773851936,False
FUSION_2F,LowVolume_NegMom60_H10,0.10856538351807889,658356,1.8547288546074798,False
FUSION_2F,LowVolume_NegMom60_H20,0.14964469364247474,639355,2.397397717915473,False
FUSION_2F,HighVolume_2Down_H1,0.0028776583363920322,134429,7.726372697105128,True
FUSION_2F,HighVolume_2Down_H5,0.0097106908545195,132676,9.32015910821847,True
FUSION_2F,HighVolume_2Down_H10,0.015013672218877484,131408,15.142439317655283,True
FUSION_2F,HighVolume_2Down_H20,0.024611681041311603,129344,19.8377796147707,True
FUSION_2F,HighVolume_3Down_H1,0.003779036959609059,66849,5.80116253138293,True
FUSION_2F,HighVolume_3Down_H5,0.013113096133059792,65916,6.573750167457332,True
FUSION_2F,HighVolume_3Down_H10,0.020526843586763596,65344,11.195434596559709,True
FUSION_2F,HighVolume_3Down_H20,0.032855205085258424,64337,14.257741011504379,True
FUSION_2F,HighVolume_PosMom60_H1,0.0006541988189319915,287916,4.3200608353707555,True
FUSION_2F,HighVolume_PosMom60_H5,0.0027349453422113113,285289,10.608062589027396,True
FUSION_2F,HighVolume_PosMom60_H10,0.005200517775025724,281957,15.064058283541481,True
FUSION_2F,HighVolume_PosMom60_H20,0.011402650905499198,276120,22.11381986576326,True
FUSION_2F,HighVolume_NegMom60_H1,0.25723843036533656,244532,1.0064640591082874,False
FUSION_2F,HighVolume_NegMom60_H5,0.10995420673849858,241605,1.0626408785367443,False
FUSION_2F,HighVolume_NegMom60_H10,0.10947922446464463,238343,1.1345023404838854,False
FUSION_2F,HighVolume_NegMom60_H20,0.28834796910156624,232716,1.8346136539870486,False
FUSION_2F,2Down_3Down_H1,0.002292637844671219,437465,6.030067867734414,True
FUSION_2F,2Down_3Down_H5,0.006947408614501602,431044,12.501093199538373,True
FUSION_2F,2Down_3Down_H10,0.011841347366993523,426880,20.388343624414436,True
FUSION_2F,2Down_3Down_H20,0.019037427172599566,420389,26.645240728116217,True
FUSION_2F,2Down_PosMom60_H1,0.0008674001170955035,381680,9.890206358110355,True
FUSION_2F,2Down_PosMom60_H5,0.003401742498922992,376439,16.270115199893095,True
FUSION_2F,2Down_PosMom60_H10,0.006683544152952452,372796,22.39176364457288,True
FUSION_2F,2Down_PosMom60_H20,0.01198759422808324,367154,26.3705524625952,True
FUSION_2F,2Down_NegMom60_H1,0.0026229083488386136,442781,6.8124109311614705,True
FUSION_2F,2Down_NegMom60_H5,0.0074472208299643065,435598,12.17430137619992,True
FUSION_2F,2Down_NegMom60_H10,0.012392528290004309,429434,18.63741838179957,True
FUSION_2F,2Down_NegMom60_H20,0.01911553230307059,420195,21.68245678061078,True
FUSION_2F,3Down_PosMom60_H1,0.0010390129683385985,162037,5.925955358628467,True
FUSION_2F,3Down_PosMom60_H5,0.0042692752591008565,159707,14.460572974256749,True
FUSION_2F,3Down_PosMom60_H10,0.007725239812410538,158452,18.83288573600259,True
FUSION_2F,3Down_PosMom60_H20,0.014835581513291347,156129,26.960100048740813,True
FUSION_2F,3Down_NegMom60_H1,0.0035551082336786654,221845,4.840426592505675,True
FUSION_2F,3Down_NegMom60_H5,0.00871848196877323,217769,8.18890343767125,True
FUSION_2F,3Down_NegMom60_H10,0.014832452541922688,214864,13.8028183401831,True
FUSION_2F,3Down_NegMom60_H20,0.022552852435810834,210705,16.99279401760368,True
FUSION_3F,Near52High_LowVol_BestMonth_H1,-0.0004016766940682628,243186,-7.473798497164616,True
FUSION_3F,Near52High_LowVol_BestMonth_H5,-0.0015332128205897807,233625,-22.804266058189423,True
FUSION_3F,Near52High_LowVol_BestMonth_H10,-0.0015194773525136292,222173,-18.111857659200076,True
FUSION_3F,Near52High_LowVol_BestMonth_H20,0.0019001460243808417,201309,17.748601144039988,True
FUSION_3F,Near52High_LowVol_PosMom60_H1,8.562639520810598e-05,614424,5.840352621352074,True
FUSION_3F,Near52High_LowVol_PosMom60_H5,0.0005444171375572274,609218,7.151967868202479,True
FUSION_3F,Near52High_LowVol_PosMom60_H10,0.0013086167043302645,602977,15.399283045517109,True
FUSION_3F,Near52High_LowVol_PosMom60_H20,0.0042363221347727735,589402,29.085969172310165,True
FUSION_3F,Near52High_InsideDay_LowVol_H1,0.00019619210859559417,86107,8.968496278337792,True
FUSION_3F,Near52High_InsideDay_LowVol_H5,0.000554540865831145,85040,9.165936990068028,True
FUSION_3F,Near52High_InsideDay_LowVol_H10,0.0016762815229549814,84004,11.452424448339862,True
FUSION_3F,Near52High_InsideDay_LowVol_H20,0.002885454401769593,81787,16.020491707842222,True
FUSION_3F,LowVol_BestMonth_PosMom60_H1,-0.0006649093743311196,139701,-28.414562149418273,True
FUSION_3F,LowVol_BestMonth_PosMom60_H5,-0.0027342700545361673,134265,-42.57218108367745,True
FUSION_3F,LowVol_BestMonth_PosMom60_H10,-0.003424540517304354,127715,-33.6777120740425,True
FUSION_3F,LowVol_BestMonth_PosMom60_H20,0.0005185521481642356,113441,3.474175010047676,True
FUSION_3F,Oversold_2Down_LowVolume_H1,0.0036324363303834313,48132,4.634876489440576,True
FUSION_3F,Oversold_2Down_LowVolume_H5,0.012662089780416707,47814,9.679998996424109,True
FUSION_3F,Oversold_2Down_LowVolume_H10,0.020987113422946086,47616,7.9511601143954636,True
FUSION_3F,Oversold_2Down_LowVolume_H20,0.027774117895198944,46539,5.616018087921894,True
FUSION_3F,Oversold_3Down_HighVolume_H1,0.006330269821637801,27982,4.546149174057251,True
FUSION_3F,Oversold_3Down_HighVolume_H5,0.020277420415333723,27797,10.388383155324341,True
FUSION_3F,Oversold_3Down_HighVolume_H10,0.029627573744747424,27679,12.251788115560606,True
FUSION_3F,Oversold_3Down_HighVolume_H20,0.04480543018400844,27222,12.005045536956153,True
FUSION_3F,InsideDay_LowVol_PosMom60_H1,0.00015682316896590046,62087,5.783637815785346,True
FUSION_3F,InsideDay_LowVol_PosMom60_H5,0.00020925192800259407,61499,2.861316196091609,False
FUSION_3F,InsideDay_LowVol_PosMom60_H10,0.0015277654189993029,60863,7.719000493471928,True
FUSION_3F,InsideDay_LowVol_PosMom60_H20,0.003831647405024517,59396,15.815227083383101,True
FUSION_3F,InsideDay_BestMonth_PosMom60_H1,5.888200275450171e-05,65757,0.3285547469593081,False
FUSION_3F,InsideDay_BestMonth_PosMom60_H5,-0.00040080624056882714,63662,-0.9249117958980938,False
FUSION_3F,InsideDay_BestMonth_PosMom60_H10,0.003222293751665545,61050,3.341525256173587,True
FUSION_3F,InsideDay_BestMonth_PosMom60_H20,0.010629035450597726,56036,8.786788947438277,True
FUSION_3F,Near52High_BestMonth_PosMom60_H1,-0.0005713821861297671,361999,-15.602707190489308,True
FUSION_3F,Near52High_BestMonth_PosMom60_H5,-0.0015395660112643866,349603,-18.481068951199372,True
FUSION_3F,Near52High_BestMonth_PosMom60_H10,-0.0009398087287726034,333109,-8.217880463224175,True
FUSION_3F,Near52High_BestMonth_PosMom60_H20,0.001993867838512741,300913,12.244865563288112,True
FUSION_3F,LowVol_InsideDay_BestMonth_H1,-5.67048061107138e-06,27456,-0.13459515197523161,False
FUSION_3F,LowVol_InsideDay_BestMonth_H5,-0.0005883870940826864,26277,-4.242988403653665,True
FUSION_3F,LowVol_InsideDay_BestMonth_H10,-0.0012694297590129123,25122,-6.0238617825259615,True
FUSION_3F,LowVol_InsideDay_BestMonth_H20,0.0023521559171523895,22695,7.611851918652398,True
ULTIMATE,Near52High_LowVol_BestMonth_PosMom60_H1,-0.0006568769771462958,135216,-29.287489287956678,True
ULTIMATE,Near52High_LowVol_BestMonth_PosMom60_H5,-0.0026923040056681907,130010,-42.748970111033806,True
ULTIMATE,Near52High_LowVol_BestMonth_PosMom60_H10,-0.003328341966563049,123769,-33.32521581426106,True
ULTIMATE,Near52High_LowVol_BestMonth_PosMom60_H20,0.000870122496676202,110194,6.024520395135615,True
ULTIMATE,Near52High_InsideDay_LowVol_BestMonth_H1,-3.655740104006279e-05,23275,-0.8217457000391771,False
ULTIMATE,Near52High_InsideDay_LowVol_BestMonth_H5,-0.0010015689256599862,22208,-6.615633484225454,True
ULTIMATE,Near52High_InsideDay_LowVol_BestMonth_H10,-0.0018357240593123098,21172,-7.999061065697744,True
ULTIMATE,Near52High_InsideDay_LowVol_BestMonth_H20,0.0011371100490599694,18955,3.3968242241086397,True
ULTIMATE,Near52High_InsideDay_LowVol_PosMom60_H1,0.0001410914846470931,59491,5.186970724934603,True
ULTIMATE,Near52High_InsideDay_LowVol_PosMom60_H5,0.00018542777168328346,58924,2.5079535086682245,False
ULTIMATE,Near52High_InsideDay_LowVol_PosMom60_H10,0.0015374810918258226,58318,7.52296763276225,True
ULTIMATE,Near52High_InsideDay_LowVol_PosMom60_H20,0.0038637617673915998,56910,15.516426940829204,True
ULTIMATE,LowVol_InsideDay_BestMonth_PosMom60_H1,-0.0003200485642872985,13289,-4.92158123795926,True
ULTIMATE,LowVol_InsideDay_BestMonth_PosMom60_H5,-0.001946389406616332,12701,-7.897777552484599,True
ULTIMATE,LowVol_InsideDay_BestMonth_PosMom60_H10,-0.004211719080972907,12065,-11.000368932048945,True
ULTIMATE,LowVol_InsideDay_BestMonth_PosMom60_H20,-0.0005626824571387427,10598,-0.9662057256798294,False
ULTIMATE,Near52High_LowVol_BestMonth_InsideDay_H1,-3.655740104006279e-05,23275,-0.8217457000391771,False
ULTIMATE,Near52High_LowVol_BestMonth_InsideDay_H5,-0.0010015689256599862,22208,-6.615633484225454,True
ULTIMATE,Near52High_LowVol_BestMonth_InsideDay_H10,-0.0018357240593123098,21172,-7.999061065697744,True
ULTIMATE,Near52High_LowVol_BestMonth_InsideDay_H20,0.0011371100490599694,18955,3.3968242241086397,True
CONTRARIAN,Oversold_3Down_H1,0.005858566815528592,112435,4.066745504225612,True
CONTRARIAN,Oversold_3Down_H5,0.01634915875871153,111650,10.561244886031917,True
CONTRARIAN,Oversold_3Down_H10,0.02432852821758833,111218,15.049900132089432,True
CONTRARIAN,Oversold_3Down_H20,0.03156603072548854,109148,15.074404656837595,True
CONTRARIAN,Oversold_NegMom60_H1,0.0038893802050782617,302625,6.946886405287883,True
CONTRARIAN,Oversold_NegMom60_H5,0.011787531040553778,300545,17.959087994136254,True
CONTRARIAN,Oversold_NegMom60_H10,0.01989555491155454,299112,23.318695420479635,True
CONTRARIAN,Oversold_NegMom60_H20,0.024812943073376986,290592,15.29924690015459,True
CONTRARIAN,Oversold_HighVolume_H1,0.004226957288250137,78792,6.93604097823566,True
CONTRARIAN,Oversold_HighVolume_H5,0.01345636164578689,78297,15.19724432104723,True
CONTRARIAN,Oversold_HighVolume_H10,0.023796150209122777,77910,13.154268167291972,True
CONTRARIAN,Oversold_HighVolume_H20,0.034660408940969126,76151,14.427793033943413,True
CONTRARIAN,3Down_HighVolume_H1,0.003779036959609059,66849,5.80116253138293,True
CONTRARIAN,3Down_HighVolume_H5,0.013113096133059792,65916,6.573750167457332,True
CONTRARIAN,3Down_HighVolume_H10,0.020526843586763596,65344,11.195434596559709,True
CONTRARIAN,3Down_HighVolume_H20,0.032855205085258424,64337,14.257741011504379,True
CONTRARIAN,Oversold_2Down_NegMom60_H1,0.005381076241340295,129176,4.2794693935007775,True
CONTRARIAN,Oversold_2Down_NegMom60_H5,0.015793613787480107,128217,11.170300744314478,True
CONTRARIAN,Oversold_2Down_NegMom60_H10,0.023478822351313024,127585,15.474484936877936,True
CONTRARIAN,Oversold_2Down_NegMom60_H20,0.030034026173703935,124561,13.007087133428778,True
CONTRARIAN,Oversold_3Down_HighVolume_H1,0.006330269821637801,27982,4.546149174057251,True
CONTRARIAN,Oversold_3Down_HighVolume_H5,0.020277420415333723,27797,10.388383155324341,True
CONTRARIAN,Oversold_3Down_HighVolume_H10,0.029627573744747424,27679,12.251788115560606,True
CONTRARIAN,Oversold_3Down_HighVolume_H20,0.04480543018400844,27222,12.005045536956153,True
