category,strategy,avg_return,n_samples,t_stat,significant
SEQUENCE,UUD_H1,0.00040337162034148334,500120,4.036600687489738,True
SEQUENCE,UUD_H3,0.001484815812914878,498310,10.577561636947555,True
SEQUENCE,UUD_H5,0.002085120623495849,494450,11.16135683523844,True
SEQUENCE,UUD_H10,0.004833766762435758,488366,17.44972501294582,True
SEQUENCE,UUD_H20,0.009552802103373554,477979,21.115957666070944,True
SEQUENCE,DDU_H1,0.0010522169164434753,477060,14.455430887155755,True
SEQUENCE,DDU_H3,0.0024590089173229797,474982,13.805125339098804,True
SEQUENCE,DDU_H5,0.003620593661268104,473872,15.744201629116725,True
SEQUENCE,DDU_H10,0.006869856072636143,468600,20.170797787522872,True
SEQUENCE,DDU_H20,0.012630510106140504,457993,19.527516377713617,True
SEQUENCE,UDU_H1,0.00027144726197062127,525953,3.316850326170103,True
SEQUENCE,UDU_H3,0.001102861713199049,523706,8.643845953846286,True
SEQUENCE,UDU_H5,0.002141671040253234,522484,11.948303512443136,True
SEQUENCE,UDU_H10,0.004648709135885767,517291,17.135709966879542,True
SEQUENCE,UDU_H20,0.010110824943006922,506168,25.133617001444794,True
SEQUENCE,DUD_H1,0.0010427444439811537,505865,9.94511222679016,True
SEQUENCE,DUD_H3,0.0018979233629774126,503854,11.944312926205107,True
SEQUENCE,DUD_H5,0.12806699487865955,502084,1.0288210805974947,False
SEQUENCE,DUD_H10,0.057282509779339894,497448,1.1398218127295523,False
SEQUENCE,DUD_H20,0.05782343619717675,488665,1.2713525734521192,False
SEQUENCE,UUU_H1,0.00034816607312586085,501771,4.8895362747478375,True
SEQUENCE,UUU_H3,0.0005876927557640718,500448,4.69150638109249,True
SEQUENCE,UUU_H5,0.001080490021971942,497335,7.5511381560697926,True
SEQUENCE,UUU_H10,0.0038974205347656107,491223,17.111715854110457,True
SEQUENCE,UUU_H20,0.007901003787585324,475062,23.1824425600221,True
SEQUENCE,DDD_H1,0.001779059450641176,435388,4.769574623556393,True
SEQUENCE,DDD_H3,0.004311048694187856,431719,8.698091784171124,True
SEQUENCE,DDD_H5,0.005848978703548825,430612,11.462529495950788,True
SEQUENCE,DDD_H10,0.010822974572524284,426333,19.497975774313904,True
SEQUENCE,DDD_H20,0.01826569965979565,418425,23.74585456144138,True
SEQUENCE,UUUU_H1,-2.639049679480246e-05,247091,-0.2349854220991404,False
SEQUENCE,UUUU_H3,0.00015125664872802521,246191,0.9021250592089343,False
SEQUENCE,UUUU_H5,0.00031290203243531804,245013,1.5754123859232656,False
SEQUENCE,UUUU_H10,0.003193621322400459,242264,9.454459235808308,True
SEQUENCE,UUUU_H20,0.007436921440330879,233012,14.434023712845242,True
SEQUENCE,DDDD_H1,0.0017964972060915423,204523,2.3165044436217723,False
SEQUENCE,DDDD_H3,0.004467577048989334,203236,5.6623243923205155,True
SEQUENCE,DDDD_H5,0.006535969597928392,202738,7.8450313365195825,True
SEQUENCE,DDDD_H10,0.011513960699235824,200743,14.435750251385295,True
SEQUENCE,DDDD_H20,0.019074587627071517,196120,15.054662502467107,True
SEQUENCE,DDDDD_H1,0.0021998156056528407,94314,4.890607232653334,True
SEQUENCE,DDDDD_H3,0.005125257855230328,93897,8.358902634972086,True
SEQUENCE,DDDDD_H5,0.0077509331524290076,93642,11.309101706002101,True
SEQUENCE,DDDDD_H10,0.011961628792812378,92875,12.782711117745025,True
SEQUENCE,DDDDD_H20,0.018130836551972167,89858,11.583541085435575,True
BIG_MOVE_SEQ,big_up_small_2pct_H1,0.00023199485666595295,163557,1.743796721913019,False
BIG_MOVE_SEQ,big_up_small_2pct_H5,0.10622064358366054,162509,1.035765768648871,False
BIG_MOVE_SEQ,big_up_small_2pct_H10,0.11073863904518884,160713,1.0678669400062004,False
BIG_MOVE_SEQ,big_dn_small_2pct_H1,0.0015488678317760994,171295,5.721686775954168,True
BIG_MOVE_SEQ,big_dn_small_2pct_H5,0.3749061561947708,169584,1.0172649466948347,False
BIG_MOVE_SEQ,big_dn_small_2pct_H10,0.16157357625904908,168204,1.087120692989928,False
BIG_MOVE_SEQ,two_big_up_2pct_H1,0.0006166137630055548,132334,1.9277266794188395,False
BIG_MOVE_SEQ,two_big_up_2pct_H5,0.0035066049517182138,131729,4.815350358842978,True
BIG_MOVE_SEQ,two_big_up_2pct_H10,0.005343816679243877,130082,5.415648648968913,True
BIG_MOVE_SEQ,two_big_dn_2pct_H1,0.004485722076833845,163453,4.352195975542189,True
BIG_MOVE_SEQ,two_big_dn_2pct_H5,0.011491464122301145,160974,9.176403542373349,True
BIG_MOVE_SEQ,two_big_dn_2pct_H10,0.01977103184119797,159800,12.841288977264577,True
BIG_MOVE_SEQ,up_then_dn_2pct_H1,0.002560316484281385,230569,12.437971053575238,True
BIG_MOVE_SEQ,up_then_dn_2pct_H5,0.005402863217013914,228738,9.301127771787689,True
BIG_MOVE_SEQ,up_then_dn_2pct_H10,0.12133604899987774,226407,1.0988710878949735,False
BIG_MOVE_SEQ,dn_then_up_2pct_H1,-0.000686159133575643,230772,-3.31686905705048,True
BIG_MOVE_SEQ,dn_then_up_2pct_H5,0.0026433250153479228,229186,6.070105996752906,True
BIG_MOVE_SEQ,dn_then_up_2pct_H10,0.08254714995635407,227198,1.1252838775979057,False
BIG_MOVE_SEQ,big_up_small_3pct_H1,2.919755831573113e-05,86875,0.12909289665580073,False
BIG_MOVE_SEQ,big_up_small_3pct_H5,0.19698094844921565,86335,1.0204383811598747,False
BIG_MOVE_SEQ,big_up_small_3pct_H10,0.20422153001517204,85257,1.0447222352738281,False
BIG_MOVE_SEQ,big_dn_small_3pct_H1,0.002148458517915567,94430,4.53974983519205,True
BIG_MOVE_SEQ,big_dn_small_3pct_H5,0.6775386660667645,93439,1.0129522511403113,False
BIG_MOVE_SEQ,big_dn_small_3pct_H10,0.28701246689680804,92700,1.0642712862274688,False
BIG_MOVE_SEQ,two_big_up_3pct_H1,0.0010582072689668566,72328,2.049794815912921,False
BIG_MOVE_SEQ,two_big_up_3pct_H5,0.0038422293473184634,72038,3.2114458749357873,True
BIG_MOVE_SEQ,two_big_up_3pct_H10,0.005047597305988123,71186,3.117390531793804,True
BIG_MOVE_SEQ,two_big_dn_3pct_H1,0.006317120029557824,91376,3.4725061087423996,True
BIG_MOVE_SEQ,two_big_dn_3pct_H5,0.013522745979982754,89855,6.574095073081183,True
BIG_MOVE_SEQ,two_big_dn_3pct_H10,0.022531705231931987,89211,8.96684057878897,True
BIG_MOVE_SEQ,up_then_dn_3pct_H1,0.003245116822341738,143171,10.397230379353843,True
BIG_MOVE_SEQ,up_then_dn_3pct_H5,0.006440030054652888,142041,7.224636098276625,True
BIG_MOVE_SEQ,up_then_dn_3pct_H10,0.19045168309596172,140504,1.0703901297955996,False
BIG_MOVE_SEQ,dn_then_up_3pct_H1,-0.0008678013051495597,137269,-2.6555555983019183,False
BIG_MOVE_SEQ,dn_then_up_3pct_H5,0.0020801090307631786,136252,3.2648890968624795,True
BIG_MOVE_SEQ,dn_then_up_3pct_H10,0.13158986622809646,135101,1.0667073213532916,False
BIG_MOVE_SEQ,big_up_small_5pct_H1,5.0955439363015875e-05,33723,0.10157330388393987,False
BIG_MOVE_SEQ,big_up_small_5pct_H5,0.5023131357280091,33559,1.0114855237833806,False
BIG_MOVE_SEQ,big_up_small_5pct_H10,0.5158215563043761,33159,1.026293607093771,False
BIG_MOVE_SEQ,big_dn_small_5pct_H1,0.0023751395788359575,36727,2.8997613716623287,False
BIG_MOVE_SEQ,big_dn_small_5pct_H5,1.7359627295993427,36279,1.00767972414538,False
BIG_MOVE_SEQ,big_dn_small_5pct_H10,0.7211960819728811,35980,1.0379762996018052,False
BIG_MOVE_SEQ,two_big_up_5pct_H1,0.0018665206054705378,29351,1.680323327469332,False
BIG_MOVE_SEQ,two_big_up_5pct_H5,0.005497279313524873,29230,2.1036114727399244,False
BIG_MOVE_SEQ,two_big_up_5pct_H10,0.002857108995770914,28933,0.9390336583875913,False
BIG_MOVE_SEQ,two_big_dn_5pct_H1,0.013420197150267626,34350,2.8136408496739826,False
BIG_MOVE_SEQ,two_big_dn_5pct_H5,0.020364852238645054,33699,4.05482949572911,True
BIG_MOVE_SEQ,two_big_dn_5pct_H10,0.02926972006360714,33443,5.29601422125442,True
BIG_MOVE_SEQ,up_then_dn_5pct_H1,0.004402774150594582,68004,7.522883519280528,True
BIG_MOVE_SEQ,up_then_dn_5pct_H5,0.009598721420090347,67471,5.439225844278943,True
BIG_MOVE_SEQ,up_then_dn_5pct_H10,0.39103243456074216,66730,1.0437708421431333,False
BIG_MOVE_SEQ,dn_then_up_5pct_H1,-0.0024057806008710232,58396,-4.075010172728497,True
BIG_MOVE_SEQ,dn_then_up_5pct_H5,-0.0002564217403685341,57905,-0.2298042789245662,False
BIG_MOVE_SEQ,dn_then_up_5pct_H10,0.29734591141183847,57427,1.0245842357995076,False
RANGE,RangeCompress50_H1,0.0007089025627585591,524118,6.296182580959594,True
RANGE,RangeExpand2x_H1,0.0006490205011228658,219180,2.499790472650182,False
RANGE,RangeShrink3Days_H1,0.0006829104986335258,780020,8.854102669306423,True
RANGE,RangeCompress50_H3,0.030913399186896347,522250,1.0763571920907276,False
RANGE,RangeExpand2x_H3,0.003552661149206654,218292,9.419608012681168,True
RANGE,RangeShrink3Days_H3,0.0014584690330549667,776618,11.685679700579263,True
RANGE,RangeCompress50_H5,0.03630528509382016,520376,1.1335860254429246,False
RANGE,RangeExpand2x_H5,0.005077972652758314,217175,11.512386351143792,True
RANGE,RangeShrink3Days_H5,0.0026102872274567407,773319,13.49224395480533,True
RANGE,RangeCompress50_H10,0.037521930899625744,515305,1.2610018104147358,False
RANGE,RangeExpand2x_H10,0.0094213571599002,214493,16.944733823755854,True
RANGE,RangeShrink3Days_H10,0.027520463536511164,766050,1.2649192504279076,False
VOL_PATTERN,VolDryUp30_H1,0.00015512684767735233,415105,1.226095864910506,False
VOL_PATTERN,VolSurgeAfterDry_H1,0.0029604473752652674,58876,6.77432759560802,True
VOL_PATTERN,VolDecline3Days_H1,0.0004349626681707024,276898,2.9599354046053445,False
VOL_PATTERN,VolDryUp30_H3,0.0009466345163350014,413458,3.4577567368989612,True
VOL_PATTERN,VolSurgeAfterDry_H3,0.004499331646531047,58614,5.319992133848213,True
VOL_PATTERN,VolDecline3Days_H3,0.0011414652968861278,275823,3.255509035464291,True
VOL_PATTERN,VolDryUp30_H5,0.002485755893883716,411958,7.575652231547336,True
VOL_PATTERN,VolSurgeAfterDry_H5,0.005926206702895194,58399,6.76028334381754,True
VOL_PATTERN,VolDecline3Days_H5,0.00243616521788615,274822,6.5183484662193205,True
