category,strategy,avg_return,n,t_stat,significant
MACD,MACD_8_21_CrossUp_H1,0.00029008312132720214,227783,1.943701192808132,False
MACD,MACD_8_21_CrossUp_H5,0.07667809723552457,226745,1.0432363743494741,False
MACD,MACD_8_21_CrossUp_H10,0.07981106657421888,225469,1.0797435322884315,False
MACD,MACD_8_21_CrossUp_H20,0.09895829396115477,218145,1.513621671484298,False
MACD,MACD_8_26_CrossUp_H1,0.00020230801857180574,220300,1.3517869900431496,False
MACD,MACD_8_26_CrossUp_H5,0.07920349349152252,219346,1.042432359724189,False
MACD,MACD_8_26_CrossUp_H10,0.08163855083619578,218104,1.0683921395158908,False
MACD,MACD_8_26_CrossUp_H20,0.1009574113104359,210850,1.4926515415691723,False
MACD,MACD_12_21_CrossUp_H1,0.00027090934344294775,201122,1.7466874596297688,False
MACD,MACD_12_21_CrossUp_H5,0.0866390893603084,200293,1.0412452428345604,False
MACD,MACD_12_21_CrossUp_H10,0.08182865306000786,199171,1.0629607360353446,False
MACD,MACD_12_21_CrossUp_H20,0.12432135035063364,192258,1.5175025263380348,False
MACD,MACD_12_26_CrossUp_H1,0.000351041237048479,193397,2.071175242929167,False
MACD,MACD_12_26_CrossUp_H5,0.08990259329756473,192631,1.0391342685258051,False
MACD,MACD_12_26_CrossUp_H10,0.09142962766086189,191485,1.0504950867037395,False
MACD,MACD_12_26_CrossUp_H20,0.11336620283056868,184738,1.46855956606343,False
WILLR,WillR10_OS80_H1,0.06830908000771184,945264,1.0331340806894436,False
WILLR,WillR10_OS80_H3,0.03087203942157729,938536,1.1589732205955718,False
WILLR,WillR10_OS80_H5,0.10004331347037716,933777,1.3878019193708038,False
WILLR,WillR10_OS80_H10,0.1177003044010477,926336,2.223757396417407,False
WILLR,WillR10_OS90_H1,0.1256006556068563,508959,1.0228217515596623,False
WILLR,WillR10_OS90_H3,0.05461355224894899,504666,1.102463528864608,False
WILLR,WillR10_OS90_H5,0.18182892521270175,501843,1.3555884390434376,False
WILLR,WillR10_OS90_H10,0.20946150952189252,497755,2.1265016341973353,False
WILLR,WillR14_OS80_H1,0.06989888418367357,923567,1.0329129117016156,False
WILLR,WillR14_OS80_H3,0.03204217161352308,917320,1.1757042572635101,False
WILLR,WillR14_OS80_H5,0.10326229700444027,913596,1.401495880335955,False
WILLR,WillR14_OS80_H10,0.12094789227352534,907384,2.2383612001630824,False
WILLR,WillR14_OS90_H1,0.1301474160491215,491153,1.022769033698234,False
WILLR,WillR14_OS90_H3,0.05673994757489608,487254,1.1058678528727455,False
WILLR,WillR14_OS90_H5,0.1888621713085567,485130,1.361131246578383,False
WILLR,WillR14_OS90_H10,0.21742927120816694,481755,2.136432299313789,False
WILLR,WillR21_OS80_H1,0.07222543954323955,896473,1.0359825533406133,False
WILLR,WillR21_OS80_H3,0.03331434879229713,892671,1.1895301329377577,False
WILLR,WillR21_OS80_H5,0.10625096564601857,889468,1.4039707237748669,False
WILLR,WillR21_OS80_H10,0.12423760956380286,882603,2.2364335214150524,False
WILLR,WillR21_OS90_H1,0.13539637548273784,472364,1.0233143198242052,False
WILLR,WillR21_OS90_H3,0.05913331259586005,470128,1.112001288339964,False
WILLR,WillR21_OS90_H5,0.19548364152680067,468344,1.360103459772143,False
WILLR,WillR21_OS90_H10,0.22544415779231325,464761,2.1370371536640334,False
ROC,ROC5_Up10_H1,-0.00015202221738024055,234347,-0.5955023151626662,False
ROC,ROC5_Dn10_H1,0.005237067170841225,243884,7.206514723031781,True
ROC,ROC5_Up10_H5,0.07423395045482609,232962,1.0376498272578358,False
ROC,ROC5_Dn10_H5,0.2735439587052134,240482,1.05252737596416,False
ROC,ROC5_Up10_H10,0.07916960881676575,229871,1.091908160128248,False
ROC,ROC5_Dn10_H10,0.3395508621866444,238876,1.8732057755123188,False
ROC,ROC5_Up20_H1,-0.0018348570511224208,79324,-3.0781153836126056,True
ROC,ROC5_Dn20_H1,0.012556731506309477,60522,4.472798365874841,True
ROC,ROC5_Up20_H5,0.21051548525102443,78875,0.9963044984302565,False
ROC,ROC5_Dn20_H5,1.0736005637131274,59523,1.022473245717016,False
ROC,ROC5_Up20_H10,0.21328094371817957,77862,0.9964027134832703,False
ROC,ROC5_Dn20_H10,1.29988307973306,59088,1.7738755647569562,False
ROC,ROC5_Up30_H1,-0.003518031139691133,38312,-3.212476002275739,True
ROC,ROC5_Dn30_H1,0.024086863919624283,20453,2.978724243170391,False
ROC,ROC5_Up30_H5,0.4346435086887243,38071,0.9928830735300944,False
ROC,ROC5_Dn30_H5,3.1451940078465914,20118,1.0124114024453321,False
ROC,ROC5_Up30_H10,0.43489028938435514,37617,0.981577287288512,False
ROC,ROC5_Dn30_H10,3.795323467916875,19959,1.749535893022435,False
ROC,ROC10_Up10_H1,0.00010474309892890166,375065,0.6288752534191102,False
ROC,ROC10_Dn10_H1,0.1611054223188404,397898,1.0256684848850146,False
