date,VIX,VIX3M,VIX9D,VXX,UVXY,SVXY,VIXY,GSPC,DJI,IXIC,RUT,SPY,QQQ,IWM,DIA,MDY,IVV,VTI,VOO,XLF,XLK,XLV,XLE,XLI,XLP,XLY,XLU,XLB,XLRE,XLC,TLT,IEF,SHY,IEI,TIP,LQD,HYG,AGG,BND,GOVT,MUB,EMB,TNX,TYX,FVX,IRX,GLD,IAU,SLV,USO,UNG,DBA,DBC,PDBC,GSG,WEAT,CORN,SOYB,GC,SI,CL,NG,ZC,ZW,ZS,HG,EFA,EEM,VGK,VWO,IEMG,FXI,EWJ,EWG,EWU,INDA,EWZ,EWY,EWT,EWH,EWA,EWC,UUP,UDN,FXE,FXY,FXB,FXA,FXC,TQQQ,SQQQ,UPRO,SPXU,TNA,TZA,MTUM,QUAL,VLUE,SIZE,USMV
2018-10-05 04:00:00+00:00,14.819999694824219,16.25,14.859999656677246,1807.3599853515625,100725.0,28.510000228881836,1867.199951171875,2885.570068359375,26447.05078125,7788.4501953125,1632.1099853515625,258.1039123535156,172.1417236328125,147.86074829101562,230.74832153320312,327.8939514160156,257.43304443359375,132.21852111816406,236.30697631835938,24.46086883544922,34.40813064575195,83.62330627441406,28.030256271362305,70.02327728271484,44.30936813354492,52.49470520019531,21.532909393310547,24.97047996520996,25.122879028320312,44.74632263183594,92.75901794433594,84.5967788696289,70.96581268310547,102.30960083007812,87.35224151611328,87.7988052368164,58.35581970214844,85.12339782714844,62.95391082763672,20.454587936401367,89.69898986816406,74.87657928466797,,,,,113.80000305175781,23.059999465942383,13.75,125.5199966430664,104.23999786376953,15.451807975769043,15.992216110229492,9.829200744628906,18.420000076293945,32.099998474121094,16.25,16.25,1201.199951171875,14.569000244140625,74.33999633789062,3.1429998874664307,368.25,521.0,869.0,2.750999927520752,53.16936111450195,34.2342414855957,43.793087005615234,31.969024658203125,39.73767852783203,34.271888732910156,50.35779571533203,24.549072265625,25.12346839904785,27.007278442382812,23.278783798217773,55.53828048706055,22.174755096435547,17.698427200317383,15.806254386901855,24.223413467407227,21.964540481567383,18.667512893676758,105.24497985839844,84.0999984741211,116.865966796875,67.29987335205078,71.66765594482422,7.739470958709717,24665.359375,26.667987823486328,2725.05615234375,75.82732391357422,333.6651611328125,106.74443054199219,80.61532592773438,71.73573303222656,77.62002563476562,49.818119049072266
2018-10-05 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2249999046325684,3.3949999809265137,3.071000099182129,2.1649999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 04:00:00+00:00,15.6899995803833,16.510000228881836,14.920000076293945,1832.9599609375,102125.0,28.3799991607666,1887.199951171875,2884.429931640625,26486.779296875,7735.9501953125,1629.52001953125,258.1039123535156,171.09066772460938,147.5507354736328,231.1933135986328,327.9856262207031,257.4418640136719,132.11997985839844,236.24441528320312,24.626853942871094,34.02021026611328,83.58781433105469,28.008459091186523,70.20072937011719,44.922935485839844,52.63031768798828,21.713592529296875,24.957481384277344,25.44729995727539,44.596614837646484,92.44718170166016,84.63068389892578,70.94868469238281,102.35282897949219,87.31226348876953,87.70549011230469,58.225860595703125,85.0907974243164,62.92963790893555,20.43759536743164,89.64871978759766,74.85536193847656,,,,,112.54000091552734,22.780000686645508,13.529999732971191,125.44000244140625,108.27999877929688,15.540867805480957,15.94852352142334,9.803510665893555,18.389999389648438,31.600000381469727,16.209999084472656,16.219999313354492,1184.4000244140625,14.258999824523926,74.29000091552734,3.2669999599456787,366.5,514.0,869.75,2.755000114440918,52.913150787353516,34.284542083740234,43.354671478271484,32.02607727050781,39.80210876464844,34.02043914794922,50.57906723022461,24.22107696533203,24.906179428100586,27.453453063964844,24.847217559814453,55.400230407714844,22.231470108032227,17.56681251525879,15.695924758911133,24.13850975036621,21.990482330322266,18.650066375732422,105.00650024414062,84.52999877929688,116.3607406616211,67.63430786132812,71.62065887451172,7.600819110870361,25089.92578125,26.624858856201172,2728.34130859375,75.39763641357422,335.0804443359375,105.75395965576172,80.59727478027344,71.86682891845703,77.63786315917969,49.89733123779297
2018-10-08 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2330000400543213,3.4049999713897705,3.072999954223633,2.1649999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09 04:00:00+00:00,15.949999809265137,16.6299991607666,14.399999618530273,1861.1199951171875,104875.0,28.15999984741211,1921.5999755859375,2880.340087890625,26430.5703125,7738.02001953125,1621.8699951171875,257.727294921875,171.64486694335938,146.97628784179688,230.66954040527344,326.18060302734375,257.1310729980469,131.8871307373047,235.9407958984375,24.5307559967041,34.141727447509766,83.72972869873047,28.259117126464844,69.1183853149414,44.82343292236328,52.47598648071289,21.801918029785156,24.130037307739258,25.534339904785156,44.568538665771484,93.3826904296875,84.79188537597656,70.9743423461914,102.40477752685547,87.56008911132812,87.95426177978516,58.31479263305664,85.21318054199219,63.05107116699219,20.480052947998047,89.556640625,74.88362121582031,,,,,112.5999984741211,22.84000015258789,13.529999732971191,126.55999755859375,108.44000244140625,15.523052215576172,16.062129974365234,9.854891777038574,18.520000457763672,31.75,16.15999984741211,16.1200008392334,1187.199951171875,14.329000473022461,74.95999908447266,3.2660000324249268,364.5,515.0,863.0,2.7950000762939453,52.77705001831055,34.15879821777344,43.3148193359375,31.944562911987305,39.64103317260742,33.961769104003906,50.28970718383789,24.19584846496582,24.906179428100586,27.089229583740234,25.13296127319336,55.14139175415039,22.181058883666992,17.582294464111328,15.637084007263184,24.09605598449707,21.981834411621094,18.658788681030273,105.00650024414062,84.66999816894531,117.13236236572266,67.85408782958984,71.65828704833984,7.659388542175293,24907.97265625,26.519428253173828,2740.660888671875,74.45228576660156,339.32647705078125,105.78144836425781,80.44378662109375,71.48992156982422,77.47718811035156,49.95012664794922
2018-10-09 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2079999446868896,3.369999885559082,3.056999921798706,2.184999942779541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-10 04:00:00+00:00,22.959999084472656,20.700000762939453,25.979999542236328,2172.800048828125,130775.0,25.81999969482422,2235.199951171875,2785.679931640625,25598.740234375,7422.0498046875,1575.4100341796875,249.5668182373047,164.09603881835938,142.7545166015625,223.53724670410156,317.7419738769531,248.83792114257812,127.68675994873047,228.32113647460938,23.770721435546875,32.487220764160156,81.75199127197266,27.372730255126953,66.89160919189453,44.28449630737305,50.70808029174805,21.68146514892578,23.497547149658203,25.130783081054688,42.80937194824219,93.12826538085938,84.83429718017578,70.99144744873047,102.49126434326172,87.47215270996094,87.71330261230469,57.897499084472656,85.18873596191406,63.002498626708984,20.480052947998047,89.5230941772461,74.5724105834961,,,,,112.87999725341797,22.8799991607666,13.449999809265137,123.04000091552734,107.91999816894531,15.3894681930542,15.747526168823242,9.685335159301758,18.1299991607666,31.450000762939453,16.049999237060547,15.920000076293945,1189.300048828125,14.255000114440918,73.16999816894531,3.2839999198913574,362.75,510.5,852.25,2.7690000534057617,51.65617370605469,33.14451599121094,42.43002700805664,31.05608367919922,38.52154541015625,33.048194885253906,49.05565643310547,23.615549087524414,24.54651641845703,26.9981746673584,24.20587158203125,53.510704040527344,21.475299835205078,17.23390007019043,15.306100845336914,23.348888397216797,21.95589256286621,18.693683624267578,105.1781997680664,85.05000305175781,117.50901794433594,67.61520385742188,71.11286926269531,6.666106700897217,28162.984375,23.965248107910156,3003.4755859375,68.17872619628906,368.3408203125,101.0399169921875,77.69010925292969,69.60533905029297,75.45076751708984,48.691707611083984
2018-10-10 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2249999046325684,3.3980000019073486,3.059000015258789,2.2200000286102295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-11 04:00:00+00:00,24.979999542236328,21.559999465942383,29.579999923706055,2359.0400390625,147750.0,24.6299991607666,2434.39990234375,2728.3701171875,25052.830078125,7329.06005859375,1545.3800048828125,244.0697021484375,162.0607452392578,140.0281982421875,218.48268127441406,311.06268310546875,243.58148193359375,124.96409606933594,223.5153045654297,23.063108444213867,32.075923919677734,79.543701171875,26.446378707885742,65.12618255615234,43.19002914428711,49.81476974487305,21.283973693847656,23.224618911743164,24.394906997680664,42.444461822509766,94.26069641113281,85.18209838867188,71.01715850830078,102.66427612304688,87.61605072021484,88.07868194580078,57.94535827636719,85.44164276123047,63.1805534362793,20.539487838745117,89.615234375,74.68556213378906,,,,,115.77999877929688,23.440000534057617,13.670000076293945,119.5999984741211,106.5199966430664,15.425088882446289,15.511577606201172,9.5311918258667,17.829999923706055,31.299999237060547,16.329999923706055,16.030000686645508,1223.5,14.53499984741211,70.97000122070312,3.2219998836517334,369.25,508.0,858.25,2.796999931335449,50.935604095458984,32.8092155456543,41.91190719604492,30.77894401550293,38.086639404296875,32.75484085083008,48.17054748535156,23.413705825805664,24.164384841918945,27.098337173461914,23.818527221679688,52.380435943603516,20.794742584228516,17.055831909179688,15.063387870788574,23.034740447998047,21.83483123779297,18.798358917236328,105.86495208740234,85.33000183105469,117.88563537597656,67.9974365234375,71.16925811767578,6.395971775054932,29194.08984375,22.412607192993164,3195.65771484375,64.14910125732422,389.9246520996094,99.1047592163086,75.8844223022461,67.9912338256836,74.12065887451172,47.61806106567383
2018-10-11 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.132999897003174,3.306999921798706,2.989000082015991,2.2149999141693115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
