date,open,high,low,close,volume,dividends,stock_splits,capital_gains,returns,log_returns,realized_vol_5d,realized_vol_20d
2010-02-11 00:00:00-05:00,0.19444845630443675,0.20783937812180373,0.19382526666386338,0.20671917498111725,6912000,0.0,0.0,0.0,,,,
2010-02-12 00:00:00-05:00,0.20109420828758623,0.20935719978423273,0.19992429815216398,0.2075650542974472,17203200,0.0,0.0,0.0,0.004091924788337753,0.004083575632430131,,
2010-02-16 00:00:00-05:00,0.2124444640848016,0.21610330115571663,0.20910868005735425,0.21560533344745636,19238400,0.0,0.0,0.0,0.038736188888940815,0.038004771204006534,,
2010-02-17 00:00:00-05:00,0.2184928669888999,0.2193139020751087,0.21520677539320926,0.2192642092704773,38361600,0.0,0.0,0.0,0.01697024727782348,0.01682786125777136,,
2010-02-18 00:00:00-05:00,0.2190405354657834,0.22474003935064654,0.21772056414974905,0.22342102229595184,77721600,0.0,0.0,0.0,0.01895800978784834,0.01878054611759805,,
2010-02-19 00:00:00-05:00,0.22190223703902037,0.2263333851764294,0.2202104456254819,0.22342102229595184,92966400,0.0,0.0,0.0,0.0,0.0,0.24128709128527906,
2010-02-22 00:00:00-05:00,0.2260590675901992,0.2260590675901992,0.21933876010812917,0.22185254096984863,50995200,0.0,0.0,0.0,-0.0070202942855822625,-0.0070450524928212235,0.2841964820533693,
2010-02-23 00:00:00-05:00,0.2206328998297318,0.22182766344221216,0.21025374167293695,0.213190957903862,82252800,0.0,0.0,0.0,-0.039042072847675025,-0.03982465124876693,0.3723260299715235,
2010-02-24 00:00:00-05:00,0.216949205378898,0.22215168113692133,0.21577929530823908,0.2196379005908966,70617600,0.0,0.0,0.0,0.03024022571323992,0.02979200389573057,0.4233971588096743,
2010-02-25 00:00:00-05:00,0.2126184337383657,0.2210066327097315,0.20836220044775197,0.2195127010345459,91238400,0.0,0.0,0.0,-0.0005700271037643034,-0.0005701896309800299,0.3916392246563541,
2010-02-26 00:00:00-05:00,0.21886558177959445,0.22317247577736973,0.21670067652531994,0.2222510725259781,57600000,0.0,0.0,0.0,0.012474774710194314,0.012397605821726875,0.4078941571658945,
2010-03-01 00:00:00-05:00,0.22506408132278355,0.23273064610573732,0.22506408132278355,0.2317844033241272,28454400,0.0,0.0,0.0,0.04289441976499253,0.041999943440325385,0.502715876086533,
2010-03-02 00:00:00-05:00,0.23382501896063915,0.23820645975937116,0.23255569479395743,0.23317793011665344,48422400,0.0,0.0,0.0,0.0060121680861224824,0.005994167117441553,0.2849038839920144,
