ticker,entry_date,return,vix_at_entry,rsi_at_entry,mfi_at_entry
BEAM,2025-04-08,37.75582464830147,52.33,16.86087803501063,16.391572096673457
BEAM,2025-04-09,25.634511100926215,33.62,28.025688728379833,24.902782955107227
BEAM,2025-04-10,35.185179613242546,40.72,23.074535929325734,25.166211220618322
BEAM,2025-04-11,24.640403942808167,37.56,23.690694071065607,24.916454366012672
CRSP,2025-03-10,-8.73515018248879,27.86,26.15465838878339,27.67887092234365
CRSP,2025-03-11,-10.787989071214243,26.92,21.660443503886967,10.926188536139762
CRSP,2025-03-12,-14.37499762685215,24.23,29.96535716653382,17.04231587602584
CRSP,2025-03-13,-20.023503197487376,24.66,31.840491314423346,18.311128183227652
CRSP,2025-03-28,8.951051085145323,21.65,28.9595758278072,24.470860880768413
CRSP,2025-03-31,11.15032925470875,22.28,25.585476811529148,23.108221004092456
CRSP,2025-04-01,15.663763189939806,21.77,19.287817301978095,16.452150224714956
CRSP,2025-04-02,16.333440933381723,21.51,26.21949404069632,22.482144167981218
CRSP,2025-04-03,22.793287837882293,30.02,23.426962030036677,22.27697090210843
CRSP,2025-04-04,24.82591389644484,45.31,20.28053085625386,16.463248357414244
CRSP,2025-04-07,12.887862876582295,46.98,22.34384115330151,27.124859809666034
RXRX,2025-03-11,-4.173358396241269,26.92,10.766725295073101,15.239080239030116
RXRX,2025-03-12,-5.834686046400196,24.23,13.461543591576728,21.11422715065794
RXRX,2025-03-13,-13.278687794148928,24.66,15.77869599319061,23.180119792421294
RXRX,2025-03-14,-20.203608339041438,21.77,23.55289698519988,29.283116323856433
RXRX,2025-03-18,-24.84375201398504,21.7,30.061354000559916,29.268833826340824
RXRX,2025-04-04,40.87351608359349,45.31,17.418547504086575,29.983804903235637
RXRX,2025-04-08,47.30076772619104,52.33,13.950278926676475,23.29779571603636
RXRX,2025-04-10,14.514512937800003,40.72,23.79227754223868,24.811253405140235
RXRX,2025-11-17,22.236023843989784,22.38,9.13241313179303,10.625920481786096
RXRX,2025-11-18,13.22115891607574,24.69,10.958895758151641,11.307447644847059
RXRX,2025-11-19,16.14457978065721,23.66,11.428563643472842,11.69155916350897
RXRX,2025-11-20,21.994881744692243,26.42,11.16278203259526,12.146399731159107
RXRX,2025-11-21,13.571433274924564,23.43,23.430961257876547,19.61654075986624
AKRO,2025-02-27,-7.891492323529289,21.13,26.501296673717547,23.632190239162355
VKTX,2025-04-03,8.842373807418241,30.02,24.90594936212908,21.022065827756265
VKTX,2025-04-04,24.050022990935368,45.31,23.933484707561988,20.200410681954224
VKTX,2025-04-07,14.809840758153575,46.98,22.364872414495707,19.824393550412438
VKTX,2025-04-08,27.30514946258531,52.33,17.430603423967483,13.854968613719365
VKTX,2025-04-10,29.232189868167985,40.72,29.2109704443193,25.308427667764803
VKTX,2025-04-11,7.144186922291734,37.56,30.646927840950568,24.58936737203588
CYTK,2025-05-08,-5.625959422939456,22.48,29.674789183623474,25.971289142831452
CYTK,2025-05-09,-4.539718341364302,21.9,31.063823274393727,26.79676619676026
CYTK,2025-05-21,6.322211907413526,20.87,18.80709427150704,20.66001017430544
CYTK,2025-05-22,15.364062456301872,20.28,25.252527615617197,26.382339147546375
CYTK,2025-05-23,5.8842344920115215,22.29,26.832964982923244,27.388904465092835
KOD,2025-03-10,-18.648649954813237,27.86,22.813690591287966,27.640828957854325
KOD,2025-03-11,-17.520218023827464,26.92,23.437501746229543,27.533445625602496
KOD,2025-04-01,14.516124690608635,21.77,25.781247016857037,15.38803245529435
KOD,2025-04-03,57.575766020335564,30.02,24.166664928197747,10.209247095578803
KOD,2025-04-04,82.19177649706724,45.31,25.66371354661669,10.167071099691555
KOD,2025-04-07,81.38528835540924,46.98,26.126125158596707,10.361069106153877
KOD,2025-04-08,105.9999942779541,52.33,21.076234286558602,4.713369507606231
KOD,2025-04-09,91.3636339498946,33.62,30.472102521209777,16.402645331999736
KOD,2025-04-10,98.09523982525961,40.72,26.01626150212023,17.67889046724531
KOD,2025-04-11,92.07049207704597,37.56,20.869572518677245,15.681175464007396
KOD,2025-04-14,108.83718939327909,30.89,24.120610059081073,19.750217239718566
KOD,2025-04-15,113.33334181043837,30.12,31.770835079562872,24.926860478799156
KOD,2025-04-16,108.47458877086834,32.64,31.770835079562872,29.72976019436942
HALO,2025-04-10,5.097634037304404,40.72,30.306236985174863,24.653676914737915
HALO,2025-06-20,7.281001195257305,20.62,28.6089318996344,23.384881694385953
HALO,2025-10-10,1.774041941722398,21.66,9.439366184242843,19.850837229066897
VRDN,2025-02-27,5.456941980925134,21.13,19.038457835214246,12.100142995990453
VRDN,2025-03-03,7.301809335038982,22.78,18.06798213438789,11.61874033682659
VRDN,2025-03-04,0.2617798596338677,23.51,29.037394644433604,20.55221461850134
VRDN,2025-03-05,1.6655562704053577,21.93,31.596641591709727,27.28826066229948
VRDN,2025-03-31,-5.455907994520578,22.28,28.917605935643778,26.44601615233148
VRDN,2025-04-01,5.801774986959022,21.77,18.778632978522822,16.942497868077268
VRDN,2025-04-02,5.4618499244452465,21.51,27.974271646604493,25.250350110950265
VRDN,2025-04-03,12.052121564277533,30.02,24.961714288551732,23.968416960090778
VRDN,2025-04-04,16.96969701973891,45.31,21.357840740968555,21.794248383339834
VRDN,2025-04-07,12.066115637342103,46.98,23.667703351642487,21.198619507010662
VRDN,2025-04-08,25.815476010601518,52.33,17.810212921412756,19.576447129698593
VRDN,2025-04-09,19.31216535198655,33.62,26.497996203841538,14.792628163317218
VRDN,2025-04-10,15.614041633406577,40.72,25.41506157838863,22.739900627553226
VRDN,2025-04-11,10.431945274796542,37.56,29.12621314276818,25.11074493341212
URGN,2025-02-27,23.783781721785264,21.13,24.53986653233308,18.971851924190872
URGN,2025-03-03,28.131861083822518,22.78,28.402375044650597,24.229888316761745
URGN,2025-04-09,14.430894860509627,33.62,28.181824881180887,23.32944800176442
URGN,2025-04-10,15.203426692669778,40.72,22.600012741084,15.49017147426882
LQDA,2025-03-11,6.2761479006529415,26.92,20.227260609302576,26.57868567907174
LQDA,2025-04-09,12.66824555263463,33.62,28.006599362719385,20.379583173745303
LQDA,2025-04-10,8.426967797112601,40.72,27.73247090904904,20.0521342511135
PVLA,2025-04-10,13.072846365962521,40.72,29.819423664104022,27.157302049166972
OKYO,2025-11-20,3.684213333182753,26.42,26.285714674969086,25.059272761554766
IOBT,2025-04-14,12.222224135457784,30.89,29.204905369009097,14.606880402270917
IOBT,2025-04-15,15.515284507207303,30.12,25.394325977896642,21.000461892764008
IOBT,2025-04-16,30.285712650844026,32.64,27.348997752025113,22.074041257735857
IOBT,2025-04-17,25.292750246340283,29.65,26.0383442554552,24.439042109532053
