Date,Open,High,Low,Close,Volume
2023-12-26,1.6799999475479126,1.6799999475479126,1.440000057220459,1.5199999809265137,248200
2023-12-27,1.600000023841858,1.600000023841858,1.5199999809265137,1.5199999809265137,348863
2023-12-28,1.600000023841858,1.6799999475479126,1.5199999809265137,1.600000023841858,231250
2023-12-29,1.600000023841858,1.600000023841858,1.440000057220459,1.5199999809265137,288463
2024-01-02,1.5199999809265137,1.5199999809265137,1.440000057220459,1.440000057220459,158800
2024-01-03,1.5199999809265137,1.5199999809265137,1.3600000143051147,1.440000057220459,236675
2024-01-04,1.440000057220459,1.5199999809265137,1.3600000143051147,1.440000057220459,120025
2024-01-05,1.440000057220459,1.5199999809265137,1.440000057220459,1.5199999809265137,82738
2024-01-08,1.5199999809265137,1.6799999475479126,1.5199999809265137,1.600000023841858,156700
2024-01-09,1.600000023841858,1.600000023841858,1.440000057220459,1.5199999809265137,130113
2024-01-10,1.440000057220459,1.5199999809265137,1.440000057220459,1.440000057220459,93413
2024-01-11,1.440000057220459,1.440000057220459,1.3600000143051147,1.440000057220459,78300
2024-01-12,1.440000057220459,1.5199999809265137,1.440000057220459,1.440000057220459,89825
2024-01-16,1.5199999809265137,1.600000023841858,1.440000057220459,1.5199999809265137,181900
2024-01-17,1.6799999475479126,1.7599999904632568,1.440000057220459,1.440000057220459,1027188
2024-01-18,1.440000057220459,1.5199999809265137,1.440000057220459,1.5199999809265137,205975
2024-01-19,1.5199999809265137,1.600000023841858,1.440000057220459,1.600000023841858,190750
2024-01-22,1.5199999809265137,1.600000023841858,1.440000057220459,1.5199999809265137,106850
2024-01-23,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,96850
2024-01-24,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,75175
2024-01-25,1.5199999809265137,1.5199999809265137,1.3600000143051147,1.440000057220459,111675
2024-01-26,1.440000057220459,1.5199999809265137,1.440000057220459,1.5199999809265137,56688
2024-01-29,1.5199999809265137,1.6799999475479126,1.5199999809265137,1.600000023841858,127000
2024-01-30,1.600000023841858,1.600000023841858,1.440000057220459,1.5199999809265137,154088
2024-01-31,1.440000057220459,1.440000057220459,1.440000057220459,1.440000057220459,108575
2024-02-01,1.440000057220459,1.440000057220459,1.2799999713897705,1.3600000143051147,141775
2024-02-02,1.3600000143051147,1.3600000143051147,1.2799999713897705,1.3600000143051147,105413
