Date,Open,High,Low,Close,Volume
2023-12-26,5.369999885559082,5.369999885559082,5.28000020980835,5.320000171661377,27590
2023-12-27,5.300000190734863,5.440000057220459,5.300000190734863,5.329999923706055,34440
2023-12-28,5.349999904632568,5.400000095367432,5.320000171661377,5.349999904632568,24690
2023-12-29,5.380000114440918,5.699999809265137,5.340000152587891,5.389999866485596,73450
2024-01-02,5.699999809265137,5.889999866485596,5.559999942779541,5.570000171661377,67060
2024-01-03,5.699999809265137,5.789999961853027,5.300000190734863,5.400000095367432,42650
2024-01-04,5.5,5.800000190734863,5.400000095367432,5.670000076293945,38480
2024-01-05,5.699999809265137,7.0,5.610000133514404,5.809999942779541,243120
2024-01-08,5.630000114440918,6.099999904632568,5.599999904632568,5.699999809265137,50190
2024-01-09,5.889999866485596,5.889999866485596,5.630000114440918,5.75,26180
2024-01-10,5.75,5.75,5.199999809265137,5.199999809265137,68620
2024-01-11,5.289999961853027,5.409999847412109,5.150000095367432,5.380000114440918,37530
2024-01-12,5.400000095367432,5.46999979019165,5.25,5.309999942779541,19330
2024-01-16,5.300000190734863,5.309999942779541,5.099999904632568,5.170000076293945,24510
2024-01-17,5.099999904632568,5.21999979019165,4.900000095367432,5.099999904632568,35020
2024-01-18,5.099999904632568,5.300000190734863,5.0,5.199999809265137,14450
2024-01-19,5.0,5.190000057220459,5.0,5.099999904632568,14630
2024-01-22,5.03000020980835,5.199999809265137,4.809999942779541,4.96999979019165,36470
2024-01-23,5.0,5.059999942779541,4.849999904632568,4.980000019073486,24400
2024-01-24,4.96999979019165,5.0,4.800000190734863,4.900000095367432,21030
2024-01-25,4.900000095367432,5.099999904632568,4.789999961853027,5.0,27640
2024-01-26,5.0,5.099999904632568,4.96999979019165,5.0,19240
2024-01-29,4.869999885559082,5.099999904632568,4.869999885559082,5.090000152587891,25230
2024-01-30,5.03000020980835,5.550000190734863,4.909999847412109,5.400000095367432,35680
2024-01-31,5.349999904632568,6.090000152587891,5.230000019073486,5.769999980926514,90510
2024-02-01,5.96999979019165,5.96999979019165,5.510000228881836,5.559999942779541,27520
2024-02-02,5.539999961853027,5.760000228881836,5.409999847412109,5.550000190734863,42850
2024-02-05,6.25,12.800000190734863,6.119999885559082,10.899999618530273,12681730
2024-02-06,12.300000190734863,13.0,8.890000343322754,10.699999809265137,5073010
2024-02-07,11.600000381469727,11.600000381469727,10.100000381469727,11.199999809265137,1496150
2024-02-08,10.199999809265137,10.199999809265137,9.199999809265137,9.300000190734863,568970
2024-02-09,9.760000228881836,10.600000381469727,9.199999809265137,10.199999809265137,434630
2024-02-12,10.300000190734863,10.600000381469727,9.510000228881836,9.649999618530273,283930
2024-02-13,9.609999656677246,9.640000343322754,8.5,8.930000305175781,205390
2024-02-14,8.819999694824219,8.899999618530273,8.010000228881836,8.449999809265137,179740
2024-02-15,8.300000190734863,8.390000343322754,7.25,7.449999809265137,267000
2024-02-16,7.5,8.770000457763672,7.5,8.59000015258789,211560
2024-02-20,8.869999885559082,8.989999771118164,8.100000381469727,8.949999809265137,134280
2024-02-21,8.989999771118164,8.989999771118164,8.5,8.699999809265137,102920
2024-02-22,8.899999618530273,9.359999656677246,8.800000190734863,9.100000381469727,129890
2024-02-23,8.800000190734863,9.0,8.15999984741211,8.300000190734863,89420
2024-02-26,8.270000457763672,8.489999771118164,7.96999979019165,8.399999618530273,58260
2024-02-27,8.149999618530273,8.5,8.020000457763672,8.369999885559082,95330
2024-02-28,8.300000190734863,9.100000381469727,8.199999809265137,8.699999809265137,144030
2024-02-29,8.699999809265137,9.569999694824219,8.600000381469727,8.90999984741211,131150
2024-03-01,9.390000343322754,9.40999984741211,8.800000190734863,8.84000015258789,61770
2024-03-04,9.390000343322754,9.399999618530273,7.829999923706055,8.0,263090
2024-03-05,8.130000114440918,8.15999984741211,7.699999809265137,7.900000095367432,64850
2024-03-06,8.0,8.399999618530273,7.599999904632568,8.0,124670
2024-03-07,7.900000095367432,7.900000095367432,7.329999923706055,7.400000095367432,163810
2024-03-08,7.269999980926514,7.300000190734863,6.619999885559082,6.920000076293945,157290
2024-03-11,6.96999979019165,7.300000190734863,6.71999979019165,7.130000114440918,61760
2024-03-12,7.300000190734863,7.300000190734863,6.730000019073486,7.099999904632568,56760
2024-03-13,7.010000228881836,7.5,6.96999979019165,7.489999771118164,110390
2024-03-14,7.5,7.550000190734863,7.0,7.0,39600
2024-03-15,6.900000095367432,7.699999809265137,6.869999885559082,7.630000114440918,91300
2024-03-18,7.599999904632568,8.600000381469727,7.46999979019165,8.600000381469727,112070
2024-03-19,8.569999694824219,8.569999694824219,7.909999847412109,8.010000228881836,52130
2024-03-20,8.029999732971191,8.100000381469727,7.599999904632568,7.690000057220459,49410
2024-03-21,7.900000095367432,7.949999809265137,7.630000114440918,7.699999809265137,31980
2024-03-22,7.699999809265137,7.940000057220459,7.579999923706055,7.829999923706055,48840
2024-03-25,7.670000076293945,7.949999809265137,7.550000190734863,7.900000095367432,37040
2024-03-26,7.900000095367432,7.900000095367432,7.5,7.5,63260
2024-03-27,7.539999961853027,7.599999904632568,7.230000019073486,7.400000095367432,58140
2024-03-28,7.340000152587891,7.800000190734863,7.300000190734863,7.5,86960
2024-04-01,7.599999904632568,7.699999809265137,7.550000190734863,7.639999866485596,49790
2024-04-02,7.800000190734863,7.989999771118164,7.409999847412109,7.599999904632568,132260
2024-04-03,7.409999847412109,7.590000152587891,7.050000190734863,7.320000171661377,99220
2024-04-04,9.199999809265137,9.800000190734863,8.5,9.100000381469727,2816860
2024-04-05,8.899999618530273,9.279999732971191,8.020000457763672,8.399999618530273,625760
2024-04-08,8.8100004196167,8.920000076293945,8.119999885559082,8.420000076293945,469370
2024-04-09,8.25,8.350000381469727,7.409999847412109,7.599999904632568,272870
2024-04-10,7.25,7.25,6.130000114440918,6.400000095367432,522800
2024-04-11,6.5,6.590000152587891,5.900000095367432,6.179999828338623,219030
2024-04-12,6.130000114440918,6.599999904632568,5.909999847412109,6.0,257830
2024-04-15,5.21999979019165,5.980000019073486,4.96999979019165,5.349999904632568,675400
2024-04-16,5.429999828338623,6.110000133514404,5.349999904632568,5.730000019073486,705700
2024-04-17,5.929999828338623,6.239999771118164,5.21999979019165,5.320000171661377,494400
2024-04-18,5.28000020980835,5.400000095367432,5.03000020980835,5.059999942779541,259500
2024-04-19,5.0,5.130000114440918,4.840000152587891,5.050000190734863,416700
2024-04-22,5.059999942779541,6.159999847412109,4.980000019073486,5.789999961853027,2111700
2024-04-23,6.159999847412109,6.489999771118164,5.400000095367432,5.539999961853027,1021700
2024-04-24,5.599999904632568,5.599999904632568,5.150000095367432,5.239999771118164,337100
2024-04-25,5.199999809265137,5.320000171661377,5.039999961853027,5.079999923706055,277700
2024-04-26,5.050000190734863,5.099999904632568,4.800000190734863,5.0,443800
2024-04-29,4.989999771118164,5.539999961853027,4.909999847412109,5.360000133514404,810000
2024-04-30,5.489999771118164,6.119999885559082,5.309999942779541,5.78000020980835,889600
2024-05-01,5.75,6.125999927520752,5.699999809265137,6.010000228881836,304700
2024-05-02,6.079999923706055,6.110000133514404,5.849999904632568,6.059999942779541,172900
2024-05-03,5.880000114440918,6.349999904632568,5.5,5.639999866485596,348600
2024-05-06,5.78000020980835,6.320000171661377,5.710000038146973,5.880000114440918,537900
2024-05-07,5.829999923706055,5.860000133514404,5.659999847412109,5.730000019073486,135800
