ticker,date,rsi,vix,edge_score,trade,fwd_5d,win
AMD,2022-10-13,31.902081658726274,31.940000534057617,100,True,-1.9850665018765756,0
AMD,2022-10-14,30.274171578004967,32.02000045776367,90,True,5.148375292844842,1
AMD,2022-10-17,33.19956611825589,31.3700008392334,90,True,1.2767454971631231,1
AMD,2022-10-18,30.121855308224895,30.5,90,True,6.129149109091658,1
AMD,2022-10-19,34.799824050651395,30.760000228881836,90,True,4.3683383190576075,1
AMD,2022-10-21,32.467531037762754,29.690000534057617,75,True,5.42332309292699,1
AMD,2022-10-24,25.941419255004746,29.850000381469727,85,True,2.3168664270447614,1
AMD,2022-10-26,32.72340372343733,27.280000686645508,80,True,-1.8416180856376196,0
AMD,2022-12-14,33.85214084789504,21.139999389648438,40,False,-1.8134339104393438,0
AMD,2022-12-15,32.26205378109205,22.829999923706055,40,False,-4.0132244369981525,0
AMD,2022-12-16,33.40444119247685,22.6200008392334,40,False,-1.3606588735883718,0
AMD,2022-12-19,31.712389102718987,22.420000076293945,40,False,-2.0436537466601457,0
AMD,2022-12-20,18.984268340717563,21.479999542236328,65,True,-3.812456941716591,0
AMD,2022-12-21,28.471018724176247,20.06999969482422,50,False,-4.225769204278274,0
AMD,2022-12-22,26.910317002918376,21.969999313354492,55,False,1.4249859442803325,1
AMD,2022-12-23,30.5389258683242,20.8700008392334,40,False,-0.7749535431101573,0
AMD,2022-12-27,33.552648443727946,21.649999618530273,40,False,2.1969388245438815,1
AMD,2022-12-28,32.677357123528026,22.139999389648438,45,False,-0.3835669888765936,0
AMD,2023-01-03,33.86705757580805,22.899999618530273,40,False,6.2949181818301,1
AMD,2023-01-04,32.75778549708279,22.010000228881836,40,False,6.804815414915866,1
AMD,2023-01-05,33.40041669976702,22.459999084472656,40,False,13.588963535828281,1
AMD,2023-02-23,34.844191716160495,21.139999389648438,40,False,0.8652068230799337,1
AMD,2023-02-28,34.67167422373825,20.700000762939453,45,False,4.492235552356316,1
AMD,2023-04-13,30.601619410957696,17.799999237060547,60,False,-2.1500660291853935,0
AMD,2023-04-14,33.78662765781705,17.06999969482422,60,False,-3.618528277737565,0
AMD,2023-04-17,32.85861141218615,16.950000762939453,60,False,-2.559255570786423,0
AMD,2023-04-19,31.169664848944677,16.459999084472656,60,False,-4.447409263309621,0
AMD,2023-04-20,23.589432131908012,17.170000076293945,80,True,-2.963043114926567,0
AMD,2023-04-21,20.54121747421209,16.770000457763672,80,True,1.062990431032751,1
AMD,2023-04-24,21.314631342631756,16.889999389648438,80,True,2.4209235514104144,1
AMD,2023-04-25,17.81334724391796,18.760000228881836,80,True,7.291169913893447,1
AMD,2023-04-26,31.171801969060596,18.84000015258789,60,False,-5.02676235990287,0
AMD,2023-04-28,32.94249201277955,15.779999732971191,60,False,0.5258963599243716,1
AMD,2023-05-03,27.580312043890416,18.34000015258789,65,True,18.86791641541481,1
AMD,2023-07-03,31.446016696576507,13.569999694824219,55,False,-3.885339329871451,0
AMD,2023-07-05,34.08543910555234,14.180000305175781,55,False,0.5528783674286997,1
AMD,2023-07-06,27.59624676194977,15.4399995803833,70,True,2.1501539829331007,1
AMD,2023-07-07,30.323496666038338,14.829999923706055,55,False,2.447648950498116,1
AMD,2023-08-24,32.43987980260657,17.200000762939453,60,False,3.8506857086755497,1
AMD,2023-08-25,31.513456837338097,15.680000305175781,60,False,7.041561807571828,1
AMD,2023-09-21,31.723093406510486,17.540000915527344,75,True,6.919156678439009,1
AMD,2023-09-22,20.75056369918707,17.200000762939453,85,True,6.881499954873949,1
AMD,2023-09-25,20.222228928551928,16.899999618530273,85,True,6.048469455508942,1
AMD,2023-09-26,20.294388381000033,18.940000534057617,95,True,4.293458509680925,1
AMD,2023-09-27,30.494516723007976,18.219999313354492,65,True,6.118078942256444,1
AMD,2023-10-26,23.00041198102761,20.68000030517578,60,False,15.1169039595475,1
AMD,2023-10-27,30.919634242313506,21.270000457763672,45,False,16.405682510378572,1
AMD,2023-10-30,25.164550247046904,19.75,70,True,16.188396387420624,1
AMD,2023-10-31,32.13115993427327,18.139999389648438,60,False,15.177661876388004,1
AMD,2024-03-21,29.570253271441217,12.920000076293945,65,True,1.0129913205599417,1
AMD,2024-03-22,27.403755502109107,13.0600004196167,65,True,2.053995305745704,1
AMD,2024-03-25,27.028429815381315,13.1899995803833,80,True,0.039182703642426375,1
AMD,2024-03-26,19.059304632745693,13.239999771118164,75,True,1.630409419735357,1
AMD,2024-03-27,20.515668349633714,12.779999732971191,75,True,-7.661893639636319,0
AMD,2024-03-28,23.534051535186478,13.010000228881836,75,True,-5.579260356662874,0
AMD,2024-04-01,33.15423811431829,13.649999618530273,55,False,-7.330644000143149,0
AMD,2024-04-02,23.230978803390485,14.609999656677246,75,True,-4.432008004588395,0
AMD,2024-04-03,32.04407537777611,14.329999923706055,55,False,-7.539970437943355,0
AMD,2024-04-04,27.048660839625725,16.350000381469727,70,True,2.8161358725081964,1
AMD,2024-04-05,27.967555209666585,16.030000686645508,70,True,-4.189648789087663,0
AMD,2024-04-08,27.902029174667092,15.1899995803833,70,True,-5.638603246862073,0
AMD,2024-04-10,34.47596713585696,15.800000190734863,75,True,-7.8497039398697455,0
AMD,2024-04-12,33.333343690208466,17.309999465942383,60,False,-10.191082504930982,0
AMD,2024-04-15,32.06661019472061,19.229999542236328,60,False,-7.285433758089576,0
AMD,2024-04-17,29.092405366202144,18.209999084472656,75,True,-1.4803263966046698,0
AMD,2024-04-18,29.277438693562885,18.0,75,True,-0.8511783006404539,0
AMD,2024-04-19,22.571007529264833,18.709999084472656,85,True,7.337694047750731,1
AMD,2024-04-22,26.610649711825957,16.940000534057617,70,True,7.777178152625042,1
AMD,2024-04-23,28.35004798798215,15.6899995803833,70,True,4.0126094693074155,1
AMD,2024-04-25,32.944302916353465,15.369999885559082,60,False,-4.942762172372916,0
AMD,2024-05-01,29.11956446481865,15.390000343322754,65,True,6.480897322958867,1
AMD,2024-06-17,31.155467809589325,12.75,55,False,1.1679331911619961,1
AMD,2024-06-18,33.755784550350995,12.300000190734863,55,False,1.8819041010350368,1
AMD,2024-07-25,25.827821261695078,18.459999084472656,70,True,-4.178725948544615,0
AMD,2024-07-26,19.925389859329286,16.389999389648438,80,True,-5.3503858841764345,0
AMD,2024-07-29,20.3524274535187,16.600000381469727,80,True,-3.527722844923975,0
AMD,2024-07-30,10.376032007336107,17.690000534057617,80,True,-5.966490624067267,0
AMD,2024-07-31,19.524876975034516,16.360000610351562,80,True,-10.942689663701477,0
AMD,2024-08-01,16.422592787959346,18.59000015258789,80,True,2.851979952892769,1
AMD,2024-08-02,16.823201412032176,23.389999389648438,65,True,1.3358522811026008,1
AMD,2024-08-05,20.06444739628799,38.56999969482422,100,True,1.4463705995451992,1
AMD,2024-08-06,24.73656243031536,27.709999084472656,95,True,8.411440177526131,1
AMD,2024-08-07,25.690697119280273,27.850000381469727,85,True,9.38835937122926,1
AMD,2024-08-09,31.039336114168734,20.3700008392334,40,False,10.642729449189204,1
AMD,2024-09-09,33.326818314134826,19.450000762939453,60,False,10.083249040899744,1
AMD,2024-10-24,24.20213749324762,19.079999923706055,80,True,-6.1066182013165715,0
AMD,2024-10-25,29.841339401793405,20.329999923706055,50,False,-9.197974467238923,0
AMD,2024-10-28,33.237883118100385,19.799999237060547,60,False,-12.012250922354307,0
AMD,2024-10-31,28.186804603239054,23.15999984741211,50,False,3.9911152270993178,1
AMD,2024-11-01,28.400059244341804,21.8799991607666,50,False,4.292962295001024,1
AMD,2024-11-04,32.947970458489266,21.979999542236328,40,False,4.718924790580692,1
AMD,2024-11-05,34.65534203662112,20.489999771118164,40,False,1.3906545035831108,1
AMD,2024-11-14,34.37556466421485,14.3100004196167,55,False,-0.9723356960058771,0
AMD,2024-11-15,27.620751185422108,16.139999389648438,70,True,2.557459127595374,1
AMD,2024-11-18,24.51492144286638,15.579999923706055,80,True,1.5835401446866681,1
AMD,2024-11-27,27.245314085994295,14.100000381469727,65,True,3.7580702515784825,1
AMD,2024-11-29,31.373212395989754,13.510000228881836,55,False,1.0278493493157237,1
JPM,2022-01-21,28.935595168855684,28.850000381469727,85,True,1.0545532199615737,1
JPM,2022-01-24,28.83472304163162,29.899999618530273,85,True,2.518151087903009,1
JPM,2022-01-25,19.036040675401622,31.15999984741211,100,True,3.1528989691271603,1
JPM,2022-01-26,24.51798955289894,31.959999084472656,100,True,1.3656547516543993,1
JPM,2022-01-27,18.411914146020862,30.489999771118164,100,True,2.3329850152905562,1
JPM,2022-01-28,17.535481199209443,27.65999984741211,80,True,4.058444412550388,1
JPM,2022-01-31,22.043084608808243,24.829999923706055,60,False,3.008054712228292,1
JPM,2022-02-01,27.216833876343927,21.959999084472656,50,False,3.1757016652089742,1
JPM,2022-02-02,24.390937843547064,22.09000015258789,60,False,4.4417523371390155,1
JPM,2022-02-03,23.71466936461428,24.350000381469727,60,False,4.875587507371271,1
JPM,2022-02-28,32.17343013346438,30.149999618530273,90,True,-8.87869143520026,0
JPM,2022-03-01,21.390975464409465,33.31999969482422,100,True,-5.972884132048318,0
JPM,2022-03-02,26.11699391864674,30.739999771118164,100,True,-4.19298963934569,0
JPM,2022-03-03,25.87438515478496,30.479999542236328,100,True,-4.649658265732248,0
JPM,2022-03-04,24.623078267520143,31.979999542236328,100,True,-4.099712071319073,0
JPM,2022-03-07,22.430224832757077,36.45000076293945,100,True,0.7429718666048579,1
JPM,2022-03-08,17.7018061091986,35.130001068115234,100,True,3.257981966856538,1
JPM,2022-03-09,26.442318400814955,32.45000076293945,100,True,3.717001045300816,1
JPM,2022-03-10,27.644497098539944,30.229999542236328,100,True,6.286952287179326,1
JPM,2022-03-11,24.744728357153562,30.75,100,True,8.6973408716444,1
JPM,2022-03-14,26.934549870764386,31.770000457763672,100,True,7.282782165010238,1
JPM,2022-03-15,32.445346617313945,29.829999923706055,65,True,7.65397675878654,1
JPM,2022-04-06,30.519154969274325,22.100000381469727,40,False,-3.1865585168018518,0
JPM,2022-04-07,29.982547407283107,21.549999237060547,50,False,-3.791266141352989,0
JPM,2022-04-11,27.94004024577903,24.3700008392334,55,False,-1.41353297238751,0
JPM,2022-04-12,30.041847820553286,24.260000228881836,40,False,0.03041655810043231,1
JPM,2022-04-13,21.138131661079512,21.81999969482422,75,True,2.5608689058103096,1
JPM,2022-04-14,15.463232349880101,22.700000762939453,60,False,0.5470731022181541,1
JPM,2022-04-18,24.9041343978179,22.170000076293945,60,False,-1.3155908618322054,0
JPM,2022-04-19,31.966522329089003,21.3700008392334,40,False,-6.177561169221956,0
JPM,2022-04-20,34.04425938880918,20.31999969482422,40,False,-7.7215310693434125,0
JPM,2022-04-22,34.63192047654893,28.209999084472656,75,True,-5.874906269838942,0
JPM,2022-04-25,32.94212389926351,27.020000457763672,75,True,-4.985405406760224,0
JPM,2022-04-26,30.184313448459662,33.52000045776367,90,True,0.008129081107965952,1
JPM,2022-04-27,30.476912397738133,31.600000381469727,90,True,4.6779546211585865,1
JPM,2022-04-29,25.54516511823101,33.400001525878906,100,True,3.652804451451308,1
JPM,2022-05-02,28.721550094035564,32.34000015258789,100,True,1.1706008336404006,1
JPM,2022-05-09,34.305030478558436,34.75,90,True,-2.9541824140174033,0
JPM,2022-05-10,30.17804031832955,32.9900016784668,90,True,2.767245862240708,1
JPM,2022-05-11,30.434756264780574,32.560001373291016,90,True,1.6505639575485453,1
JPM,2022-05-12,34.38944817855463,31.770000457763672,90,True,0.228730863181692,1
JPM,2022-06-14,28.719757822438808,32.689998626708984,100,True,0.9819340007751531,1
JPM,2022-06-15,29.86045907807447,29.6200008392334,85,True,-1.2910637744164233,0
JPM,2022-06-16,22.538652996046423,32.95000076293945,100,True,3.429430654919785,1
JPM,2022-06-17,17.099638723245477,31.1299991607666,100,True,2.9638057987893873,1
JPM,2022-06-21,22.25988425689549,30.190000534057617,100,True,-0.008626463448846433,0
JPM,2022-06-22,23.592753153931028,28.950000762939453,95,True,0.10418886118568338,1
JPM,2022-06-23,16.592821023065227,29.049999237060547,95,True,-1.1499310606530422,0
JPM,2022-06-24,27.568158671412064,27.229999542236328,75,True,-2.787244569457248,0
JPM,2022-06-27,27.085508271822704,26.950000762939453,75,True,-2.3748106746280584,0
JPM,2022-06-28,25.724006174144378,28.360000610351562,85,True,-2.5386659535804212,0
JPM,2022-06-29,27.15826066870011,28.15999984741211,85,True,0.37706671466510855,1
JPM,2022-06-30,27.15829334279772,28.709999084472656,85,True,2.4523403346915273,1
JPM,2022-08-31,33.555656766299705,25.8700008392334,75,True,4.2820641213559,1
JPM,2022-09-01,29.15751168195696,25.559999465942383,85,True,4.069500309641083,1
JPM,2022-09-02,26.6666843482097,25.469999313354492,85,True,6.041682064487319,1
JPM,2022-09-06,21.919366536750346,26.90999984741211,95,True,2.3298683467349424,1
JPM,2022-09-07,32.14103336793764,24.639999389648438,45,False,0.18981377325868465,1
JPM,2022-09-27,29.956069474235434,32.599998474121094,100,True,6.5375614921708625,1
JPM,2022-09-28,28.355810570354407,30.18000030517578,100,True,3.137013034508196,1
JPM,2022-09-29,24.75753713368448,31.84000015258789,100,True,2.7765067075165017,1
JPM,2022-09-30,19.100725966976484,31.6200008392334,100,True,2.3236358266145896,1
JPM,2022-10-03,32.72150711856939,30.100000381469727,90,True,-1.6714535687424426,0
JPM,2022-10-07,32.47867358752033,31.360000610351562,90,True,4.916012646238022,1
JPM,2022-10-10,33.885995209556285,32.45000076293945,90,True,10.353358220312114,1
JPM,2022-10-11,34.200937040322785,33.630001068115234,90,True,16.555518950784265,1
JPM,2022-12-15,34.629536594150125,22.829999923706055,40,False,0.4304615815532653,1
JPM,2022-12-19,32.50802793717716,22.420000076293945,40,False,1.2916995314463442,1
JPM,2022-12-20,28.70955042248154,21.479999542236328,55,False,1.3543512226636079,1
JPM,2023-03-09,28.803655404528484,22.610000610351562,50,False,0.3145615554715153,1
JPM,2023-03-15,34.70926012580722,26.139999389648438,75,True,-0.8420181147158479,0
JPM,2023-03-17,30.650943967958085,25.510000228881836,65,True,-0.7153536952065775,0
JPM,2023-03-20,30.879973807234634,24.149999618530273,40,False,1.0618215897544525,1
JPM,2023-03-23,31.160383421131556,22.610000610351562,40,False,1.5058353716342232,1
JPM,2023-03-24,30.417690435215533,21.739999771118164,40,False,4.323106004101729,1
JPM,2023-08-15,29.13916319789145,16.459999084472656,70,True,-2.9503539418856306,0
JPM,2023-08-16,31.205831761755732,16.780000686645508,60,False,-1.8776349499960099,0
JPM,2023-08-17,24.41293708759582,17.889999389648438,85,True,-0.9419563414178711,0
JPM,2023-08-18,20.94396996383651,17.299999237060547,85,True,-1.288857017310019,0
