ticker,date,rsi,fwd_5d,win
NVDA,2022-08-30,32.33913404474981,-11.313188298252763,0
NVDA,2022-08-31,31.414772113173186,-7.286619315497789,0
NVDA,2022-09-01,20.367633242673335,3.259478923085779,1
NVDA,2022-09-02,16.423522029643806,6.318670493266754,1
NVDA,2022-09-06,16.364335079389036,-2.4515224983645667,0
NVDA,2022-09-07,20.240607895594565,-4.273012119313613,0
NVDA,2022-09-08,18.540208626062807,-7.58398704157125,0
NVDA,2022-09-09,25.540534934351754,-8.264402527895376,0
NVDA,2022-09-12,30.18705224066312,-7.742162238525685,0
NVDA,2022-09-13,23.376427807443605,0.3426955903121698,1
NVDA,2022-09-14,22.9516489036197,1.013098085002051,1
NVDA,2022-09-15,14.773569182918962,-2.8463258207135245,0
NVDA,2022-09-16,23.103316063360126,-5.167450094886816,0
NVDA,2022-09-19,27.679640700061427,-8.623514700032286,0
NVDA,2022-09-20,28.344727286402247,-5.790825490740459,0
NVDA,2022-09-21,31.6874446060811,-3.95896889241687,0
NVDA,2022-09-22,34.877610085242225,-2.7147488214030235,0
NVDA,2022-09-27,34.973411764290674,6.074264723360234,1
NVDA,2022-09-29,25.89544537427396,7.44681640778686,1
NVDA,2022-09-30,23.463442803153953,-0.5189778207305151,0
NVDA,2022-10-10,34.41639283876471,1.8680168754828141,1
NVDA,2022-10-11,32.664051682988074,3.2884440250380065,1
NVDA,2022-12-29,30.776149351056176,1.7530578787716022,1
NVDA,2022-12-30,31.6863593204489,6.938547599892453,1
NVDA,2023-01-03,24.37122487224515,11.135175601723034,1
NVDA,2023-01-04,23.11054606926932,8.488702995815988,1
NVDA,2023-01-05,22.79330781969304,15.7448288747837,1
NVDA,2023-01-06,32.94772268886386,13.729068059996363,1
NVDA,2023-08-11,32.57909052577617,5.9821205317681425,1
NVDA,2023-09-18,34.9784441438957,-3.9667070440750463,0
NVDA,2023-09-19,17.263905399665333,-3.697144262013541,0
NVDA,2023-09-20,10.266152467576674,0.5421595396600809,1
NVDA,2023-09-21,8.187967739007235,5.051561924609982,1
NVDA,2023-09-22,14.50639165469346,4.539766879067364,1
NVDA,2023-09-25,19.268907082775755,6.063199641771844,1
NVDA,2023-09-26,21.74677851486048,3.8319219019504747,1
NVDA,2023-09-27,28.68605964524744,3.703950050132332,1
NVDA,2023-10-26,31.383567818332594,7.885735910894742,1
NVDA,2023-10-27,33.2936876204636,11.123443306439174,1
NVDA,2023-10-30,33.92276374882509,11.151311680359166,1
NVDA,2023-10-31,28.1571339584208,12.690048243339636,1
NVDA,2023-11-01,34.802637857167966,10.038976043941904,1
NVDA,2023-12-04,34.691802326302366,2.4634132389547814,1
NVDA,2023-12-05,34.84643942583345,2.34290402264683,1
NVDA,2023-12-06,33.86491574311934,5.680961836302489,1
NVDA,2023-12-11,33.53780060897738,7.399136653334071,1
NVDA,2024-04-15,31.21431614284407,-7.538280267073183,0
NVDA,2024-04-19,28.53638408231248,15.13781038653985,1
NVDA,2024-07-29,30.014139906138894,-9.982971349103353,0
NVDA,2024-07-30,21.043850327421524,0.501299384368914,1
NVDA,2024-08-01,34.73089318640551,-3.882431735707148,0
NVDA,2024-08-02,34.13757093068608,-2.3492042665481105,0
NVDA,2024-08-05,31.873509070713126,8.531612169066815,1
NVDA,2024-08-07,33.96007501073309,19.38126143770422,1
NVDA,2024-09-06,30.43710362383412,15.832139964714443,1
NVDA,2024-09-09,28.136030198168385,9.692854089957127,1
NVDA,2024-09-10,31.82764577425769,6.937926203962208,1
NVDA,2024-11-27,32.02334105180644,7.189313158756927,1
AMD,2020-03-09,28.86406455101364,-10.538482378205849,0
AMD,2020-03-10,29.084159978849215,-7.7126485624063985,0
AMD,2020-03-11,31.344729284448462,-14.398253219266376,0
AMD,2020-03-12,28.83417497701393,2.076394278755722,1
AMD,2020-06-29,28.005744294840852,5.2704884451390654,1
AMD,2020-06-30,34.08042249862511,1.5586384438529555,1
AMD,2020-09-21,30.625763885940145,1.9758799939544325,1
AMD,2020-09-22,27.45953418439514,5.238095051065894,1
AMD,2020-09-23,26.622408672405243,9.714966118976287,1
AMD,2020-10-27,28.672866011564494,-2.9158157992501987,0
AMD,2020-10-28,25.473088728938663,6.479053467774443,1
AMD,2020-10-30,27.89783956238155,14.065607928165935,1
AMD,2020-11-02,23.49699831587671,11.271761904051836,1
AMD,2020-11-03,31.63217890901558,1.8412065800487598,1
AMD,2021-01-06,23.414209812837584,1.6052218740725044,1
AMD,2021-01-29,34.41421770488175,2.638956273163684,1
AMD,2021-02-01,32.89333436401387,4.346335157912629,1
AMD,2021-03-03,29.877419325529715,-4.130600967195108,0
AMD,2021-03-04,26.220094482792845,4.475888561972474,1
AMD,2021-03-05,25.411165434548124,3.222117316423523,1
AMD,2021-03-08,23.692130394251024,11.546783425150497,1
AMD,2021-03-09,34.288075413943346,5.373744156756133,1
AMD,2021-03-10,34.56413232610673,6.591848338023132,1
AMD,2021-05-13,24.1857873326004,6.7998378296902695,1
AMD,2021-05-14,19.22637600325659,3.4589113255447224,1
AMD,2021-05-17,19.72478187984055,3.7374425431995872,1
AMD,2021-05-18,20.89916544801838,4.594301527108735,1
AMD,2021-05-19,28.831319367425024,2.7679298019670284,1
AMD,2021-08-24,32.860658536791874,2.8518343254144707,1
AMD,2021-09-17,18.822569319238582,1.848292115041117,1
AMD,2021-09-20,15.863056949597492,6.509109218817644,1
AMD,2021-09-21,23.63150949421403,-1.2643484298933028,0
AMD,2021-09-22,32.2580598461188,-3.8608918234713907,0
AMD,2021-12-17,31.68586507582897,12.058076668131811,1
AMD,2021-12-20,32.46854192351829,12.776134355544833,1
AMD,2022-01-14,32.35770354410924,-14.86704074925913,0
AMD,2022-01-18,30.086346140628223,-15.765933886981554,0
AMD,2022-01-19,30.79732641484543,-13.689876512897525,0
AMD,2022-01-20,28.97687544149656,-15.82574535410618,0
AMD,2022-01-21,28.049006457014826,-11.421597486467316,0
AMD,2022-01-24,18.25202547518802,-1.956576678263855,0
AMD,2022-01-25,18.39757238399939,5.084137195643756,1
AMD,2022-01-26,21.61981817801137,10.884295141727506,1
AMD,2022-01-27,18.18353999585689,17.03704056227895,1
AMD,2022-01-28,23.897775047773024,17.44583901846721,1
AMD,2022-02-01,32.14472358874794,9.80475857846308,1
AMD,2022-04-08,31.368637631275476,-7.039604564704516,0
AMD,2022-04-11,29.532102740105685,-0.4518870586369572,0
AMD,2022-04-12,28.584438573751513,-1.135648631317887,0
AMD,2022-04-13,21.49112350587876,-8.072436629930724,0
AMD,2022-04-14,19.61635599699214,-5.286909840984588,0
AMD,2022-04-18,20.090814886685763,-3.408240461225298,0
AMD,2022-04-19,20.18140656259321,-12.142779950489613,0
AMD,2022-04-20,20.697674294817844,-9.689420661800096,0
AMD,2022-04-21,23.866991974711894,-0.23372185647074772,0
AMD,2022-04-22,23.513870781257936,-2.9725468172509872,0
AMD,2022-04-25,23.935904287413592,-0.9372654985479789,0
AMD,2022-04-26,22.84354408604453,7.010325662967132,1
AMD,2022-04-27,24.63495276708855,17.088674927605663,1
AMD,2022-04-28,33.10129549525131,4.71887927904433,1
AMD,2022-04-29,32.02507954962836,11.482694200526943,1
AMD,2022-06-16,30.617460261800858,6.130406571860703,1
AMD,2022-06-17,24.169786685574095,5.627073659994641,1
AMD,2022-06-21,28.42130581625132,-3.592316628883907,0
AMD,2022-06-22,28.83450519490171,-6.877614491021456,0
AMD,2022-06-23,12.862025185660471,-7.230376152380568,0
AMD,2022-06-24,24.42789717903368,-15.399636403460736,0
AMD,2022-06-27,24.253644924277538,-12.720527214516675,0
AMD,2022-06-28,21.41858267761387,-6.7219613607712,0
AMD,2022-06-29,21.717538899606097,1.6797092240937728,1
AMD,2022-06-30,22.56083544177531,3.7661791649589382,1
AMD,2022-07-01,23.23463399873752,4.452285680494983,1
AMD,2022-07-05,32.249328781275395,1.5425581239155717,1
AMD,2022-07-06,32.55396604829569,2.879891457052386,1
AMD,2022-08-24,30.590294730132925,-8.476221638963043,0
AMD,2022-08-30,30.844678059503934,-8.43110377871773,0
AMD,2022-08-31,29.771001791450885,-2.4625944381383102,0
AMD,2022-09-01,21.608363573008916,3.7896210953449083,1
AMD,2022-09-02,19.889835060066233,5.483551399576525,1
AMD,2022-09-06,19.48865301352309,-2.146852661584797,0
AMD,2022-09-07,22.687368465015908,-2.7132315607952817,0
AMD,2022-09-08,24.88623176518479,-7.393084328865807,0
AMD,2022-09-09,34.25314764047104,-10.462252933053652,0
AMD,2022-09-13,29.81723115892906,-2.3107864565814817,0
AMD,2022-09-14,30.14551567724081,-3.8347239616979722,0
AMD,2022-09-15,20.53416741072651,-9.339946934607756,0
AMD,2022-09-16,24.68069506793772,-11.17501347932789,0
AMD,2022-09-19,27.92009999287079,-13.63813214684334,0
AMD,2022-09-20,27.951694469418513,-10.737543961534469,0
AMD,2022-09-21,29.393079730123162,-8.21697431625089,0
AMD,2022-09-22,26.799255436741092,-7.71223109403103,0
AMD,2022-09-23,27.343155272676498,-6.768685309138112,0
AMD,2022-09-26,27.20262558964015,-0.2865798381003426,0
AMD,2022-09-27,27.149125954095766,1.0867997273090513,1
AMD,2022-09-28,21.43420668425098,-0.6143916986473985,0
AMD,2022-09-29,10.227668837870539,5.784220641996773,1
AMD,2022-09-30,10.239134376664296,-7.76515457109822,0
AMD,2022-10-03,25.06847301177436,-12.554831584377457,0
AMD,2022-10-04,29.480010609686488,-15.125184428529714,0
AMD,2022-10-05,30.639419461063653,-14.851344722848836,0
AMD,2022-10-06,30.721266792487185,-13.131908692393711,0
AMD,2022-10-07,21.006010954614524,-4.277891955420787,0
AMD,2022-10-10,21.614583171645364,0.25946671444110336,1
AMD,2022-10-11,22.03783323683699,0.5032050936235821,1
AMD,2022-10-12,27.03980337389514,-1.0717354334280893,0
AMD,2022-10-13,31.902081658726274,-1.9850665018765756,0
AMD,2022-10-14,30.274171578004967,5.148375292844842,1
AMD,2022-10-17,33.19956611825589,1.2767454971631231,1
AMD,2022-10-18,30.121855308224895,6.129149109091658,1
AMD,2022-10-19,34.799824050651395,4.3683383190576075,1
AMD,2022-10-21,32.467531037762754,5.42332309292699,1
AMD,2022-10-24,25.941419255004746,2.3168664270447614,1
AMD,2022-10-26,32.72340372343733,-1.8416180856376196,0
AMD,2022-12-14,33.85214084789504,-1.8134339104393438,0
AMD,2022-12-15,32.26205378109205,-4.0132244369981525,0
AMD,2022-12-16,33.40444119247685,-1.3606588735883718,0
AMD,2022-12-19,31.712389102718987,-2.0436537466601457,0
AMD,2022-12-20,18.984268340717563,-3.812456941716591,0
AMD,2022-12-21,28.471018724176247,-4.225769204278274,0
AMD,2022-12-22,26.910317002918376,1.4249859442803325,1
AMD,2022-12-23,30.5389258683242,-0.7749535431101573,0
AMD,2022-12-27,33.552648443727946,2.1969388245438815,1
AMD,2022-12-28,32.677357123528026,-0.3835669888765936,0
AMD,2023-01-03,33.86705757580805,6.2949181818301,1
AMD,2023-01-04,32.75778549708279,6.804815414915866,1
AMD,2023-01-05,33.40041669976702,13.588963535828281,1
AMD,2023-02-23,34.844191716160495,0.8652068230799337,1
AMD,2023-02-28,34.67167422373825,4.492235552356316,1
AMD,2023-04-13,30.601619410957696,-2.1500660291853935,0
AMD,2023-04-14,33.78662765781705,-3.618528277737565,0
AMD,2023-04-17,32.85861141218615,-2.559255570786423,0
AMD,2023-04-19,31.169664848944677,-4.447409263309621,0
AMD,2023-04-20,23.589432131908012,-2.963043114926567,0
AMD,2023-04-21,20.54121747421209,1.062990431032751,1
AMD,2023-04-24,21.314631342631756,2.4209235514104144,1
AMD,2023-04-25,17.81334724391796,7.291169913893447,1
AMD,2023-04-26,31.171801969060596,-5.02676235990287,0
AMD,2023-04-28,32.94249201277955,0.5258963599243716,1
AMD,2023-05-03,27.580312043890416,18.86791641541481,1
AMD,2023-07-03,31.446016696576507,-3.885339329871451,0
AMD,2023-07-05,34.08543910555234,0.5528783674286997,1
AMD,2023-07-06,27.59624676194977,2.1501539829331007,1
AMD,2023-07-07,30.323496666038338,2.447648950498116,1
AMD,2023-08-24,32.43987980260657,3.8506857086755497,1
AMD,2023-08-25,31.513456837338097,7.041561807571828,1
AMD,2023-09-21,31.723093406510486,6.919156678439009,1
AMD,2023-09-22,20.75056369918707,6.881499954873949,1
AMD,2023-09-25,20.222228928551928,6.048469455508942,1
AMD,2023-09-26,20.294388381000033,4.293458509680925,1
AMD,2023-09-27,30.494516723007976,6.118078942256444,1
AMD,2023-10-26,23.00041198102761,15.1169039595475,1
AMD,2023-10-27,30.919634242313506,16.405682510378572,1
AMD,2023-10-30,25.164550247046904,16.188396387420624,1
AMD,2023-10-31,32.13115993427327,15.177661876388004,1
AMD,2024-03-21,29.570253271441217,1.0129913205599417,1
AMD,2024-03-22,27.403755502109107,2.053995305745704,1
AMD,2024-03-25,27.028429815381315,0.039182703642426375,1
AMD,2024-03-26,19.059304632745693,1.630409419735357,1
AMD,2024-03-27,20.515668349633714,-7.661893639636319,0
AMD,2024-03-28,23.534051535186478,-5.579260356662874,0
AMD,2024-04-01,33.15423811431829,-7.330644000143149,0
AMD,2024-04-02,23.230978803390485,-4.432008004588395,0
AMD,2024-04-03,32.04407537777611,-7.539970437943355,0
AMD,2024-04-04,27.048660839625725,2.8161358725081964,1
AMD,2024-04-05,27.967555209666585,-4.189648789087663,0
AMD,2024-04-08,27.902029174667092,-5.638603246862073,0
AMD,2024-04-10,34.47596713585696,-7.8497039398697455,0
AMD,2024-04-12,33.333343690208466,-10.191082504930982,0
AMD,2024-04-15,32.06661019472061,-7.285433758089576,0
AMD,2024-04-17,29.092405366202144,-1.4803263966046698,0
AMD,2024-04-18,29.277438693562885,-0.8511783006404539,0
AMD,2024-04-19,22.571007529264833,7.337694047750731,1
AMD,2024-04-22,26.610649711825957,7.777178152625042,1
AMD,2024-04-23,28.35004798798215,4.0126094693074155,1
AMD,2024-04-25,32.944302916353465,-4.942762172372916,0
AMD,2024-05-01,29.11956446481865,6.480897322958867,1
AMD,2024-06-17,31.155467809589325,1.1679331911619961,1
AMD,2024-06-18,33.755784550350995,1.8819041010350368,1
AMD,2024-07-25,25.827821261695078,-4.178725948544615,0
AMD,2024-07-26,19.925389859329286,-5.3503858841764345,0
AMD,2024-07-29,20.3524274535187,-3.527722844923975,0
AMD,2024-07-30,10.376032007336107,-5.966490624067267,0
AMD,2024-07-31,19.524876975034516,-10.942689663701477,0
AMD,2024-08-01,16.422592787959346,2.851979952892769,1
AMD,2024-08-02,16.823201412032176,1.3358522811026008,1
AMD,2024-08-05,20.06444739628799,1.4463705995451992,1
AMD,2024-08-06,24.73656243031536,8.411440177526131,1
AMD,2024-08-07,25.690697119280273,9.38835937122926,1
AMD,2024-08-09,31.039336114168734,10.642729449189204,1
AMD,2024-09-09,33.326818314134826,10.083249040899744,1
AMD,2024-10-24,24.20213749324762,-6.1066182013165715,0
AMD,2024-10-25,29.841339401793405,-9.197974467238923,0
AMD,2024-10-28,33.237883118100385,-12.012250922354307,0
AMD,2024-10-31,28.186804603239054,3.9911152270993178,1
AMD,2024-11-01,28.400059244341804,4.292962295001024,1
AMD,2024-11-04,32.947970458489266,4.718924790580692,1
AMD,2024-11-05,34.65534203662112,1.3906545035831108,1
AMD,2024-11-14,34.37556466421485,-0.9723356960058771,0
AMD,2024-11-15,27.620751185422108,2.557459127595374,1
AMD,2024-11-18,24.51492144286638,1.5835401446866681,1
AMD,2024-11-27,27.245314085994295,3.7580702515784825,1
AMD,2024-11-29,31.373212395989754,1.0278493493157237,1
META,2020-01-31,32.71984635260053,5.160714711059633,1
META,2020-02-03,30.38082441696713,4.343994533209394,1
META,2020-02-25,33.97149668610412,-5.5292945592025795,0
META,2020-02-26,34.213758959857955,-2.7586303622005537,0
META,2020-02-27,27.836117126891338,-2.4137123778047664,0
META,2020-02-28,29.66829129558809,-5.912616061595621,0
META,2020-03-02,34.04381493333112,-13.714120962355537,0
META,2020-03-03,31.236792850719354,-4.142237310876473,0
META,2020-03-04,33.914647002321715,-11.222350373870016,0
META,2020-03-05,27.89631206920754,-16.579340059624336,0
META,2020-03-06,25.04900883966532,-5.969400932732416,0
META,2020-03-09,17.487911253208352,-13.85840918949226,0
META,2020-03-10,26.22793273367634,-16.145700574604216,0
META,2020-03-11,24.720655121906773,-13.6748049723741,0
META,2020-03-12,21.883533678732377,-0.8675015714022405,0
META,2020-03-16,29.815496982587177,1.431428862178108,1
META,2020-03-17,31.44031919687488,7.736574343107416,1
META,2020-03-18,32.70831535240853,6.294209692188568,1
META,2020-03-19,34.53370968351861,6.667538304572629,1
META,2020-03-20,31.55355629757767,4.715148386778978,1
META,2020-03-23,33.945094508510834,12.0526572707216,1
META,2020-07-28,30.694183897994307,8.565095995547157,1
META,2020-07-29,34.89625989060812,6.785550472915602,1
META,2020-09-16,23.95196740220463,-5.502427719995651,0
META,2020-09-17,24.58293261994146,-2.0759899276653893,0
META,2020-09-18,23.4267078264143,0.9068451475509498,1
META,2020-09-21,22.297290785382174,3.4938632917944856,1
META,2020-09-22,26.25188883896824,2.763505954920298,1
META,2020-09-23,18.294961116453152,5.1722610240490186,1
META,2020-09-24,21.695846027172536,6.852904264515791,1
META,2020-09-25,30.16908280070082,2.0092450331764766,1
META,2020-11-25,32.28147918273466,2.271493071391384,1
META,2020-12-21,30.641610520053675,1.4626594159861561,1
META,2020-12-22,24.63376050146023,1.7896529561651109,1
META,2020-12-23,30.713053230955055,1.8835610354078103,1
META,2020-12-24,32.00694452561176,0.5759316338328047,1
META,2021-01-11,33.22477441541194,1.6586219391662826,1
META,2021-01-12,32.04835553603111,6.527534401364399,1
META,2021-01-14,31.35894764241604,11.748902564655594,1
META,2021-07-19,30.404681341071978,10.538645915254264,1
META,2021-09-20,23.09163770038417,-0.5960142116563594,0
META,2021-09-21,26.642333613242116,-4.707965435553918,0
META,2021-09-22,16.791944390143414,-1.0489161724847706,0
META,2021-09-23,23.08107272359976,-1.8990603651981797,0
META,2021-09-24,30.73737193587381,-2.819008769444631,0
META,2021-09-27,24.08475867569024,-7.735149864802226,0
META,2021-09-28,20.929076706490875,-2.257440830326718,0
META,2021-09-29,20.059199110335626,-1.757899453667422,0
META,2021-09-30,19.123128517517884,-2.996553961585968,0
META,2021-10-01,24.262363976777195,-3.7783210800639955,0
META,2021-10-04,19.269325669165866,-0.23911638470043295,0
META,2021-10-05,26.174943640028346,-2.760082397847885,0
META,2021-10-06,27.022596331938303,-2.727478880665124,0
META,2021-10-07,28.3166133526843,-0.20958556421902808,0
META,2021-10-08,32.591252796411254,-1.6027757772190232,0
META,2021-10-11,29.06256001324209,3.0388654142014193,1
META,2021-10-12,34.78872893986225,5.009728351250664,1
META,2021-10-13,32.70342958076064,5.003997346023592,1
META,2021-10-14,29.264920989648218,4.063562791740094,1
META,2021-10-15,26.78048217673276,-0.046196430781619835,0
META,2021-12-03,28.18705087524573,7.466428677947756,1
META,2021-12-06,31.986415972978122,5.228549018819262,1
META,2022-01-18,31.363727805314767,-5.6577139699411365,0
META,2022-01-19,34.10920577504078,-7.810008787769551,0
META,2022-01-20,31.48653488405408,-6.924447354171148,0
META,2022-01-21,29.38115586219118,-0.4815738135103387,0
META,2022-01-24,32.203842264320855,1.473873682674376,1
META,2022-01-25,29.869469563020104,6.280203475181145,1
META,2022-01-26,32.31567498513509,9.629020809984713,1
META,2022-01-27,24.86718720324656,-19.304914824471,0
META,2022-01-28,31.577740855533733,-21.417926098506467,0
META,2022-02-03,23.94576115534241,-4.075521710995833,0
META,2022-02-04,21.358225894421693,-7.398038061210698,0
META,2022-02-07,21.562773092955922,-3.205721432156161,0
META,2022-02-08,20.27744598274829,0.37243142140983565,1
META,2022-02-09,25.979996726498996,-6.6637852169309735,0
META,2022-02-10,27.455571071202982,-8.927082883489469,0
META,2022-02-11,23.705319397975273,-6.098833777964652,0
META,2022-02-14,24.682189634997926,-7.17500958836178,0
META,2022-02-15,27.078008962641505,-10.203618358524436,0
META,2022-02-16,26.341952067036445,-4.128563079784997,0
META,2022-02-17,21.82591935285987,1.3335793253112627,1
META,2022-02-18,15.852582180048614,2.36225531180998,1
META,2022-02-22,12.322771107114079,0.6977529126199977,1
META,2022-02-23,9.768076054385418,4.867731168393452,1
META,2022-02-24,30.838656546996376,-2.230259027213366,0
META,2022-02-25,33.5558093979283,-4.950588867402084,0
META,2022-03-02,31.591931006606714,-4.617749087277046,0
META,2022-03-03,31.013603354812318,-3.823220878743283,0
META,2022-03-04,33.88990622009764,-6.22313113595494,0
META,2022-03-07,28.78000028905805,-0.4480687220115853,0
META,2022-03-08,28.296828174296095,0.9143969515687411,1
META,2022-04-20,29.360425726149913,-12.708306005139224,0
META,2022-04-21,26.61301326293193,9.390118641918654,1
META,2022-04-22,22.760113142431166,8.88598734699617,1
META,2022-04-25,15.826295532978477,12.90977519417491,1
META,2022-04-26,14.956622063125238,17.17602956945694,1
META,2022-04-27,15.498796009254747,27.699350491204576,1
META,2022-05-24,24.51297877383702,4.060026345248202,1
META,2022-05-25,32.55314235992711,8.176030396749013,1
META,2022-06-13,32.59284060406671,-4.389375458126965,0
META,2022-06-16,31.049788461090642,5.774848843924185,1
META,2022-06-17,30.51035641262628,3.5116554544970757,1
META,2022-06-21,28.659740267188766,2.31135173043191,1
META,2022-06-22,29.989013742386703,5.190884098143189,1
META,2022-06-23,23.120248646854165,1.5747886692492719,1
META,2022-06-27,33.52407481553976,-0.7669996420879843,0
META,2022-06-28,28.818904526223506,5.657238079974181,1
META,2022-06-29,30.72389521765949,5.032333927834842,1
META,2022-06-30,34.80700933476582,5.972095143550238,1
META,2022-08-30,25.553971644965827,2.055231668555235,1
META,2022-08-31,34.90876323926811,-0.5339829172997024,0
META,2022-09-01,34.116721973601614,2.2919458160578277,1
META,2022-09-02,30.33837571315567,5.389229878490642,1
META,2022-09-06,30.13102424005328,-3.4123948209745625,0
META,2022-09-15,33.08710906491807,-4.500149544006371,0
META,2022-09-21,29.33466957474137,-0.3588354443791575,0
META,2022-09-22,26.820273788872797,-4.488180378001971,0
META,2022-09-23,28.35403317900048,-3.3687065670381156,0
META,2022-09-26,27.025949451337524,1.642597774978194,1
META,2022-09-27,23.134231874086126,4.375005287564626,1
META,2022-09-28,31.033263076289458,-1.8572238482884695,0
META,2022-09-29,18.531401194491863,1.949998152685506,1
META,2022-09-30,18.34100479874644,-1.6435789642005316,0
META,2022-10-03,31.694494207201785,-3.4774012263921295,0
META,2022-10-07,31.682221939754214,-5.013097128303501,0
META,2022-10-10,33.89215382863205,0.1868675233179573,1
META,2022-10-11,32.792775884153414,3.3141533074801055,1
META,2022-10-12,30.753776332697555,4.494119670255392,1
META,2022-10-24,33.713794569416464,-28.1837991016492,0
META,2022-10-27,25.60119705200711,-9.219931814377347,0
META,2022-10-28,26.53004138480361,-8.477815501945575,0
META,2022-10-31,26.24863917881804,3.821387216833827,1
META,2022-11-01,28.60359828513498,1.3340276804328033,1
META,2022-11-02,24.30508880288555,12.07201192505314,1
META,2022-11-03,24.91714504026973,25.823873485107974,1
META,2022-11-04,19.12918754638541,24.485061492387672,1
META,2022-11-07,25.862979385736196,18.093462065494602,1
META,2022-11-08,25.348701603339578,21.36414021944917,1
META,2022-11-09,30.69610560712215,11.589646458528179,1
META,2023-02-23,29.711348827641103,1.4473411571369832,1
META,2023-02-24,30.142723354734215,8.721165795565188,1
META,2023-02-27,29.863475923149153,9.059808238212819,1
META,2023-02-28,29.58883524754947,5.470439741924205,1
