date,open,high,low,close,volume,dividends,stock_splits,returns,log_returns,realized_vol_5d,realized_vol_20d
2010-01-04 00:00:00-05:00,5.704999923706055,5.894000053405762,5.704999923706055,5.883999824523926,78858,0.0,0.0,,,,
2010-01-05 00:00:00-05:00,5.836999893188477,5.857999801635742,5.614999771118164,5.63700008392334,99492,0.0,0.0,-0.04197820325743651,-0.04288474892922662,,
2010-01-06 00:00:00-05:00,5.690000057220459,6.074999809265137,5.650000095367432,6.008999824523926,140611,0.0,0.0,0.06599250222853903,0.06390629216219962,,
2010-01-07 00:00:00-05:00,6.0329999923706055,6.107999801635742,5.763000011444092,5.806000232696533,135113,0.0,0.0,-0.03378259240396564,-0.034366410468512826,,
2010-01-08 00:00:00-05:00,5.827000141143799,5.853000164031982,5.620999813079834,5.749000072479248,101153,0.0,0.0,-0.009817457446227529,-0.00986596643263569,,
2010-01-11 00:00:00-05:00,5.576000213623047,5.625,5.370999813079834,5.453999996185303,120791,0.0,0.0,-0.051313284497268574,-0.05267665552446729,0.7522634510811191,
2010-01-12 00:00:00-05:00,5.485000133514404,5.605000019073486,5.354000091552734,5.591000080108643,109931,0.0,0.0,0.025119193989578736,0.02480889264868468,0.7468527003506461,
2010-01-13 00:00:00-05:00,5.5879998207092285,5.784999847412109,5.432000160217285,5.732999801635742,158387,0.0,0.0,0.025397910837507975,0.025080742953166032,0.5471826765371869,
2010-01-14 00:00:00-05:00,5.754000186920166,5.803999900817871,5.482999801635742,5.5879998207092285,160793,0.0,0.0,-0.025292165697466507,-0.025617510016064205,0.5257381847553938,
2010-01-15 00:00:00-05:00,5.586999893188477,5.73199987411499,5.519000053405762,5.690999984741211,105406,0.0,0.0,0.0184323849922583,0.018264567630020698,0.5542911633970693,
2010-01-19 00:00:00-05:00,5.639999866485596,5.686999797821045,5.443999767303467,5.557000160217285,150327,0.0,0.0,-0.023545918974381963,-0.02382755381037387,0.41464011106617693,
2010-01-20 00:00:00-05:00,5.59499979019165,5.625,5.464000225067139,5.495999813079834,72278,0.0,0.0,-0.010977208094063773,-0.011037902219570635,0.3763552307358895,
2010-01-21 00:00:00-05:00,5.486999988555908,5.736000061035156,5.480000019073486,5.614999771118164,115564,0.0,0.0,0.021652103727355376,0.021421026518006554,0.35896300283409044,
2010-01-22 00:00:00-05:00,5.6579999923706055,5.86899995803833,5.650000095367432,5.818999767303467,104038,0.0,0.0,0.03633125636702883,0.035686838257604096,0.3930694286810908,
2010-01-25 00:00:00-05:00,5.821000099182129,5.854000091552734,5.671000003814697,5.7220001220703125,85294,0.0,0.0,-0.016669470546843534,-0.01680996972401619,0.4148938262179103,
2010-01-26 00:00:00-05:00,5.706999778747559,5.7210001945495605,5.434000015258789,5.485000133514404,65645,0.0,0.0,-0.04141908135265082,-0.042301297892496696,0.4942889765599947,
2010-01-27 00:00:00-05:00,5.460000038146973,5.48199987411499,5.2230000495910645,5.27400016784668,109503,0.0,0.0,-0.03846854339683137,-0.039227998312522626,0.5592485457884935,
2010-01-28 00:00:00-05:00,5.230000019073486,5.257999897003174,5.059999942779541,5.138000011444092,107008,0.0,0.0,-0.025786907863925124,-0.026125218841367953,0.5006467615120066,
2010-01-29 00:00:00-05:00,5.190000057220459,5.284999847412109,5.093999862670898,5.13100004196167,79679,0.0,0.0,-0.0013623918775458321,-0.0013633207771391962,0.2607731206232885,
2010-02-01 00:00:00-05:00,5.247000217437744,5.449999809265137,5.236000061035156,5.434000015258789,106102,0.0,0.0,0.05905281052799927,0.05737493367428117,0.6587886936784629,
2010-02-02 00:00:00-05:00,5.435999870300293,5.538000106811523,5.377999782562256,5.453999996185303,104917,0.0,0.0,0.003680526475957624,0.003673769911788217,0.5963918762379459,0.541869650704077
2010-02-03 00:00:00-05:00,5.440999984741211,5.558000087738037,5.360000133514404,5.419000148773193,97203,0.0,0.0,-0.006417280424750538,-0.006437959685994932,0.5044150155272135,0.5225059950297242
2010-02-04 00:00:00-05:00,5.406000137329102,5.5,5.2270002365112305,5.415999889373779,132333,0.0,0.0,-0.0005536555299954227,-0.0005538088538133682,0.4312678012320112,0.4579759863667494
2010-02-05 00:00:00-05:00,5.485000133514404,5.5980000495910645,5.382999897003174,5.514999866485596,149134,0.0,0.0,0.018279168968606374,0.018114113311987316,0.41849474730615294,0.45149779668864315
2010-02-08 00:00:00-05:00,5.6020002365112305,5.679999828338623,5.395999908447266,5.401000022888184,140790,0.0,0.0,-0.020670869693068195,-0.020887502647622902,0.22589679800320492,0.45555702829535455
2010-02-09 00:00:00-05:00,5.420000076293945,5.466000080108643,5.26200008392334,5.289999961853027,148510,0.0,0.0,-0.020551760889606308,-0.02076588718946175,0.2567430556631009,0.42403886373555266
2010-02-10 00:00:00-05:00,5.3480000495910645,5.380000114440918,5.239999771118164,5.291999816894531,138424,0.0,0.0,0.00037804443401223686,0.0003779729932198219,0.26052322429115493,0.4126211489879999
2010-02-11 00:00:00-05:00,5.296999931335449,5.415999889373779,5.285999774932861,5.395999908447266,135613,0.0,0.0,0.01965232334678424,0.019461709726451303,0.3143440425254,0.4079603011258652
2010-02-12 00:00:00-05:00,5.4039998054504395,5.556000232696533,5.203999996185303,5.4679999351501465,149081,0.0,0.0,0.013343222372959485,0.013254985623086383,0.2971689806180373,0.40261521292219554
2010-02-16 00:00:00-05:00,5.428999900817871,5.559999942779541,5.304999828338623,5.309999942779541,140885,0.0,0.0,-0.02889539031537447,-0.029321082523951256,0.3339353658612935,0.40767733951073826
2010-02-17 00:00:00-05:00,5.349999904632568,5.414000034332275,5.27400016784668,5.386000156402588,91203,0.0,0.0,0.0143126580870101,0.014211198950268086,0.310829877803145,0.404691124667464
2010-02-18 00:00:00-05:00,5.386000156402588,5.419000148773193,5.135000228881836,5.171999931335449,118534,0.0,0.0,-0.039732680811890964,-0.04054357579473219,0.44134484625705905,0.4261570108886382
2010-02-19 00:00:00-05:00,5.151000022888184,5.166999816894531,5.007999897003174,5.044000148773193,96759,0.0,0.0,-0.024748604845631794,-0.025060000035647727,0.4004320710949568,0.42281658586620097
