Date,Close,High,Low,Open,Volume
2024-12-17,0.9900000095367432,1.0199999809265137,0.949999988079071,0.9800000190734863,924700
2024-12-18,0.9900000095367432,1.0700000524520874,0.949999988079071,1.0099999904632568,568100
2024-12-19,0.8299999833106995,0.9900000095367432,0.7300000190734863,0.9900000095367432,821700
2024-12-20,0.7799999713897705,0.8299999833106995,0.7400000095367432,0.800000011920929,568100
2024-12-23,0.6800000071525574,0.7699999809265137,0.6800000071525574,0.7699999809265137,754600
2024-12-24,0.6899999976158142,0.7200000286102295,0.6700000166893005,0.6700000166893005,149400
2024-12-26,0.699999988079071,0.7400000095367432,0.6899999976158142,0.7300000190734863,301800
2024-12-27,0.6700000166893005,0.800000011920929,0.6499999761581421,0.7400000095367432,795600
2024-12-30,0.75,0.75,0.6499999761581421,0.6700000166893005,379100
2024-12-31,0.699999988079071,0.699999988079071,0.6299999952316284,0.6299999952316284,319800
2025-01-02,0.6800000071525574,0.699999988079071,0.6700000166893005,0.6899999976158142,143700
2025-01-03,0.7300000190734863,0.7400000095367432,0.6700000166893005,0.6800000071525574,197300
2025-01-06,0.7400000095367432,0.75,0.699999988079071,0.7400000095367432,113200
2025-01-07,0.699999988079071,0.7400000095367432,0.699999988079071,0.7400000095367432,138200
2025-01-08,0.7400000095367432,0.7400000095367432,0.699999988079071,0.7300000190734863,116300
2025-01-10,0.8399999737739563,0.949999988079071,0.8100000023841858,0.8100000023841858,2303400
2025-01-13,0.75,0.8500000238418579,0.7200000286102295,0.8500000238418579,396000
2025-01-14,0.7300000190734863,0.7599999904632568,0.7200000286102295,0.75,134500
2025-01-15,0.7900000214576721,0.800000011920929,0.6800000071525574,0.7300000190734863,417300
2025-01-16,0.7599999904632568,0.7900000214576721,0.7300000190734863,0.7699999809265137,119700
2025-01-17,0.7400000095367432,0.7699999809265137,0.699999988079071,0.7599999904632568,100700
2025-01-21,0.7300000190734863,0.75,0.7099999785423279,0.75,167800
2025-01-22,0.800000011920929,0.8999999761581421,0.6899999976158142,0.7099999785423279,5237000
2025-01-23,0.8899999856948853,0.949999988079071,0.6899999976158142,0.800000011920929,11459800
2025-01-24,0.7900000214576721,0.8799999952316284,0.7799999713897705,0.8700000047683716,1260400
2025-01-27,0.7400000095367432,0.7799999713897705,0.7200000286102295,0.7400000095367432,382900
2025-01-28,0.7099999785423279,0.7400000095367432,0.6800000071525574,0.7200000286102295,447000
2025-01-29,0.6899999976158142,0.7200000286102295,0.6800000071525574,0.7200000286102295,226400
2025-01-30,0.6899999976158142,0.7400000095367432,0.6399999856948853,0.7400000095367432,398800
2025-01-31,0.6899999976158142,0.7099999785423279,0.6600000262260437,0.6899999976158142,180700
2025-02-03,0.6800000071525574,0.6800000071525574,0.6499999761581421,0.6600000262260437,128800
2025-02-04,0.6800000071525574,0.699999988079071,0.6600000262260437,0.6600000262260437,260800
2025-02-05,0.6600000262260437,0.6800000071525574,0.6499999761581421,0.6800000071525574,214800
2025-02-06,0.6399999856948853,0.6600000262260437,0.6299999952316284,0.6499999761581421,310200
2025-02-07,0.6800000071525574,0.6899999976158142,0.6299999952316284,0.6600000262260437,243100
2025-02-10,0.6899999976158142,0.7099999785423279,0.6600000262260437,0.6899999976158142,179100
2025-02-11,0.7099999785423279,0.7099999785423279,0.6700000166893005,0.7099999785423279,280400
2025-02-12,0.75,0.75,0.6899999976158142,0.7099999785423279,286300
2025-02-13,0.7400000095367432,0.7599999904632568,0.699999988079071,0.7300000190734863,334400
2025-02-14,0.7900000214576721,0.800000011920929,0.7200000286102295,0.75,349200
2025-02-18,0.8799999952316284,0.8899999856948853,0.7699999809265137,0.800000011920929,983600
2025-02-19,0.9200000166893005,0.9399999976158142,0.8600000143051147,0.8799999952316284,686100
2025-02-20,0.8999999761581421,0.9100000262260437,0.8399999737739563,0.9100000262260437,288600
2025-02-21,0.8199999928474426,0.9100000262260437,0.8100000023841858,0.8999999761581421,497400
2025-02-24,0.9100000262260437,0.9200000166893005,0.800000011920929,0.8399999737739563,347500
2025-02-25,0.9599999785423279,0.9700000286102295,0.9100000262260437,0.9200000166893005,4775700
2025-02-26,0.9800000190734863,1.0199999809265137,0.8299999833106995,0.949999988079071,928800
2025-02-27,1.1299999952316284,1.190000057220459,1.0099999904632568,1.0199999809265137,1571300
2025-02-28,1.2899999618530273,1.3300000429153442,1.1399999856948853,1.2300000190734863,2488100
2025-03-03,1.1299999952316284,1.3300000429153442,1.1100000143051147,1.2899999618530273,807400
2025-03-04,1.149999976158142,1.2300000190734863,0.9200000166893005,1.1299999952316284,1662900
2025-03-05,1.3600000143051147,1.3600000143051147,1.090000033378601,1.159999966621399,1753800
2025-03-06,1.5,1.5499999523162842,1.149999976158142,1.340000033378601,4545700
2025-03-07,1.690000057220459,1.909999966621399,1.5499999523162842,1.5800000429153442,2405600
2025-03-10,1.5499999523162842,1.840000033378601,1.3300000429153442,1.7599999904632568,1886400
2025-03-11,1.3700000047683716,1.5499999523162842,1.25,1.5299999713897705,837100
2025-03-12,1.4299999475479126,1.590000033378601,1.350000023841858,1.3899999856948853,434000
2025-03-13,1.4800000190734863,1.5499999523162842,1.4199999570846558,1.4500000476837158,654000
2025-03-14,1.5700000524520874,1.600000023841858,1.5,1.559999942779541,377200
2025-03-17,1.5499999523162842,1.6399999856948853,1.2999999523162842,1.6100000143051147,770300
