Date,Close,High,Low,Open,Volume
2024-12-17,16.68000030517578,17.600000381469727,14.3100004196167,15.449999809265137,18938000
2024-12-18,14.140000343322754,16.549999237060547,13.619999885559082,16.299999237060547,14276400
2024-12-19,13.359999656677246,15.140000343322754,12.649999618530273,15.0,11291400
2024-12-20,14.609999656677246,15.4399995803833,12.779999732971191,12.819999694824219,13145000
2024-12-23,14.729999542236328,15.119999885559082,13.0649995803833,15.119999885559082,9649300
2024-12-24,14.140000343322754,15.800000190734863,13.630000114440918,14.550000190734863,6940600
2024-12-26,17.639999389648438,18.209999084472656,14.326000213623047,14.399999618530273,15742900
2024-12-27,16.290000915527344,18.42799949645996,16.010000228881836,17.530000686645508,8931800
2024-12-30,15.260000228881836,17.25,15.149999618530273,16.360000610351562,6868300
2024-12-31,13.5,15.649999618530273,13.350000381469727,15.5600004196167,7150200
2025-01-02,14.760000228881836,15.5,13.399999618530273,14.149999618530273,8316900
2025-01-03,19.030000686645508,19.600000381469727,14.600000381469727,15.0,20015300
2025-01-06,22.889999389648438,24.350000381469727,20.309999465942383,20.920000076293945,27280700
2025-01-07,18.610000610351562,20.440000534057617,17.7450008392334,19.510000228881836,21871100
2025-01-08,16.799999237060547,18.1200008392334,15.899999618530273,17.729999542236328,12467200
2025-01-10,18.735000610351562,18.75,16.149999618530273,17.03499984741211,14918300
2025-01-13,14.779999732971191,17.579999923706055,14.739999771118164,17.530000686645508,13670500
2025-01-14,16.40999984741211,17.34000015258789,15.510000228881836,16.280000686645508,13888700
2025-01-15,18.489999771118164,19.75,17.277000427246094,17.459999084472656,15725700
2025-01-16,18.8799991607666,19.93000030517578,17.239999771118164,19.0,12008100
2025-01-17,18.260000228881836,19.90999984741211,18.079999923706055,18.950000762939453,9839000
2025-01-21,19.40999984741211,19.93000030517578,16.860000610351562,18.59000015258789,8289600
2025-01-22,17.90999984741211,20.700000762939453,17.649999618530273,19.420000076293945,9947200
2025-01-23,17.81999969482422,18.90999984741211,17.200000762939453,17.829999923706055,7507900
2025-01-24,19.260000228881836,21.226999282836914,17.96500015258789,18.010000228881836,15765800
2025-01-27,16.56999969482422,18.219999313354492,16.0,18.0,11574000
2025-01-28,17.510000228881836,17.600000381469727,16.100000381469727,17.479999542236328,5369800
2025-01-29,16.110000610351562,17.719999313354492,15.75,17.049999237060547,7608200
2025-01-30,16.34000015258789,16.770000457763672,15.800000190734863,16.5,5364300
2025-01-31,16.59000015258789,18.229999542236328,16.280000686645508,16.3799991607666,10189900
2025-02-03,15.779999732971191,16.219999313354492,15.130000114440918,15.5,6372500
2025-02-04,16.059999465942383,16.799999237060547,15.760000228881836,16.209999084472656,7400800
2025-02-05,16.049999237060547,16.93199920654297,15.675000190734863,15.949999809265137,7523400
2025-02-06,16.700000762939453,17.280000686645508,16.030000686645508,16.25,8366200
2025-02-07,19.469999313354492,20.290000915527344,17.15999984741211,17.25,15631200
2025-02-10,21.100000381469727,21.43000030517578,19.190000534057617,19.850000381469727,11990900
2025-02-11,18.84000015258789,21.03499984741211,18.530000686645508,20.30500030517578,7909900
2025-02-12,19.56999969482422,20.135000228881836,18.06999969482422,18.274999618530273,7245500
2025-02-13,22.920000076293945,23.100000381469727,19.420000076293945,19.979999542236328,13110600
2025-02-14,13.850000381469727,15.520000457763672,12.670000076293945,14.640000343322754,53784100
2025-02-18,11.819999694824219,13.369999885559082,11.630000114440918,13.329999923706055,24299500
2025-02-19,13.364999771118164,14.295000076293945,12.640000343322754,13.1899995803833,26018800
2025-02-20,13.100000381469727,13.470000267028809,12.661999702453613,13.140000343322754,8879300
2025-02-21,12.010000228881836,13.42199993133545,11.75,13.270000457763672,8137700
2025-02-24,10.369999885559082,11.9350004196167,10.350000381469727,11.930000305175781,7514800
2025-02-25,9.84000015258789,10.543000221252441,9.420000076293945,10.0600004196167,5438900
2025-02-26,9.369999885559082,10.34000015258789,9.229999542236328,10.149999618530273,5674000
2025-02-27,8.720000267028809,9.949999809265137,8.704999923706055,9.670000076293945,4445200
2025-02-28,9.010000228881836,9.229999542236328,8.239999771118164,8.539999961853027,6456700
2025-03-03,8.369999885559082,9.359999656677246,8.289999961853027,9.180000305175781,4934800
2025-03-04,8.399999618530273,8.71500015258789,7.769999980926514,8.0,5098800
2025-03-05,8.279999732971191,8.619999885559082,8.119999885559082,8.399999618530273,6325900
2025-03-06,7.920000076293945,8.289999961853027,7.639999866485596,7.989999771118164,4953500
2025-03-07,7.429999828338623,7.900000095367432,6.96999979019165,7.5,6099600
2025-03-10,6.679999828338623,7.46999979019165,6.480000019073486,7.264999866485596,4651600
2025-03-11,6.96999979019165,7.1519999504089355,6.53000020980835,6.730000019073486,5058800
2025-03-12,7.53000020980835,7.639999866485596,7.039999961853027,7.300000190734863,5269300
2025-03-13,7.019999980926514,7.539999961853027,6.900000095367432,7.28000020980835,3517200
2025-03-14,7.659999847412109,7.730000019073486,7.294000148773193,7.320000171661377,6218600
2025-03-17,7.829999923706055,8.0,7.489999771118164,7.775000095367432,4507000
2025-03-18,7.190000057220459,7.78000020980835,7.190000057220459,7.760000228881836,4889600
2025-03-19,7.400000095367432,7.599999904632568,7.170000076293945,7.300000190734863,4346600
2025-03-20,6.929999828338623,7.349999904632568,6.800000190734863,7.199999809265137,5897900
2025-03-21,7.010000228881836,7.070000171661377,6.690000057220459,6.71999979019165,4291100
2025-03-24,7.789999961853027,7.824999809265137,7.264999866485596,7.349999904632568,5067000
2025-03-25,7.679999828338623,7.760000228881836,7.460000038146973,7.744999885559082,3371000
2025-03-26,7.03000020980835,7.769999980926514,7.025000095367432,7.675000190734863,4019900
2025-03-27,6.769999980926514,7.064000129699707,6.730000019073486,7.039999961853027,2670800
2025-03-28,6.289999961853027,6.679999828338623,6.210000038146973,6.599999904632568,3041500
2025-03-31,5.75,6.139999866485596,5.710000038146973,6.0,4001500
2025-04-01,5.670000076293945,5.849999904632568,5.494999885559082,5.840000152587891,3310400
2025-04-02,5.880000114440918,6.01800012588501,5.460000038146973,5.5,5349400
2025-04-03,5.409999847412109,5.570000171661377,5.269999980926514,5.400000095367432,3567800
2025-04-04,5.21999979019165,5.409999847412109,4.699999809265137,5.03000020980835,4060200
2025-04-07,5.429999828338623,5.590000152587891,4.659999847412109,4.699999809265137,3855900
2025-04-08,5.130000114440918,5.889999866485596,5.039999961853027,5.760000228881836,3109300
2025-04-09,5.860000133514404,5.960000038146973,4.885000228881836,5.150000095367432,4709000
2025-04-10,5.289999961853027,5.75,5.158999919891357,5.679999828338623,3590600
2025-04-11,5.309999942779541,5.367000102996826,4.949999809265137,5.340000152587891,3954300
2025-04-14,5.789999961853027,6.289999961853027,5.670000076293945,5.760000228881836,5639400
2025-04-15,5.860000133514404,5.949999809265137,5.659999847412109,5.739999771118164,2704600
2025-04-16,5.409999847412109,5.65500020980835,5.300000190734863,5.65500020980835,3146000
2025-04-17,5.449999809265137,5.639999866485596,5.364999771118164,5.420000076293945,1794300
2025-04-21,5.170000076293945,5.335000038146973,5.010000228881836,5.260000228881836,1761000
2025-04-22,5.269999980926514,5.400000095367432,5.181000232696533,5.21999979019165,1940400
2025-04-23,5.900000095367432,6.269999980926514,5.599999904632568,5.599999904632568,5950400
2025-04-24,6.659999847412109,6.75,5.800000190734863,5.880000114440918,5563000
2025-04-25,6.5,6.690000057220459,6.420000076293945,6.650000095367432,3156500
2025-04-28,6.639999866485596,7.099999904632568,6.320000171661377,6.869999885559082,4178100
2025-04-29,6.449999809265137,6.690000057220459,6.360000133514404,6.619999885559082,2238000
2025-04-30,6.170000076293945,6.25,5.920000076293945,6.235000133514404,2787800
2025-05-01,6.21999979019165,6.508999824523926,6.175000190734863,6.28000020980835,2255900
2025-05-02,7.050000190734863,7.349999904632568,6.230000019073486,6.309999942779541,6716100
2025-05-05,6.340000152587891,6.938000202178955,6.329999923706055,6.929999828338623,4312600
2025-05-06,6.25,6.269999980926514,6.025000095367432,6.199999809265137,2262100
2025-05-07,5.989999771118164,6.230000019073486,5.869999885559082,6.210000038146973,4230000
2025-05-08,6.559999942779541,6.675000190734863,6.105000019073486,6.190000057220459,5252000
2025-05-09,7.460000038146973,8.260000228881836,6.599999904632568,6.599999904632568,13379800
2025-05-12,8.619999885559082,8.90999984741211,8.279999732971191,8.375,8853200
2025-05-13,8.899999618530273,9.4399995803833,8.829999923706055,8.949999809265137,8495600
2025-05-14,9.029999732971191,9.949999809265137,8.779999732971191,9.350000381469727,8695100
2025-05-15,9.390000343322754,9.829999923706055,8.729999542236328,8.75,9074000
2025-05-16,10.829999923706055,10.869999885559082,9.600000381469727,9.84000015258789,10969800
2025-05-19,10.5,10.569999694824219,9.890000343322754,10.119999885559082,6234300
2025-05-20,9.949999809265137,10.789999961853027,9.8100004196167,10.694999694824219,5257000
2025-05-21,9.600000381469727,10.479999542236328,9.50100040435791,9.619999885559082,5756300
2025-05-22,11.630000114440918,11.970000267028809,10.119999885559082,10.119999885559082,16959200
2025-05-23,11.34000015258789,11.819999694824219,10.880000114440918,11.204999923706055,6282100
2025-05-27,12.8100004196167,13.0,11.380000114440918,12.149999618530273,12296600
2025-05-28,12.649999618530273,12.880000114440918,12.25,12.850000381469727,5799800
2025-05-29,12.210000038146973,14.270000457763672,12.15999984741211,13.484999656677246,10217600
2025-05-30,11.699999809265137,12.079999923706055,11.180999755859375,11.765000343322754,5856600
2025-06-02,11.9399995803833,12.550000190734863,11.65999984741211,11.819999694824219,5526600
2025-06-03,11.550000190734863,12.210000038146973,11.380000114440918,12.180000305175781,5017700
2025-06-04,12.0600004196167,12.6899995803833,11.399999618530273,11.779999732971191,7075900
2025-06-05,11.460000038146973,12.270000457763672,11.229999542236328,12.130000114440918,5589400
2025-06-06,12.949999809265137,13.57800006866455,11.654999732971191,11.880000114440918,10603300
2025-06-09,12.569999694824219,13.329999923706055,12.3100004196167,13.324999809265137,5743500
2025-06-10,12.100000381469727,12.800000190734863,11.819999694824219,12.539999961853027,5181900
2025-06-11,12.760000228881836,12.859999656677246,12.053000450134277,12.479999542236328,7645100
2025-06-12,11.899999618530273,13.59000015258789,11.871000289916992,12.40999984741211,7000500
2025-06-13,10.90999984741211,11.699999809265137,10.890000343322754,11.484999656677246,5937600
2025-06-16,11.489999771118164,11.515000343322754,10.850000381469727,11.100000381469727,3852400
2025-06-17,10.760000228881836,11.28499984741211,10.649999618530273,11.270000457763672,3639100
2025-06-18,10.899999618530273,11.170000076293945,10.569999694824219,10.859999656677246,2956100
2025-06-20,10.420000076293945,11.170000076293945,10.40999984741211,11.050000190734863,3426800
2025-06-23,10.260000228881836,10.710000038146973,9.960000038146973,10.130000114440918,4090700
