Date,Close,High,Low,Open,Volume
2024-12-17,43.0,44.380001068115234,41.439998626708984,42.9900016784668,3476200
2024-12-18,39.18000030517578,43.189998626708984,38.099998474121094,42.880001068115234,2652800
2024-12-19,38.099998474121094,41.09000015258789,38.08000183105469,39.880001068115234,1974800
2024-12-20,41.540000915527344,42.470001220703125,36.95000076293945,37.47999954223633,3300100
2024-12-23,39.900001525878906,42.66999816894531,39.191001892089844,41.70000076293945,1687300
2024-12-24,41.27000045776367,41.310001373291016,39.349998474121094,40.0,556600
2024-12-26,44.15999984741211,44.529998779296875,40.56999969482422,41.209999084472656,2306400
2024-12-27,39.400001525878906,44.310001373291016,38.79999923706055,43.869998931884766,3227400
2024-12-30,38.27000045776367,38.88999938964844,37.22999954223633,38.66999816894531,1702200
2024-12-31,36.68000030517578,38.91999816894531,36.68000030517578,38.459999084472656,1455300
2025-01-02,36.38999938964844,37.900001525878906,35.7400016784668,37.130001068115234,1739500
2025-01-03,37.95000076293945,38.93899917602539,36.83000183105469,36.86000061035156,1825600
2025-01-06,38.560001373291016,38.90999984741211,37.20000076293945,38.20000076293945,1473700
2025-01-07,36.13999938964844,40.27000045776367,35.650001525878906,39.0,1993000
2025-01-08,34.439998626708984,36.119998931884766,33.349998474121094,35.45000076293945,1737400
2025-01-10,32.310001373291016,33.5,31.1200008392334,32.61000061035156,3673300
2025-01-13,30.770000457763672,31.844999313354492,30.049999237060547,30.940000534057617,3083800
2025-01-14,31.270000457763672,32.13999938964844,30.700000762939453,31.6200008392334,1775800
2025-01-15,31.829999923706055,33.75,31.600000381469727,33.0,1552100
2025-01-16,33.0,33.650001525878906,31.829999923706055,31.860000610351562,1918600
2025-01-17,32.83000183105469,33.987998962402344,32.599998474121094,33.52000045776367,1457700
2025-01-21,32.400001525878906,33.970001220703125,32.0,33.5,1447800
2025-01-22,31.68000030517578,33.4900016784668,31.450000762939453,32.7599983215332,1263900
2025-01-23,33.099998474121094,33.40999984741211,30.950000762939453,31.030000686645508,1357300
2025-01-24,32.11000061035156,33.79999923706055,32.11000061035156,33.33000183105469,1429800
2025-01-27,31.68000030517578,32.79999923706055,30.510000228881836,31.0,1397300
2025-01-28,33.220001220703125,33.70000076293945,30.891000747680664,31.420000076293945,1233700
2025-01-29,33.290000915527344,33.65999984741211,32.459999084472656,32.959999084472656,821000
2025-01-30,33.7400016784668,35.599998474121094,33.41999816894531,34.0,1579700
2025-01-31,33.2400016784668,35.2400016784668,32.7599983215332,34.0,1496400
2025-02-03,33.16999816894531,33.75,31.447999954223633,31.700000762939453,1422600
2025-02-04,33.9900016784668,35.13999938964844,33.10599899291992,33.16999816894531,1238400
2025-02-05,34.970001220703125,34.970001220703125,33.85200119018555,34.34000015258789,854400
2025-02-06,35.90999984741211,37.25,35.20000076293945,36.0,2237300
2025-02-07,36.72999954223633,38.130001068115234,35.79999923706055,36.5,2041600
2025-02-10,37.779998779296875,39.220001220703125,37.33000183105469,38.29999923706055,2181500
2025-02-11,32.83000183105469,37.14500045776367,32.34000015258789,36.97999954223633,3298600
2025-02-12,32.36000061035156,32.77799987792969,31.260000228881836,31.93000030517578,2559300
2025-02-13,37.15999984741211,37.15999984741211,32.709999084472656,32.709999084472656,2564400
2025-02-14,36.119998931884766,37.349998474121094,35.619998931884766,37.0099983215332,1755900
2025-02-18,38.4900016784668,41.17399978637695,37.5099983215332,38.0,3806900
2025-02-19,36.540000915527344,38.900001525878906,36.224998474121094,38.33000183105469,1727300
2025-02-20,35.209999084472656,36.970001220703125,33.720001220703125,36.77000045776367,1886400
2025-02-21,33.41999816894531,36.790000915527344,33.29999923706055,35.95000076293945,2064800
2025-02-24,34.70000076293945,34.97999954223633,32.09000015258789,33.439998626708984,2422100
2025-02-25,31.989999771118164,34.70000076293945,31.3799991607666,34.4900016784668,5028100
2025-02-26,31.479999542236328,32.02000045776367,26.850000381469727,27.114999771118164,8018600
2025-02-27,35.459999084472656,38.68000030517578,31.507999420166016,31.809999465942383,7492400
2025-02-28,36.349998474121094,36.88999938964844,33.4900016784668,34.38999938964844,2683400
2025-03-03,35.75,39.77000045776367,35.63999938964844,37.2400016784668,3843300
2025-03-04,37.310001373291016,38.33000183105469,32.5359992980957,34.119998931884766,2836500
2025-03-05,36.83000183105469,36.97999954223633,34.41999816894531,36.90999984741211,2152600
2025-03-06,34.59000015258789,37.527000427246094,33.540000915527344,35.70000076293945,2204900
2025-03-07,36.15999984741211,37.29999923706055,32.70000076293945,34.02000045776367,2612300
2025-03-10,32.70000076293945,35.18000030517578,31.930999755859375,34.97999954223633,2832100
2025-03-11,34.279998779296875,35.38999938964844,32.45199966430664,33.06999969482422,2213100
2025-03-12,34.880001068115234,36.599998474121094,33.130001068115234,35.689998626708984,2027500
2025-03-13,32.599998474121094,34.7599983215332,32.06999969482422,34.540000915527344,1601200
2025-03-14,34.970001220703125,35.34000015258789,33.27000045776367,33.58000183105469,1615500
2025-03-17,36.97999954223633,37.380001068115234,35.0,35.15999984741211,2501100
2025-03-18,33.95000076293945,36.18000030517578,33.58000183105469,35.7400016784668,1741900
2025-03-19,34.689998626708984,35.439998626708984,33.71099853515625,33.959999084472656,1296000
2025-03-20,34.470001220703125,36.0,34.185001373291016,34.349998474121094,1214300
2025-03-21,34.58000183105469,35.53900146484375,33.33000183105469,33.52000045776367,1914100
2025-03-24,36.90999984741211,38.619998931884766,35.36000061035156,35.5,2824100
2025-03-25,36.619998931884766,36.92499923706055,35.27000045776367,36.900001525878906,1568900
2025-03-26,34.279998779296875,37.900001525878906,33.54100036621094,36.81999969482422,1863900
2025-03-27,33.790000915527344,34.70000076293945,32.709999084472656,33.5,1020200
2025-03-28,32.470001220703125,33.915000915527344,31.83099937438965,33.470001220703125,1208600
2025-03-31,31.43000030517578,31.979999542236328,29.725000381469727,31.15999984741211,1579600
2025-04-01,31.600000381469727,32.560001373291016,30.690000534057617,31.549999237060547,1587600
2025-04-02,31.989999771118164,32.76499938964844,30.815000534057617,30.959999084472656,1036300
2025-04-03,29.979999542236328,30.549999237060547,28.8799991607666,28.940000534057617,1693700
2025-04-04,28.170000076293945,29.049999237060547,26.530000686645508,28.850000381469727,2153100
2025-04-07,28.110000610351562,31.299999237060547,25.450000762939453,25.950000762939453,2982700
2025-04-08,25.1200008392334,29.0,24.309999465942383,28.200000762939453,4086800
2025-04-09,29.81999969482422,29.81999969482422,24.899999618530273,24.90999984741211,3455200
2025-04-10,26.110000610351562,28.674999237060547,25.520000457763672,28.440000534057617,2569100
2025-04-11,26.350000381469727,26.420000076293945,24.729999542236328,26.0,1254400
2025-04-14,26.889999389648438,28.200000762939453,26.079999923706055,27.549999237060547,940600
2025-04-15,26.8700008392334,27.5,26.3700008392334,26.889999389648438,1106200
2025-04-16,26.920000076293945,27.190000534057617,26.079999923706055,26.280000686645508,809800
2025-04-17,26.780000686645508,27.399999618530273,26.25,27.0,767600
2025-04-21,25.729999542236328,26.600000381469727,25.06999969482422,26.34000015258789,932900
2025-04-22,27.299999237060547,27.709999084472656,25.850000381469727,25.850000381469727,1061900
2025-04-23,28.100000381469727,29.799999237060547,27.93000030517578,29.139999389648438,1395500
2025-04-24,29.3799991607666,29.479999542236328,27.850000381469727,27.979999542236328,1007100
2025-04-25,29.530000686645508,29.582000732421875,28.299999237060547,28.649999618530273,1099200
2025-04-28,29.520000457763672,30.200000762939453,28.399999618530273,29.719999313354492,1107400
2025-04-29,29.520000457763672,30.100000381469727,28.959999084472656,29.75,1189900
2025-04-30,29.219999313354492,29.329999923706055,27.6299991607666,28.219999313354492,966900
2025-05-01,28.510000228881836,29.479999542236328,28.469999313354492,29.1299991607666,1003200
2025-05-02,30.0,30.540000915527344,28.81999969482422,29.030000686645508,1792800
2025-05-05,30.0,30.634000778198242,28.90999984741211,29.3799991607666,2428100
2025-05-06,30.309999465942383,32.779998779296875,29.110000610351562,32.560001373291016,4813400
2025-05-07,30.549999237060547,32.06999969482422,29.780000686645508,30.25,2709800
2025-05-08,31.219999313354492,31.6299991607666,29.760000228881836,31.209999084472656,2367500
2025-05-09,31.06999969482422,31.770000457763672,30.6299991607666,30.989999771118164,1969100
2025-05-12,31.969999313354492,33.45000076293945,31.75,33.0,2497100
2025-05-13,32.599998474121094,33.220001220703125,32.06999969482422,32.06999969482422,1947600
2025-05-14,31.450000762939453,33.02000045776367,31.367000579833984,32.70000076293945,1352600
2025-05-15,31.290000915527344,31.375,30.15999984741211,30.899999618530273,1144300
2025-05-16,32.56999969482422,32.86000061035156,31.145000457763672,31.549999237060547,1443300
2025-05-19,32.25,32.40999984741211,31.329999923706055,31.790000915527344,1285600
2025-05-20,31.770000457763672,32.81999969482422,31.424999237060547,32.349998474121094,1100800
2025-05-21,29.09000015258789,31.190000534057617,28.8799991607666,31.100000381469727,2499800
2025-05-22,30.90999984741211,31.43000030517578,28.709999084472656,29.100000381469727,1929800
2025-05-23,30.920000076293945,31.299999237060547,29.5,29.579999923706055,1362900
2025-05-27,33.119998931884766,33.5989990234375,31.0,31.81999969482422,2027400
2025-05-28,32.529998779296875,34.20000076293945,32.16999816894531,34.0,1696100
2025-05-29,32.290000915527344,33.2599983215332,31.600000381469727,32.86000061035156,1176600
