Date,Close,High,Low,Open,Volume
2024-12-17,7.28000020980835,8.0,7.0,7.099999904632568,205800
2024-12-18,6.800000190734863,7.559999942779541,6.519999980926514,7.239999771118164,248450
2024-12-19,6.659999847412109,6.980000019073486,6.400000095367432,6.820000171661377,192615
2024-12-20,6.480000019073486,6.940000057220459,6.059999942779541,6.599999904632568,606605
2024-12-23,6.360000133514404,6.679999828338623,6.260000228881836,6.480000019073486,198770
2024-12-24,6.480000019073486,6.559999942779541,6.099999904632568,6.400000095367432,159765
2024-12-26,8.239999771118164,8.34000015258789,6.199999809265137,6.420000076293945,582210
2024-12-27,11.899999618530273,12.199999809265137,7.519999980926514,9.420000076293945,2445690
2024-12-30,14.960000038146973,17.600000381469727,12.699999809265137,16.219999313354492,3360150
2024-12-31,12.0600004196167,15.359999656677246,11.180000305175781,15.359999656677246,1301480
2025-01-02,15.520000457763672,16.520000457763672,12.380000114440918,12.380000114440918,1890230
2025-01-03,24.399999618530273,24.399999618530273,15.0,17.780000686645508,4007650
2025-01-06,23.600000381469727,33.599998474121094,21.200000762939453,22.600000381469727,2334485
2025-01-07,22.600000381469727,25.200000762939453,22.0,23.200000762939453,786185
2025-01-08,16.68000030517578,20.299999237060547,15.920000076293945,20.299999237060547,1026955
2025-01-10,16.420000076293945,18.399999618530273,16.399999618530273,17.200000762939453,653205
2025-01-13,13.479999542236328,14.199999809265137,11.399999618530273,14.140000343322754,1042405
2025-01-14,16.719999313354492,18.399999618530273,14.199999809265137,17.0,2544570
2025-01-15,15.319999694824219,17.559999465942383,15.0,17.0,771580
2025-01-16,13.960000038146973,16.18000030517578,13.800000190734863,15.220000267028809,693020
2025-01-17,14.020000457763672,15.0,13.0,14.199999809265137,529775
2025-01-21,14.020000457763672,14.399999618530273,12.300000190734863,14.0,640150
2025-01-22,13.079999923706055,14.0,12.0,13.859999656677246,648900
2025-01-23,13.819999694824219,15.199999809265137,12.399999618530273,12.399999618530273,757575
2025-01-24,15.640000343322754,16.540000915527344,13.34000015258789,13.5600004196167,801030
2025-01-27,14.34000015258789,15.399999618530273,13.699999809265137,14.619999885559082,323605
2025-01-28,12.399999618530273,14.579999923706055,12.399999618530273,14.399999618530273,502810
2025-01-29,12.100000381469727,13.15999984741211,11.920000076293945,13.0,300020
2025-01-30,11.479999542236328,12.399999618530273,11.279999732971191,12.399999618530273,352465
2025-01-31,12.140000343322754,12.579999923706055,11.180000305175781,11.600000381469727,322490
2025-02-03,11.739999771118164,12.5,11.0,11.0,275170
2025-02-04,11.920000076293945,13.199999809265137,11.640000343322754,11.800000190734863,311550
2025-02-05,11.399999618530273,12.579999923706055,11.319999694824219,12.020000457763672,386540
2025-02-06,11.479999542236328,12.100000381469727,11.100000381469727,11.399999618530273,295835
2025-02-07,11.479999542236328,11.800000190734863,11.100000381469727,11.319999694824219,287705
2025-02-10,11.420000076293945,12.0,11.239999771118164,11.600000381469727,202845
2025-02-11,10.0,11.180000305175781,10.0,11.0600004196167,386760
2025-02-12,9.720000267028809,10.34000015258789,9.399999618530273,9.800000190734863,270655
2025-02-13,10.760000228881836,11.0,9.460000038146973,9.600000381469727,270405
2025-02-14,10.199999809265137,11.739999771118164,9.899999618530273,11.0,289155
2025-02-18,11.800000190734863,12.180000305175781,10.380000114440918,10.399999618530273,565685
2025-02-19,12.800000190734863,14.399999618530273,12.020000457763672,12.600000381469727,694835
2025-02-20,13.140000343322754,13.640000343322754,11.5,13.119999885559082,478300
2025-02-21,11.300000190734863,13.220000267028809,11.220000267028809,13.220000267028809,349590
