Date,Close,High,Low,Open,Volume
2024-12-17,48.38888168334961,48.55642152302499,48.221345603123126,48.54656424804173,46103300
2024-12-18,46.9401741027832,48.58598563004975,46.90075252190944,48.47757816237133,72399500
2024-12-19,47.107704162597656,47.82713100409095,47.097850648362794,47.47234434046173,63641000
2024-12-20,47.80742645263672,48.181923953037135,46.91060616233888,47.00916011478577,56066100
2024-12-23,47.9222297668457,47.96181946402201,47.377884644856216,47.56593381870298,43033300
2024-12-24,48.48637390136719,48.506164974632576,47.93212946290247,48.02120439452213,18350500
2024-12-26,48.605140686035156,48.62493553537962,48.238945411866275,48.268635798142235,20805600
2024-12-27,48.24884033203125,48.6645208365069,47.99151484480558,48.347810802006954,33852400
2024-12-30,47.78367233276367,48.00141190419452,47.36799181510282,47.75398194592548,34819800
2024-12-31,47.83315658569336,48.07068720772912,47.664902267560294,47.90243666507722,25170500
2025-01-02,47.71438980102539,48.26863423831522,47.44716500673286,48.08058883884182,35879100
2025-01-03,48.090484619140625,48.120175004607574,47.58572918879569,47.99151415059656,25198100
2025-01-06,47.94202423095703,48.51606350896583,47.85294930076537,48.298323951723695,54289900
2025-01-07,47.83315658569336,48.25873259813086,47.625312572060615,48.14986659872849,57682700
2025-01-08,47.99151611328125,48.001411650347805,47.52634658604132,47.84305662891231,36422000
2025-01-10,46.83354187011719,47.64511182549979,46.665291311907346,47.605522126339295,53128700
2025-01-13,47.1700439453125,47.18983879371072,46.5564187468928,46.59600844368924,36002800
2025-01-14,47.75397872924805,47.793568426019924,47.24922330959107,47.35808931249182,39353300
2025-01-15,48.97133255004883,49.09999717408744,48.506163061550055,48.7733878458697,61176900
2025-01-16,49.297943115234375,49.33752903667851,48.95153893035874,48.95153893035874,33830400
2025-01-17,49.713623046875,49.80269797621386,49.21876316732162,49.39691302599934,43693100
2025-01-21,50.129310607910156,50.18869138105635,49.87198133933831,49.88188065185035,33267500
2025-01-22,49.89177703857422,50.13920699884794,49.69383231525892,50.12931146164888,37226400
2025-01-23,50.178794860839844,50.26786979429533,49.96105529561944,49.970954607937514,32048800
2025-01-24,50.32725143432617,50.37674044580726,49.961056157351415,50.010541393351005,39088700
2025-01-27,50.881492614746094,50.91118299933617,50.09961309970325,50.238173261765276,61707400
2025-01-28,50.79241943359375,51.02005453274166,50.58457918334757,50.822109819205664,39885300
2025-01-29,50.75283432006836,51.20810833496844,50.64396452901576,50.65386384210149,43612200
2025-01-30,51.237796783447266,51.505021594419006,50.90129188542525,51.21800193350696,64250500
2025-01-31,50.94087600708008,51.43573587495385,50.91118184768045,51.29717571602618,40424200
2025-02-03,50.73303985595703,50.8716038118409,49.89177946038318,50.228284373709066,77416200
2025-02-04,50.61427307128906,50.86170303646,50.475712894870405,50.79242294825067,41742700
2025-02-05,51.148719787597656,51.1586153244287,50.61427018716706,50.83200975226429,34758600
2025-02-06,51.57429885864258,51.59409370749945,51.22789466686943,51.44563422881362,34355900
