date,open,high,low,close,volume,dividends,stock_splits,returns,log_returns,realized_vol_5d,realized_vol_20d
2010-01-04 00:00:00-05:00,1116.56005859375,1133.8699951171875,1116.56005859375,1132.989990234375,3991400000,0.0,0.0,,,,
2010-01-05 00:00:00-05:00,1132.6600341796875,1136.6300048828125,1129.6600341796875,1136.52001953125,2491020000,0.0,0.0,0.0031156756258232665,0.003110831966759719,,
2010-01-06 00:00:00-05:00,1135.7099609375,1139.18994140625,1133.949951171875,1137.1400146484375,4972660000,0.0,0.0,0.0005455206301101523,0.0005453718878234133,,
2010-01-07 00:00:00-05:00,1136.27001953125,1142.4599609375,1131.3199462890625,1141.68994140625,5270680000,0.0,0.0,0.00400120187417663,0.003993218354654243,,
2010-01-08 00:00:00-05:00,1140.52001953125,1145.3900146484375,1136.219970703125,1144.97998046875,4389590000,0.0,0.0,0.0028817272914287706,0.0028775830750962126,,
2010-01-11 00:00:00-05:00,1145.9599609375,1149.739990234375,1142.02001953125,1146.97998046875,4255780000,0.0,0.0,0.0017467554316374923,0.0017452316285846302,0.02123419425802364,
2010-01-12 00:00:00-05:00,1143.81005859375,1143.81005859375,1131.77001953125,1136.219970703125,4716160000,0.0,0.0,-0.009381166148364262,-0.00942544643894456,0.08536165500417953,
2010-01-13 00:00:00-05:00,1137.31005859375,1148.4000244140625,1133.1800537109375,1145.6800537109375,4170360000,0.0,0.0,0.008325925658531075,0.008291456333360418,0.10446403173341084,
2010-01-14 00:00:00-05:00,1145.6800537109375,1150.4100341796875,1143.800048828125,1148.4599609375,3915200000,0.0,0.0,0.0024264254383745687,0.002423486421414183,0.10268584686962608,
2010-01-15 00:00:00-05:00,1147.719970703125,1147.77001953125,1131.3900146484375,1136.030029296875,4758730000,0.0,0.0,-0.010823130159869354,-0.010882126301208588,0.1307919209117986,
2010-01-19 00:00:00-05:00,1136.030029296875,1150.449951171875,1135.77001953125,1150.22998046875,4724830000,0.0,0.0,0.012499626599363545,0.012422151207737096,0.16549469401670922,
2010-01-20 00:00:00-05:00,1147.949951171875,1147.949951171875,1129.25,1138.0400390625,4810560000,0.0,0.0,-0.010597829662970737,-0.010654386601861304,0.17027821374184735,
2010-01-21 00:00:00-05:00,1138.6800537109375,1141.5799560546875,1114.8399658203125,1116.47998046875,6874290000,0.0,0.0,-0.01894490338978838,-0.019126657272987804,0.19780409354519235,
2010-01-22 00:00:00-05:00,1115.489990234375,1115.489990234375,1090.1800537109375,1091.760009765625,6208650000,0.0,0.0,-0.022140988764300484,-0.02238977963010898,0.21513956216599386,
2010-01-25 00:00:00-05:00,1092.4000244140625,1102.969970703125,1092.4000244140625,1096.780029296875,4481390000,0.0,0.0,0.004598098012701168,0.004587559053796009,0.23806359507111965,
2010-01-26 00:00:00-05:00,1095.800048828125,1103.68994140625,1089.8599853515625,1092.1700439453125,4731910000,0.0,0.0,-0.004203199573680982,-0.004212057847785588,0.1728331262349987,
2010-01-27 00:00:00-05:00,1091.93994140625,1099.510009765625,1083.1099853515625,1097.5,5319120000,0.0,0.0,0.004880152210944955,0.004868282868611808,0.20318048467871372,
2010-01-28 00:00:00-05:00,1096.9300537109375,1100.219970703125,1078.4599609375,1084.530029296875,5452400000,0.0,0.0,-0.011817740959567224,-0.011888125534279259,0.18237677846719533,
2010-01-29 00:00:00-05:00,1087.6099853515625,1096.449951171875,1071.5899658203125,1073.8699951171875,5412850000,0.0,0.0,-0.009829173828039273,-0.009877799049982582,0.12431101742554473,
2010-02-01 00:00:00-05:00,1073.8900146484375,1089.3800048828125,1073.8900146484375,1089.18994140625,4077610000,0.0,0.0,0.014266108894671836,0.014165305546369656,0.1724938891685819,
